Dataset,Familia,Combinacion,MAE,RMSE,DTW,SNR
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | linear,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | rbfi_tps,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | sobolev,0.4798609533456217,0.5999765297127059,4.844552901563109,4.441037059736147
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | temporal_laplacian,0.6604012546859602,0.8250541109979719,6.6560229311855785,1.6715002535021188
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | tikhonov,0.1067987140490936,0.1496574352674013,1.1410324433254526,17.123773887506808
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | tv,0.0433288935400279,0.1262903372313266,0.9030372200387315,18.742488246942894
mne_sample,GSP Instantáneo,mne_sample | knn__k9 | visibility_nnk,0.168292772848759,0.4609308567848751,3.090913495325319,6.811791498461143
mne_sample,GSP Instantáneo,mne_sample | knng | bgsrp,0.1278613103623487,0.17485401617426574,1.254206920284236,16.410132770998995
mne_sample,GSP Instantáneo,mne_sample | knng | ica,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353
mne_sample,GSP Instantáneo,mne_sample | knng | idw,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187
mne_sample,GSP Instantáneo,mne_sample | knng | linear,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325
mne_sample,GSP Instantáneo,mne_sample | knng | rbfi_tps,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929
mne_sample,GSP Instantáneo,mne_sample | knng | sobolev,0.47640924579753197,0.5956932211705736,4.8066445309639505,4.502804207927699
mne_sample,GSP Instantáneo,mne_sample | knng | temporal_laplacian,0.5362960518564636,0.6798040206127484,4.821369923385152,3.3579444076320053
mne_sample,GSP Instantáneo,mne_sample | knng | tikhonov,0.0771715702790744,0.12058732109021289,0.8849032704296217,19.594375441431506
mne_sample,GSP Instantáneo,mne_sample | knng | tv,0.042168606995459545,0.12255630303577605,0.8616896697119155,18.979116757267896
mne_sample,GSP Instantáneo,mne_sample | knng | visibility_nnk,0.168292772848759,0.4609308567848751,3.090913495325319,6.811791498461143
mne_sample,GSP Instantáneo,mne_sample | nnk | bgsrp,0.1172924011679866,0.1643232729236178,1.1759910971273595,17.18642751968631
mne_sample,GSP Instantáneo,mne_sample | nnk | ica,0.1661979296740938,0.458224542577636,3.0655767764521014,6.889696748077353
mne_sample,GSP Instantáneo,mne_sample | nnk | idw,0.0331123336434961,0.1005087035059997,0.7245299197485536,21.408535431416187
mne_sample,GSP Instantáneo,mne_sample | nnk | linear,0.0433652273618941,0.1286022010109334,0.8437458810297108,19.32046742976325
mne_sample,GSP Instantáneo,mne_sample | nnk | rbfi_tps,0.0327348193430334,0.1048230275856485,0.688322001360449,22.44632236793929
