dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
physionet_eegmmidb_real,gaussian__sigma1,trss,0.3,0,5.56993061916035e-06,1.32172422863812e-05,12.329498804977929,9.498076208237874e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,7,0.02088519999961136
physionet_eegmmidb_real,gaussian__sigma1,trss,0.3,1,5.592999654773585e-06,1.3257057663326312e-05,12.281180003940841,9.108786722187938e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,7,0.020464199995331
physionet_eegmmidb_real,gaussian__sigma1,trss,0.3,2,5.592597490437265e-06,1.3243154626199479e-05,12.312719579536706,9.298769247765736e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,7,0.01981050000176765
physionet_eegmmidb_real,gaussian__sigma1,trss,0.3,3,5.5315473633915455e-06,1.304550793206048e-05,12.238146830883077,9.2919829668739e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,7,0.02185700000700308
physionet_eegmmidb_real,gaussian__sigma1,trss,0.3,4,5.567659362753759e-06,1.3163731777580718e-05,12.337497645400433,9.160294785660651e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,7,0.02085609999630833
physionet_eegmmidb_real,gaussian__sigma1,trss,0.3,5,5.644826865186301e-06,1.3335539696462698e-05,12.317698102091349,9.017161302280213e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,7,0.020557600000756793
