dataset,data_source,graph,graph_method,method,best_params,family,missing_ratio,n_missing,missing_indices,outer_n_times,mae,rmse,snr,seed
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,linear,{},instant,0.1,2,"1,20",320,2.05225557900726e-06,9.707435146389054e-06,0.6182001935353294,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,nearest,{},instant,0.1,2,"1,20",320,3.4124282947044477e-06,1.693286226788151e-05,-1.7285910810692813,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,mean,{},instant,0.1,2,"1,20",320,2.253728967244906e-06,9.808311635386902e-06,0.6660285478834336,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,idw,{'power': 2.0},instant,0.1,2,"1,20",320,2.21881298058933e-06,9.719871667418298e-06,2.798418626159902,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,spherical_spline,{},instant,0.1,2,"1,20",320,2.7707921727044313e-06,1.2039719628648375e-05,2.094229866557194,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,rbfi_tps,{},instant,0.1,2,"1,20",320,1.8627634939171135e-06,7.971152282442744e-06,4.214667929291734,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,rbfi_mq,{},instant,0.1,2,"1,20",320,2.1764586843117508e-06,8.954509201283704e-06,1.1392645469457325,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,spline_surface,{},instant,0.1,2,"1,20",320,5.203422876427365e-06,2.322601040862902e-05,-3.4662016146448966,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,gsp,{},instant,0.1,2,"1,20",320,2.580868971831477e-06,1.1230257228066005e-05,0.6068118330749291,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,tikhonov,{'alpha': 0.05},instant,0.1,2,"1,20",320,1.5070473143807873e-05,2.30610608799681e-05,9.777160705036588,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,bgsrp,{'bandwidth': 8},instant,0.1,2,"1,20",320,2.2708832116933047e-05,3.515361781138039e-05,3.6160079634656177,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,gsmooth,"{'lam': 0.7, 'n_iter': 30}",instant,0.1,2,"1,20",320,2.267874839185101e-06,9.868770921098827e-06,1.3275199735313916,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,puy,{'alpha': 0.1},instant,0.1,2,"1,20",320,2.5843197660316706e-05,3.974906774538369e-05,2.2916599401554354,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,sobolev,"{'alpha': 0.5, 'order': 2}",instant,0.1,2,"1,20",320,2.5834255719865734e-05,4.0112978116803946e-05,1.9918404022819494,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.1,2,"1,20",320,2.423104141477152e-05,3.6615984302645413e-05,4.67896115494378,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,trss,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",tv_time,0.1,2,"1,20",320,2.2443443105744097e-06,9.765921549565884e-06,1.6078415220790019,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,tv,"{'lam': 0.1, 'n_iter': 20}",tv_time,0.1,2,"1,20",320,2.5358242355279877e-06,1.1035998831603428e-05,0.13720295355190798,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,temporal_laplacian,"{'alpha': 0.3, 'beta': 0.3}",tv_time,0.1,2,"1,20",320,3.0470035189561532e-05,4.5215823608977994e-05,2.3753394309901337,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,heat_diffusion_temporal,"{'alpha': 0.5, 'beta': 0.5, 'n_iter': 15}",tv_time,0.1,2,"1,20",320,2.0513273298810884e-06,8.652037527330842e-06,-1.9032994289605207,1
physionet_eegmmidb,physionet_subj01_run4_gauss,gaussian__sigma1,gaussian,spline_temporal,{'alpha': 0.3},tv_time,0.1,2,"1,20",320,,,,1
