dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
iv100hz_mat,knn__k5,trss,0.3,0,63.60661365986478,151.27410407887965,9.563073011879043,867.5696729158009,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,7,0.01959499999975378
iv100hz_mat,knn__k5,trss,0.3,1,62.62133569262553,148.48730412482627,9.51835856077821,837.2831411442479,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,7,0.017832100000305218
