method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.4426,0.0248,0.4456,0.4166,0.4687,6
temporal_laplacian,0.2,rmse,0.5111,0.0232,0.5144,0.4868,0.5354,6
temporal_laplacian,0.2,snr,3.359,0.5542,3.3015,2.7774,3.9405,6
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.4723,0.0204,0.4749,0.451,0.4937,6
temporal_laplacian,0.3,rmse,0.5463,0.0182,0.55,0.5272,0.5655,6
temporal_laplacian,0.3,snr,2.8298,0.4394,2.7743,2.3686,3.2909,6
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.4912,0.0225,0.4934,0.4676,0.5149,6
temporal_laplacian,0.4,rmse,0.5766,0.0166,0.5826,0.5592,0.5941,6
temporal_laplacian,0.4,snr,2.5753,0.5013,2.5526,2.0492,3.1014,6
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,0.1703,0.02,0.1702,0.1493,0.1913,6
tikhonov,0.1,rmse,0.2872,0.0185,0.2907,0.2678,0.3066,6
tikhonov,0.1,snr,13.5766,1.6028,13.6118,11.8946,15.2586,6
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.2219,0.0172,0.2259,0.2038,0.24,6
tikhonov,0.2,rmse,0.3732,0.0149,0.3712,0.3576,0.3888,6
tikhonov,0.2,snr,12.2133,1.4649,12.0414,10.6759,13.7506,6
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,0.2883,0.0153,0.2936,0.2723,0.3043,6
tikhonov,0.3,rmse,0.4636,0.0224,0.4567,0.4402,0.4871,6
tikhonov,0.3,snr,10.5848,1.2645,10.4243,9.2578,11.9118,6
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.3348,0.0197,0.3406,0.3142,0.3555,6
tikhonov,0.4,rmse,0.5182,0.0244,0.5238,0.4926,0.5437,6
tikhonov,0.4,snr,9.3188,1.139,9.3109,8.1234,10.5141,6
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0758,0.0077,0.0764,0.0677,0.0839,6
trss,0.1,rmse,0.2629,0.02,0.2629,0.2419,0.2838,6
trss,0.1,snr,-0.7868,0.5299,-0.6347,-1.3429,-0.2306,6
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1384,0.0107,0.1407,0.1271,0.1496,6
trss,0.2,rmse,0.3578,0.0175,0.3546,0.3395,0.3761,6
trss,0.2,snr,-0.8421,0.2913,-0.8278,-1.1478,-0.5364,6
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.2187,0.0094,0.2146,0.2088,0.2286,6
trss,0.3,rmse,0.4511,0.0186,0.4471,0.4316,0.4706,6
trss,0.3,snr,-1.0217,0.3517,-0.9676,-1.3908,-0.6526,6
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2767,0.0232,0.2878,0.2523,0.3011,6
trss,0.4,rmse,0.5078,0.025,0.5176,0.4815,0.534,6
trss,0.4,snr,-0.9459,0.2135,-0.957,-1.17,-0.7219,6
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.0712,0.0101,0.0661,0.0606,0.0817,6
tv,0.1,rmse,0.2424,0.0226,0.2325,0.2187,0.2661,6
tv,0.1,snr,-0.0672,0.4348,-0.1155,-0.5235,0.389,6
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1284,0.0065,0.1268,0.1216,0.1352,6
tv,0.2,rmse,0.3242,0.0111,0.326,0.3126,0.3358,6
tv,0.2,snr,-0.0546,0.4533,-0.1474,-0.5304,0.4211,6
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.2076,0.0059,0.2045,0.2014,0.2138,6
tv,0.3,rmse,0.423,0.0143,0.4181,0.408,0.4379,6
tv,0.3,snr,-0.4391,0.2248,-0.4644,-0.6749,-0.2032,6
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2612,0.0213,0.2612,0.2388,0.2836,6
tv,0.4,rmse,0.4701,0.0249,0.4604,0.444,0.4962,6
tv,0.4,snr,-0.2696,0.3591,-0.2892,-0.6464,0.1072,6
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.0971,0.0128,0.0971,0.0837,0.1105,6
wavelet_temporal,0.1,rmse,0.2566,0.0178,0.2531,0.2378,0.2753,6
wavelet_temporal,0.1,snr,16.5301,2.8517,15.2816,13.5374,19.5228,6
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1529,0.0065,0.15,0.146,0.1597,6
wavelet_temporal,0.2,rmse,0.3332,0.0075,0.3335,0.3253,0.3411,6
wavelet_temporal,0.2,snr,15.0889,2.044,15.0207,12.9438,17.2339,6
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2177,0.0079,0.2191,0.2094,0.226,6
wavelet_temporal,0.3,rmse,0.4046,0.0063,0.4061,0.398,0.4112,6
wavelet_temporal,0.3,snr,13.3654,3.1753,11.8191,10.0332,16.6977,6
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2756,0.0153,0.2769,0.2595,0.2916,6
wavelet_temporal,0.4,rmse,0.4582,0.0134,0.4603,0.4442,0.4723,6
wavelet_temporal,0.4,snr,12.1449,2.3508,12.2289,9.6779,14.6119,6
wavelet_temporal,0.4,dtw,,,,,,0
