dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
bci_iv2a_real_s2,knn__k3,trss,0.4,0,1.364681879511572e-06,3.327516872616978e-06,19.61713941128656,2.4009764902329294e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,10,0.019468399999823305
bci_iv2a_real_s2,knn__k3,trss,0.4,1,1.4241623407734735e-06,3.6184270407522633e-06,19.157641844398313,2.525909519872866e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,10,0.01836850000108825
bci_iv2a_real_s2,knn__k3,trss,0.4,2,1.406891283868602e-06,3.6733143337176223e-06,19.54439451912368,2.582013278345617e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,10,0.017651699999987613
bci_iv2a_real_s2,knn__k3,trss,0.4,3,1.4434575265249827e-06,3.802740649733245e-06,19.4441413055057,2.656769841216364e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,10,0.018595699999423232
bci_iv2a_real_s2,knn__k3,trss,0.4,4,1.4282077612409271e-06,3.5423046159057208e-06,19.365405382209467,2.6028817429365477e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,10,0.018588099999760743
bci_iv2a_real_s2,knn__k3,trss,0.4,5,1.3699607900618096e-06,3.3545967943230097e-06,19.42438647899769,2.5443137547942413e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,10,0.01817280000068422
