dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch
synthetic_32ch,knn__k3,tv,0.4,1,0.45778210529830465,0.5534113018850655,3.3934118789926675,0.46647567642172066,{},,
synthetic_32ch,knn__k3,trss,0.4,1,0.4455820231831517,0.5587395686291152,3.5107233890572047,0.45865892555182963,{},,
synthetic_32ch,knn__k3,mean,0.4,2,0.5008001567338046,0.5916726320571204,3.003355438769995,0.5184203435546754,{},,
synthetic_32ch,knn__k3,nearest,0.4,2,0.6307658300317334,0.7719686571797642,2.001318413897049,0.6550794434071325,{},,
synthetic_32ch,knn__k3,tikhonov,0.4,2,0.5548432264570711,0.6903939427864578,2.558297114759804,0.5711807092072342,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.4,2,0.4873498356790239,0.5994065058025817,3.1215917603058854,0.502349018740684,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.4,2,0.46574818645553473,0.5676851328147339,3.31848827496568,0.4825633133614578,{},,
synthetic_32ch,knn__k3,tv,0.4,2,0.43626764856301875,0.5317213867845317,3.6024699093492245,0.4526057484885382,{},,
synthetic_32ch,knn__k3,trss,0.4,2,0.45881084526537386,0.5700815133641163,3.3836632489528378,0.4775894194995822,{},,
mne_sample_proxy,knn__k3,mean,0.1,0,1.8812102594099003e-06,2.3433779452609266e-06,57.255624305824774,1.952274025558844e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.1,0,2.3919531193767463e-06,2.973647568997673e-06,56.21247154906287,2.4152427444812217e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.1,0,2.0828763214243974e-06,2.4685878923516437e-06,56.813363086395896,2.1575555838219627e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.1,0,1.8183757836405898e-06,2.256840348525279e-06,57.40316122158332,1.8857116293595932e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.1,0,1.7193266095799654e-06,2.071748465269219e-06,57.64641362709896,1.852097916934748e-06,{},,
mne_sample_proxy,knn__k3,tv,0.1,0,1.7441234985324806e-06,2.2010034261086766e-06,57.584225176283105,1.7563704618889678e-06,{},,
mne_sample_proxy,knn__k3,trss,0.1,0,1.6432322286294842e-06,1.9817229353311567e-06,57.843007915751095,1.7120422979372664e-06,{},,
mne_sample_proxy,knn__k3,mean,0.1,1,1.9252147781396247e-06,2.3879464601812583e-06,57.15520587712062,2.045170166698699e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.1,1,2.3646996962609282e-06,2.869210142779441e-06,56.262238207562774,2.3998280768121747e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.1,1,2.060167465115425e-06,2.5816238524798595e-06,56.860972648354284,2.0721376988210525e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.1,1,1.773693650551502e-06,2.158960220523031e-06,57.511211438023295,1.8177117471840998e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.1,1,1.7345612394788044e-06,2.1671869640560756e-06,57.608101122086346,1.7534525737452031e-06,{},,
mne_sample_proxy,knn__k3,tv,0.1,1,1.6559952718127643e-06,1.9168867837921904e-06,57.809406452884375,1.713607801110015e-06,{},,
mne_sample_proxy,knn__k3,trss,0.1,1,1.6363239008271715e-06,2.0077317085371736e-06,57.86130460672552,1.7163177493502715e-06,{},,
mne_sample_proxy,knn__k3,mean,0.1,2,1.913904673628479e-06,2.419356076350206e-06,57.18079470128725,1.983850791736379e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.1,2,2.3835828740325242e-06,2.9438301473819905e-06,56.22769561425797,2.447727356713265e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.1,2,2.0962631872529737e-06,2.5711159634509542e-06,56.785539851253546,2.1470822567049666e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.1,2,1.847141054864797e-06,2.169957866413179e-06,57.334997037630245,1.9050184058909304e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.1,2,1.7218808443300074e-06,2.1075208668384904e-06,57.63996653182039,1.8230985209586294e-06,{},,
mne_sample_proxy,knn__k3,tv,0.1,2,1.735966036235556e-06,2.154053115698289e-06,57.60458525770656,1.762483443583693e-06,{},,
mne_sample_proxy,knn__k3,trss,0.1,2,1.716549653139959e-06,2.1070568399297584e-06,57.65343376593256,1.7887921352719133e-06,{},,
mne_sample_proxy,knn__k3,mean,0.2,0,1.9911964229939652e-06,2.4386683400178254e-06,57.00885678462654,2.1159650364166165e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.2,0,2.5122685655121545e-06,3.114751823155869e-06,55.99933762811677,2.573954084237744e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.2,0,2.2030489229264763e-06,2.6617919874811667e-06,56.569756612669224,2.2557969256154514e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.2,0,1.937291788602493e-06,2.400873606104717e-06,57.12804738152762,1.982838822444808e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.2,0,1.8193761481193914e-06,2.1353476740310777e-06,57.400772644499014,1.9730407194581534e-06,{},,
mne_sample_proxy,knn__k3,tv,0.2,0,1.8264511291782817e-06,2.217209202739174e-06,57.38391706045092,1.9188936386002494e-06,{},,
mne_sample_proxy,knn__k3,trss,0.2,0,1.733540638633103e-06,2.072050781785274e-06,57.61065722388656,1.8540487573501603e-06,{},,
