method,mae_mean,mae_std,mae_median
graph_time_tikhonov,0.1855437750625162,0.23056619310842974,2.4745681855649485e-05
mean,0.20374595651122987,0.2530927277580939,2.7044176796386837e-05
nearest,0.25585259500460794,0.31805831403716317,3.3841644007535264e-05
temporal_laplacian,0.19691163786695723,0.2451975467929544,2.6097215759075812e-05
tikhonov,0.2249847214179682,0.27966123626068995,3.090375285987979e-05
trss,0.1799142335869899,0.22382198063448822,2.4439981755568586e-05
tv,0.1819716344863281,0.2261940592629123,2.361116852275918e-05
