dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,lambda
physionet_eegmmidb_real,knn__k3,tv,0.2,0,3.796784584889404e-06,1.1824918642003074e-05,13.289897109820416,8.008524379896957e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.2885038779999718,0.05
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,0,5.20507952958879e-06,8.515249020943439e-06,16.39159948088943,6.253763455179059e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.01599207499998556,0.05
physionet_eegmmidb_real,knn__k3,trss,0.2,0,1.4599435117057874e-06,4.972022330899302e-06,21.30890555552746,3.768368689650731e-05,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.033055160000003525,0.05
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,0,1.4401582806561432e-05,1.931122008719366e-05,9.088877814423984,0.00013768705458004136,"{""alpha"": 0.05, ""beta"": 0.5}",,5,7.707657714999982,0.05
physionet_eegmmidb_real,knn__k3,tv,0.2,1,3.733102969348239e-06,1.1627758358358045e-05,13.502327997174982,7.456793774800295e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.2934877050000182,0.05
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,1,5.187585516541563e-06,8.42038004232808e-06,16.556301823892795,5.915405844959481e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.016162693000012496,0.05
physionet_eegmmidb_real,knn__k3,trss,0.2,1,1.41591482599936e-06,4.739650342898789e-06,21.39542692558255,3.291235605591292e-05,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.03297615200000337,0.05
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,1,1.4426071075518305e-05,1.9426741406194498e-05,9.010276517863295,0.00013694419413974566,"{""alpha"": 0.05, ""beta"": 0.5}",,5,7.416302494999968,0.05
physionet_eegmmidb_real,knn__k3,tv,0.2,0,3.9274914107574195e-06,1.2212905489402503e-05,12.992034911587126,8.240397765355607e-05,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.28995355799997924,0.1
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,0,6.286221784161243e-06,9.446641839996078e-06,15.688911127477638,7.002061037664592e-05,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.015936570000008032,0.1
physionet_eegmmidb_real,knn__k3,trss,0.2,0,1.488917247452706e-06,4.989522528923091e-06,21.122269855696494,3.777919685208852e-05,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.033846985999957724,0.1
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,0,1.7631713601994073e-05,2.3183969096401544e-05,7.238358338553653,0.00016414392711329182,"{""alpha"": 0.1, ""beta"": 0.5}",,5,7.338424190000012,0.1
physionet_eegmmidb_real,knn__k3,tv,0.2,1,3.8720429034107685e-06,1.2030868373530779e-05,13.18221982327803,7.748496399306147e-05,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.2893057210000052,0.1
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,1,6.256834473513926e-06,9.350476048028187e-06,15.855469416290632,6.72783212598277e-05,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.016015698999979122,0.1
physionet_eegmmidb_real,knn__k3,trss,0.2,1,1.449426969114421e-06,4.807747979281351e-06,21.234343633965963,3.311019165773233e-05,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.03322104000000081,0.1
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,1,1.7637498041475615e-05,2.3319927942227576e-05,7.1580588921887305,0.00016211545621067007,"{""alpha"": 0.1, ""beta"": 0.5}",,5,7.328779517000044,0.1
physionet_eegmmidb_real,knn__k3,tv,0.2,0,4.008073239670032e-06,1.2449215108386551e-05,12.8132483280073,8.379795962759039e-05,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.28988593500002935,0.2
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,0,7.90875842089251e-06,1.1102045064052736e-05,14.528119052373262,8.189625097004648e-05,"{""alpha"": 0.2, ""beta"": 0.1}",,5,0.015922041999999692,0.2
physionet_eegmmidb_real,knn__k3,trss,0.2,0,1.5925834510678446e-06,5.2536528258846044e-06,20.52982083453904,3.964876812431217e-05,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.03358484400001771,0.2
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,0,2.2162470354781686e-05,2.8626537893781918e-05,5.2416325419667364,0.0001974959122182906,"{""alpha"": 0.2, ""beta"": 0.5}",,5,7.31366835,0.2
physionet_eegmmidb_real,knn__k3,tv,0.2,1,3.956001283198891e-06,1.2276794768429361e-05,12.990674430801766,7.931911002793638e-05,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.29058378600001333,0.2
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,1,7.869535460787028e-06,1.100197027276952e-05,14.68035575016175,7.973095973325375e-05,"{""alpha"": 0.2, ""beta"": 0.1}",,5,0.015965467999990324,0.2
physionet_eegmmidb_real,knn__k3,trss,0.2,1,1.569168301200841e-06,5.134216717257845e-06,20.600683157864992,3.469844602779748e-05,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.0330286050000268,0.2
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,1,2.217719669621091e-05,2.8772469909407144e-05,5.1771896897502785,0.00019639290057271743,"{""alpha"": 0.2, ""beta"": 0.5}",,5,7.334243857999979,0.2
bci_iv2a_real_s1,knn__k3,tv,0.2,0,2.445807035501607e-06,1.146736108422418e-05,13.792053386171212,4.9470048852071096e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.29724534899997934,0.05
bci_iv2a_real_s1,knn__k3,graph_time_tikhonov,0.2,0,4.579830426922274e-06,1.0989978430372973e-05,13.117671724676876,4.9569922329307885e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.015961709000009705,0.05
bci_iv2a_real_s1,knn__k3,trss,0.2,0,5.941756012835722e-07,2.464454953058055e-06,24.603551699190977,1.5777294961245646e-05,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.033081629999969664,0.05
bci_iv2a_real_s1,knn__k3,temporal_laplacian,0.2,0,8.823570455051687e-06,1.877808290885208e-05,10.040766653411353,7.908091975681186e-05,"{""alpha"": 0.05, ""beta"": 0.5}",,5,7.307499920999987,0.05
bci_iv2a_real_s1,knn__k3,tv,0.2,1,2.4905408468277357e-06,1.2879175964642969e-05,13.943391914694443,5.33083436442532e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.2990492330000052,0.05
bci_iv2a_real_s1,knn__k3,graph_time_tikhonov,0.2,1,4.607393621061924e-06,1.2329635881495527e-05,13.07042604138672,5.32885270291925e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.01584391900001947,0.05
bci_iv2a_real_s1,knn__k3,trss,0.2,1,6.478253813531108e-07,3.1469974658175152e-06,24.02829786877358,1.689920061151116e-05,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.033105775000024096,0.05
bci_iv2a_real_s1,knn__k3,temporal_laplacian,0.2,1,8.875490723774191e-06,1.95208032424433e-05,10.005474113650846,8.08290997786946e-05,"{""alpha"": 0.05, ""beta"": 0.5}",,5,7.305664937000017,0.05
bci_iv2a_real_s1,knn__k3,tv,0.2,0,2.4462006456417267e-06,1.1468246828162121e-05,13.789441844785495,4.947882759798501e-05,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.29714752500001396,0.1
bci_iv2a_real_s1,knn__k3,graph_time_tikhonov,0.2,0,5.728182812354723e-06,1.2434521488850946e-05,12.27805294915376,5.4478143977708956e-05,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.016076293000026,0.1
bci_iv2a_real_s1,knn__k3,trss,0.2,0,7.510281982971018e-07,3.201031822349117e-06,23.20015081034821,1.8431033911962028e-05,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.03284880600000406,0.1
bci_iv2a_real_s1,knn__k3,temporal_laplacian,0.2,0,1.0059370476562002e-05,2.017584491342648e-05,7.975470735700344,9.540953354943367e-05,"{""alpha"": 0.1, ""beta"": 0.5}",,5,7.3136056879999956,0.1
bci_iv2a_real_s1,knn__k3,tv,0.2,1,2.490917260020396e-06,1.2879953571138646e-05,13.94113949485419,5.3315375970854717e-05,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.29699619600000915,0.1
bci_iv2a_real_s1,knn__k3,graph_time_tikhonov,0.2,1,5.738164874538155e-06,1.3614830826918623e-05,12.266816090807234,5.710020471675678e-05,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.016306753000037588,0.1
bci_iv2a_real_s1,knn__k3,trss,0.2,1,8.081711396377108e-07,4.072851636131957e-06,22.773128424921495,2.015054275009286e-05,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.03488209199997527,0.1
bci_iv2a_real_s1,knn__k3,temporal_laplacian,0.2,1,1.009135969092783e-05,2.0863951167830662e-05,7.932835375273327,9.789304212116661e-05,"{""alpha"": 0.1, ""beta"": 0.5}",,5,7.312812016999999,0.1
bci_iv2a_real_s1,knn__k3,tv,0.2,0,2.4463979205585717e-06,1.1468691242719925e-05,13.788131102478575,4.9483240289058596e-05,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.29568899000003057,0.2
bci_iv2a_real_s1,knn__k3,graph_time_tikhonov,0.2,0,7.351829526126939e-06,1.5010783361371888e-05,11.001694819337636,6.451262504936973e-05,"{""alpha"": 0.2, ""beta"": 0.1}",,5,0.015845200000001114,0.2
bci_iv2a_real_s1,knn__k3,trss,0.2,0,1.021044197379085e-06,4.464980227291028e-06,20.98013563871318,2.2936087794388162e-05,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.03404843499998833,0.2
bci_iv2a_real_s1,knn__k3,temporal_laplacian,0.2,0,1.1860762552288488e-05,2.251007317834384e-05,5.72754725127096,0.00012015758741451675,"{""alpha"": 0.2, ""beta"": 0.5}",,5,7.334682764000036,0.2
bci_iv2a_real_s1,knn__k3,tv,0.2,1,2.4911059115763997e-06,1.2880343713362805e-05,13.94000851645825,5.331890533943353e-05,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.2978914449999479,0.2
bci_iv2a_real_s1,knn__k3,graph_time_tikhonov,0.2,1,7.335476548130298e-06,1.593523656252994e-05,11.03130196918129,6.622961057646124e-05,"{""alpha"": 0.2, ""beta"": 0.1}",,5,0.015861767999979293,0.2
bci_iv2a_real_s1,knn__k3,trss,0.2,1,1.0869844250018938e-06,5.550509382163929e-06,20.69949766483764,2.5195618850878805e-05,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.03325999399999091,0.2
bci_iv2a_real_s1,knn__k3,temporal_laplacian,0.2,1,1.1875466122536139e-05,2.3092457421371053e-05,5.700520399485403,0.0001227515891257545,"{""alpha"": 0.2, ""beta"": 0.5}",,5,7.3319063839999785,0.2
iris_graph_signal,knn__k3,tv,0.2,0,0.12060384836571514,0.35911876673325144,11.077162009615765,1.9750352242400804,"{""lam"": 0.05, ""n_iter"": 30}",,1,0.10440894999999273,0.05
iris_graph_signal,knn__k3,graph_time_tikhonov,0.2,0,0.2309672196520711,0.3874115209669628,9.758726643132622,2.3809335979151136,"{""alpha"": 0.05, ""beta"": 0.1}",,1,0.00532480399999713,0.05
iris_graph_signal,knn__k3,trss,0.2,0,0.07440603282655113,0.22699587945777133,13.809313510829707,1.3467347940543075,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.007356829000002563,0.05
iris_graph_signal,knn__k3,temporal_laplacian,0.2,0,0.4031475958413078,0.5266010235324371,6.2048148751825645,3.4507178685722315,"{""alpha"": 0.05, ""beta"": 0.5}",,1,0.015529741000023023,0.05
iris_graph_signal,knn__k3,tv,0.2,1,0.13856859156574763,0.4175704140886727,9.96935879392531,2.4877451481377317,"{""lam"": 0.05, ""n_iter"": 30}",,1,0.11985599700000193,0.05
iris_graph_signal,knn__k3,graph_time_tikhonov,0.2,1,0.23727573890333947,0.4216676966517313,9.584607415863951,2.558164706136774,"{""alpha"": 0.05, ""beta"": 0.1}",,1,0.005222783000021991,0.05
iris_graph_signal,knn__k3,trss,0.2,1,0.08190385219835755,0.2368804424080441,13.602956516008248,1.6054656705275598,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.007256421000022328,0.05
iris_graph_signal,knn__k3,temporal_laplacian,0.2,1,0.4035693278823936,0.5427201824411936,6.149082277153779,3.354866736718408,"{""alpha"": 0.05, ""beta"": 0.5}",,1,0.013586191999991115,0.05
iris_graph_signal,knn__k3,tv,0.2,0,0.12362245437260655,0.36418914131634283,10.780767016149937,2.029107748871975,"{""lam"": 0.1, ""n_iter"": 30}",,1,0.11944179300002133,0.1
iris_graph_signal,knn__k3,graph_time_tikhonov,0.2,0,0.2772287556681254,0.4243391781703787,9.03589355573303,2.610781931085993,"{""alpha"": 0.1, ""beta"": 0.1}",,1,0.005177027999991424,0.1
iris_graph_signal,knn__k3,trss,0.2,0,0.07592587666217766,0.23336576795830763,13.691313726531495,1.3443812755889186,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.007176452000010158,0.1
iris_graph_signal,knn__k3,temporal_laplacian,0.2,0,0.4549101332568407,0.5728914054235189,5.103051522396299,3.7881841979737025,"{""alpha"": 0.1, ""beta"": 0.5}",,1,0.012844556999993983,0.1
iris_graph_signal,knn__k3,tv,0.2,1,0.1378583080100026,0.4162445257960518,10.002867444368011,2.4805312895324017,"{""lam"": 0.1, ""n_iter"": 30}",,1,0.12016905100000486,0.1
iris_graph_signal,knn__k3,graph_time_tikhonov,0.2,1,0.28153969494233116,0.4549237013191595,8.915344398410951,2.7622691454624477,"{""alpha"": 0.1, ""beta"": 0.1}",,1,0.005267476999961218,0.1
iris_graph_signal,knn__k3,trss,0.2,1,0.08330179767083762,0.24558937080481258,13.405705133762016,1.6991223750218727,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.007183303999909185,0.1
iris_graph_signal,knn__k3,temporal_laplacian,0.2,1,0.4566138752768309,0.5849761249785217,5.045956618416932,3.744388396629067,"{""alpha"": 0.1, ""beta"": 0.5}",,1,0.012271126000086952,0.1
iris_graph_signal,knn__k3,tv,0.2,0,0.12577887287763917,0.36772359290378115,10.569968387195305,2.066351856384199,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.11903940199999852,0.2
iris_graph_signal,knn__k3,graph_time_tikhonov,0.2,0,0.3384222777640186,0.483864895590212,7.972334568128747,2.979638385896693,"{""alpha"": 0.2, ""beta"": 0.1}",,1,0.005161849000046459,0.2
iris_graph_signal,knn__k3,trss,0.2,0,0.0816528613338468,0.25144066758971345,13.236311763951027,1.3996875760590695,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.007178034000048683,0.2
iris_graph_signal,knn__k3,temporal_laplacian,0.2,0,0.5285786320860626,0.6467803238071614,3.856492632671272,4.314123805284647,"{""alpha"": 0.2, ""beta"": 0.5}",,1,0.012920197999960692,0.2
iris_graph_signal,knn__k3,tv,0.2,1,0.13773931579326676,0.4154882064336339,10.002368366179699,2.4772342524218387,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.11974366600009034,0.2
iris_graph_signal,knn__k3,graph_time_tikhonov,0.2,1,0.33967381214279857,0.5083605779227892,7.929278007402229,3.0676715396680394,"{""alpha"": 0.2, ""beta"": 0.1}",,1,0.005239303999928779,0.2
iris_graph_signal,knn__k3,trss,0.2,1,0.08952598438677031,0.26825329180940793,12.822825377882733,1.7936452160111618,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.007202529999972285,0.2
iris_graph_signal,knn__k3,temporal_laplacian,0.2,1,0.5307878153688996,0.6550101503077176,3.798994136941919,4.360424027757761,"{""alpha"": 0.2, ""beta"": 0.5}",,1,0.012429872999973668,0.2
movielens_graph_signal,knn__k3,tv,0.2,0,0.032194830400911784,0.3153344035017695,-inf,1.1988323297439691,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.30518136400007734,0.05
movielens_graph_signal,knn__k3,graph_time_tikhonov,0.2,0,0.07921222151449805,0.4476301181929833,-inf,2.918644143984851,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.015909821000036573,0.05
movielens_graph_signal,knn__k3,trss,0.2,0,0.05744084249389556,0.45995993857616746,-inf,2.0571380924378726,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.033182728000042516,0.05
movielens_graph_signal,knn__k3,temporal_laplacian,0.2,0,0.11361469390699325,0.5871658031150475,-inf,4.4249085092090255,"{""alpha"": 0.05, ""beta"": 0.5}",,5,7.32464069599996,0.05
movielens_graph_signal,knn__k3,tv,0.2,1,0.036501359719720704,0.3949643857712557,-inf,2.1285038076774723,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.28805366099993535,0.05
movielens_graph_signal,knn__k3,graph_time_tikhonov,0.2,1,0.08598230040098219,0.5178177162326094,-inf,3.584906542695095,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.015947538999967037,0.05
movielens_graph_signal,knn__k3,trss,0.2,1,0.06389865362456341,0.5308260250023656,-inf,2.6866404479128785,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.033069330999978774,0.05
