dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
bci_iv2a_real_s1,knn__k3,trss,0.2,0,1.6619498442885525e-06,7.5013402645006465e-06,17.085273412560852,3.389198326785659e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018916400003945455
bci_iv2a_real_s1,knn__k3,trss,0.2,1,1.740696879345479e-06,8.869358993802592e-06,16.90861227609056,3.7336243456975584e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.0189955000023474
bci_iv2a_real_s1,knn__k3,trss,0.2,2,1.6576534229759658e-06,7.701218894136381e-06,16.99101994179597,3.39107236550393e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018883199998526834
bci_iv2a_real_s1,knn__k3,trss,0.2,3,1.694494533362688e-06,8.531942112439135e-06,16.739089004831424,3.220712009565761e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.017891899995447602
bci_iv2a_real_s1,knn__k3,trss,0.2,4,1.6183301414059655e-06,7.65046269606297e-06,16.938637466423856,3.8221429467623674e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01838560000032885
bci_iv2a_real_s1,knn__k3,trss,0.2,5,1.5134753625016061e-06,7.268313141068339e-06,17.109769232961494,3.436258770331105e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019092900001851376
bci_iv2a_real_s2,knn__k3,trss,0.2,0,6.141099980025534e-07,2.2740206933421778e-06,23.237698895332827,1.6461620246781365e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018950999998196494
bci_iv2a_real_s2,knn__k3,trss,0.2,1,5.974913729252581e-07,2.3293381173158086e-06,23.535653402360897,1.5706747311086943e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019223799994506408
bci_iv2a_real_s2,knn__k3,trss,0.2,2,5.783186256154764e-07,2.1401935051986507e-06,23.432163128467153,1.669012498798409e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019451000000117347
bci_iv2a_real_s2,knn__k3,trss,0.2,3,5.763788618301861e-07,2.0578133656919663e-06,23.4508112241748,1.5442897018939307e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018924600000900682
bci_iv2a_real_s2,knn__k3,trss,0.2,4,5.839131448198252e-07,2.1143414133742463e-06,23.486413417186387,1.6654785739112836e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018253700000059325
bci_iv2a_real_s2,knn__k3,trss,0.2,5,5.649699282800639e-07,2.102521792095882e-06,23.562449962896522,1.6157199658023256e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01914989999932004
bci_iv2a_real_s3,knn__k3,trss,0.2,0,5.224118432317011e-07,1.6348149301414282e-06,15.279807344156467,1.2666845756834084e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019153499997628387
bci_iv2a_real_s3,knn__k3,trss,0.2,1,5.372317624912717e-07,1.7257771426117936e-06,14.817301011760463,1.1723565583947106e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018815199997334275
bci_iv2a_real_s3,knn__k3,trss,0.2,2,5.278349305080385e-07,1.6555215462605438e-06,15.059339232904586,1.1691227960258289e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018633299994689878
bci_iv2a_real_s3,knn__k3,trss,0.2,3,5.158269073740006e-07,1.6292030862487676e-06,15.215292037105408,1.2357980643549205e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01853539999865461
bci_iv2a_real_s3,knn__k3,trss,0.2,4,5.182843552301959e-07,1.6320278154824073e-06,15.227800891336095,1.2219218656178558e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01871920000121463
bci_iv2a_real_s3,knn__k3,trss,0.2,5,5.443374779469956e-07,1.706742687194862e-06,14.844658845791278,1.2454074597412226e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018563400000857655
