dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
bci_iv2a_real_s1,kalofolias,trss,0.1,0,8.894235533415911e-07,6.56643284901795e-06,20.376611039256474,2.444724360099337e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.017641799997363705
bci_iv2a_real_s1,kalofolias,trss,0.1,1,8.337736574592544e-07,5.849221260716631e-06,20.320649610710095,2.509977720101035e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.017973300004086923
bci_iv2a_real_s1,kalofolias,trss,0.1,2,8.385506892571331e-07,6.481570464263154e-06,20.504403012672956,2.4462350087342373e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.019748500002606306
bci_iv2a_real_s1,kalofolias,trss,0.1,3,8.111049346163781e-07,5.45825451798771e-06,20.29502673665053,1.9668020491106616e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.018127800001821015
bci_iv2a_real_s1,kalofolias,trss,0.1,4,8.998594648532574e-07,6.418679733882831e-06,20.50073156467243,2.4732741315044787e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.018355100000917446
bci_iv2a_real_s1,kalofolias,trss,0.1,5,8.247105491486859e-07,5.62012609571745e-06,20.67173521260017,2.2199813888638517e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.017597000005480368
bci_iv2a_real_s2,kalofolias,trss,0.1,0,2.379445497482728e-07,1.263934269966472e-06,28.533603825914167,8.308532595525795e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.018768699999782257
bci_iv2a_real_s2,kalofolias,trss,0.1,1,2.5203055076634967e-07,1.3686895814653725e-06,28.034809446924914,9.665041368847561e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.019049599999561906
bci_iv2a_real_s2,kalofolias,trss,0.1,2,2.559060639418742e-07,1.3012294359102376e-06,27.958445034106713,1.0417646019029697e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.018420000000332948
bci_iv2a_real_s2,kalofolias,trss,0.1,3,2.4088614446070336e-07,1.3019677006278974e-06,28.266281968023478,8.822033529918714e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.01757569999608677
bci_iv2a_real_s2,kalofolias,trss,0.1,4,2.5990706241637724e-07,1.4455776845237627e-06,28.32291269289824,9.584501465712694e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.017685300001176074
bci_iv2a_real_s2,kalofolias,trss,0.1,5,2.3748649435856178e-07,1.3634473680661025e-06,28.570777530300745,7.014668729880658e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.018040599999949336
bci_iv2a_real_s3,kalofolias,trss,0.1,0,2.1652317060968362e-07,9.68165163971743e-07,20.03957698595468,7.127022501829119e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.01889810000284342
bci_iv2a_real_s3,kalofolias,trss,0.1,1,2.0313256449399978e-07,9.063353694177257e-07,20.382453991076577,6.855589014581201e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.0179472000017995
bci_iv2a_real_s3,kalofolias,trss,0.1,2,2.07540403659412e-07,9.535616824890053e-07,20.19093349737041,7.055316236918657e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.018523700004152488
bci_iv2a_real_s3,kalofolias,trss,0.1,3,2.1318133043201445e-07,9.682108220209905e-07,20.063820697968826,6.6786634127738145e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.017766600001777988
bci_iv2a_real_s3,kalofolias,trss,0.1,4,2.2244389365374565e-07,1.008694179079659e-06,20.0219949522008,7.68645981724773e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.017292999997152947
bci_iv2a_real_s3,kalofolias,trss,0.1,5,2.167163929133775e-07,9.703960833651262e-07,20.150764953756788,6.7809117922641465e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,2,0.019062799998209812
