dataset,data_source,graph,graph_method,method,best_params,family,missing_ratio,n_missing,missing_indices,outer_n_times,mae,rmse,snr,seed
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,linear,{},instant,0.3,7,"3,6,7,10,12,18,20",320,9.873772184919788e-06,2.517742287624059e-05,2.8975757300500145,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,nearest,{},instant,0.3,7,"3,6,7,10,12,18,20",320,9.168560922804049e-06,2.1605257355911003e-05,3.0648817348931794,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,mean,{},instant,0.3,7,"3,6,7,10,12,18,20",320,9.381123383173357e-06,2.2258104472649596e-05,1.1306008494501447,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,idw,{'power': 2.0},instant,0.3,7,"3,6,7,10,12,18,20",320,7.69504065682093e-06,1.8049171663340247e-05,5.621982576472057,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,spherical_spline,{},instant,0.3,7,"3,6,7,10,12,18,20",320,1.2716787600521388e-05,3.0308810039439288e-05,1.6414595981521114,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,rbfi_tps,{},instant,0.3,7,"3,6,7,10,12,18,20",320,8.308820036893852e-06,2.088824364198609e-05,2.1560423135943125,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,rbfi_mq,{},instant,0.3,7,"3,6,7,10,12,18,20",320,9.366911327618024e-06,2.1999173361166897e-05,4.023749375804148,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,spline_surface,{},instant,0.3,7,"3,6,7,10,12,18,20",320,1.5719663056437765e-05,3.994295640310802e-05,0.28100363486171254,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,gsp,{},instant,0.3,7,"3,6,7,10,12,18,20",320,1.0148535920951014e-05,2.3107775874270238e-05,4.431436702822291,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,tikhonov,{'alpha': 0.05},instant,0.3,7,"3,6,7,10,12,18,20",320,1.1846807763696761e-05,2.1100657588053828e-05,14.909520221719418,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,bgsrp,{'bandwidth': 8},instant,0.3,7,"3,6,7,10,12,18,20",320,2.7897223846200294e-05,4.101131880491677e-05,5.264801755303339,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,gsmooth,"{'lam': 0.7, 'n_iter': 30}",instant,0.3,7,"3,6,7,10,12,18,20",320,1.04349360180344e-05,2.3686470731065455e-05,4.104604649498029,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,puy,{'alpha': 0.1},instant,0.3,7,"3,6,7,10,12,18,20",320,2.1650899475434877e-05,3.185600262611877e-05,6.226185750609515,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,sobolev,"{'alpha': 0.5, 'order': 2}",instant,0.3,7,"3,6,7,10,12,18,20",320,3.1189616941889694e-05,4.704575540143056e-05,2.8903517213380643,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.3,7,"3,6,7,10,12,18,20",320,2.1785383639034175e-05,3.1029390470381544e-05,5.33538983660401,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,trss,"{'alpha': 0.9, 'beta': 0.3, 'n_iter': 80, 'lr': 0.03}",tv_time,0.3,7,"3,6,7,10,12,18,20",320,9.90758260580574e-06,2.2559135492255706e-05,4.569600023672094,1
physionet_eegmmidb,physionet_subj01_run4_high,knn__k3,knn,tv,"{'lam': 0.1, 'n_iter': 20}",tv_time,0.3,7,"3,6,7,10,12,18,20",320,8.901821424813589e-06,2.1056424530690908e-05,2.955268370006476,1
