dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch
synthetic_32ch,knn__k3,mean,0.1,0,0.45380500424239995,0.5592713273442591,3.4313071932963783,0.4743571669925606,{},,
synthetic_32ch,knn__k3,nearest,0.1,0,0.5474759778347377,0.6772748673937665,2.6163493205361963,0.5817984396557342,{},,
synthetic_32ch,knn__k3,tikhonov,0.1,0,0.49492646238789306,0.6010921568332096,3.0545932500833657,0.4982679998871088,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.1,0,0.4197250780160342,0.5306419042183809,3.7703508149368066,0.4333020389044136,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.1,0,0.4126023296387573,0.5081169248895334,3.844683242377215,0.42902723178727387,{},,
synthetic_32ch,knn__k3,tv,0.1,0,0.39984608065509364,0.4834206888274789,3.9810715663752374,0.40224659821429726,{},,
synthetic_32ch,knn__k3,trss,0.1,0,0.3891427103460861,0.4928025153636339,4.098911006017903,0.41315146600211966,{},,
synthetic_32ch,knn__k3,mean,0.1,1,0.45673924946746275,0.5306690869935621,3.4033166609139824,0.47907960400337574,{},,
synthetic_32ch,knn__k3,nearest,0.1,1,0.5509973683186565,0.6921463312799959,2.5885047542585693,0.5632945091237427,{},,
synthetic_32ch,knn__k3,tikhonov,0.1,1,0.4984267117664107,0.6038311693015886,3.0239869094293277,0.5128969535652639,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.1,1,0.4220006967989756,0.5335086713182822,3.7468683193848125,0.43025451772514983,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.1,1,0.4113620878487337,0.5078958004126048,3.8577573645355483,0.43120017827641405,{},,
synthetic_32ch,knn__k3,tv,0.1,1,0.37943496571455504,0.4640528060872755,4.208626504699813,0.4032974931981026,{},,
synthetic_32ch,knn__k3,trss,0.1,1,0.3869871362320358,0.4722563242037573,4.123034710427439,0.40285939522509034,{},,
synthetic_32ch,knn__k3,mean,0.1,2,0.45026001756568196,0.5566354265787867,3.465366160419437,0.47088874423018656,{},,
synthetic_32ch,knn__k3,nearest,0.1,2,0.5607339998507761,0.6984821109005237,2.512431098541726,0.5693017651574385,{},,
synthetic_32ch,knn__k3,tikhonov,0.1,2,0.4837718665463558,0.5960632633581949,3.1535939136583897,0.5021877846952159,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.1,2,0.4247972107232938,0.533926017447955,3.7181834355329335,0.4455998902355301,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.1,2,0.3896844180343892,0.48644633392870446,4.092869596077257,0.39513772966515653,{},,
synthetic_32ch,knn__k3,tv,0.1,2,0.3942587442198995,0.49845409960110154,4.042186657231637,0.40539085161435656,{},,
synthetic_32ch,knn__k3,trss,0.1,2,0.4176728259954926,0.5252639956916265,3.791637792325388,0.41846682522272377,{},,
synthetic_32ch,knn__k3,mean,0.1,3,0.46321034593318794,0.5710211747666982,3.3422174908211133,0.47317434452038404,{},,
synthetic_32ch,knn__k3,nearest,0.1,3,0.5648851660515684,0.695016294210908,2.480398297354402,0.5733340440245426,{},,
synthetic_32ch,knn__k3,tikhonov,0.1,3,0.47643074554398435,0.598740285951113,3.220002199229342,0.4829781599753659,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.1,3,0.4241786303614616,0.5053183646565194,3.7245121453099688,0.4461294053524755,{},,
