method,mae_mean,mae_std,mae_median
graph_time_tikhonov,0.16166129808272361,0.2334415089658468,7.4005709919758805e-06
mean,0.17894737070487932,0.2582754552033758,8.019641002022861e-06
nearest,0.22181048347607032,0.3201162591835801,1.0070645498603037e-05
temporal_laplacian,0.1722043209087498,0.2485151015598586,7.942309701885756e-06
tikhonov,0.19711882098315991,0.28444984194574896,8.712643575598808e-06
trss,0.1575643891840098,0.2274150487911011,7.131270176653079e-06
tv,0.15951572814593776,0.2302223444265341,7.125837134899695e-06
