dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch
synthetic_16ch,knn__k3,mean,0.1,0,0.49960575631890747,0.6014497645140539,3.013725664476819,0.5084966485396336,{},,
synthetic_16ch,knn__k3,nearest,0.1,0,0.6261341816224982,0.7712881581558637,2.0333258676709924,0.6610650380508419,{},,
synthetic_16ch,knn__k3,tikhonov,0.1,0,0.5584579683052031,0.6912070165410206,2.530095079908107,0.5724619036837496,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.1,0,0.507053219235947,0.6061064751061572,2.949464556411053,0.5265603227930368,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.1,0,0.46766112737709253,0.5845107932662367,3.300687277327322,0.4833944787038637,{},,
synthetic_16ch,knn__k3,tv,0.1,0,0.4684556574032445,0.5842719854736369,3.2933151183289677,0.4698249249388208,{},,
synthetic_16ch,knn__k3,trss,0.1,0,0.4438575369720821,0.5280193036693883,3.527564011345281,0.463077107790757,{},,
synthetic_16ch,knn__k3,mean,0.1,1,0.517391120298506,0.6004958365481121,2.8618102911390526,0.5264247626421431,{},,
synthetic_16ch,knn__k3,nearest,0.1,1,0.6368672179057984,0.7959549847177616,1.9595110540637224,0.6425257553186045,{},,
synthetic_16ch,knn__k3,tikhonov,0.1,1,0.5519889430392272,0.6777314477667541,2.5806962159092817,0.5886396076637834,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.1,1,0.49301674486340197,0.6262980981948183,3.07138330056012,0.5216270521226125,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.1,1,0.45685394289970693,0.5898321009716182,3.4022262253588167,0.48155351729274204,{},,
synthetic_16ch,knn__k3,tv,0.1,1,0.4509083716201637,0.5454235892040045,3.459117014529662,0.4614450550739997,{},,
synthetic_16ch,knn__k3,trss,0.1,1,0.4440169332361913,0.5265723454462247,3.5260046711231,0.4640198371338135,{},,
synthetic_16ch,knn__k3,mean,0.1,2,0.5118469381714501,0.5980594831149061,2.9085989028437584,0.5330029992344933,{},,
synthetic_16ch,knn__k3,nearest,0.1,2,0.6301894874935557,0.7457146036366856,2.00528845784655,0.6564288511304506,{},,
synthetic_16ch,knn__k3,tikhonov,0.1,2,0.5758217093702257,0.6876703539393183,2.397119655739551,0.5965847612513056,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.1,2,0.47884315664313265,0.5606372718675409,3.1980671489100576,0.4981191333408404,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.1,2,0.4599584021130781,0.5808123219100779,3.3728144342539927,0.4607226109400301,{},,
synthetic_16ch,knn__k3,tv,0.1,2,0.4446068795368653,0.53702156732973,3.520238216140465,0.47249097103924875,{},,
synthetic_16ch,knn__k3,trss,0.1,2,0.4437254396558919,0.5442543921131466,3.5288567160822963,0.4626492765266546,{},,
synthetic_16ch,knn__k3,mean,0.2,0,0.5413340145420874,0.6653186837136327,2.665346833019732,0.561561049793535,{},,
synthetic_16ch,knn__k3,nearest,0.2,0,0.6742983193564875,0.847694616704505,1.7114792277134865,0.6986250280467785,{},,
synthetic_16ch,knn__k3,tikhonov,0.2,0,0.5969076179963582,0.7196677367617199,2.2409287841590864,0.6147523760342121,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.2,0,0.5329094589872646,0.6439462334445112,2.733465710896386,0.5343603195697547,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.2,0,0.4557810778335192,0.5568151976007579,3.4124370891131717,0.4744982082744155,{},,
synthetic_16ch,knn__k3,tv,0.2,0,0.48583549693006794,0.595486801947394,3.135107572169848,0.5083038611764086,{},,
synthetic_16ch,knn__k3,trss,0.2,0,0.4748664266701448,0.5472703768857129,3.234285342016859,0.4783657942243394,{},,
synthetic_16ch,knn__k3,mean,0.2,1,0.5243524984726387,0.6639006870365332,2.8037665829618112,0.5295948259471497,{},,
synthetic_16ch,knn__k3,nearest,0.2,1,0.670499283793273,0.8157202328713825,1.736016817115043,0.6816351667412374,{},,
synthetic_16ch,knn__k3,tikhonov,0.2,1,0.599203417310005,0.7196072727822229,2.2242571848101917,0.6128238729916365,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.2,1,0.506889642164191,0.6047297001940023,2.95086583103806,0.5166933513637315,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.2,1,0.4876859002503462,0.5854604516260977,3.11859800347648,0.5007787762816585,{},,
synthetic_16ch,knn__k3,tv,0.2,1,0.4746053292272501,0.5809493671181106,3.2366738950378826,0.4865998885527904,{},,
synthetic_16ch,knn__k3,trss,0.2,1,0.4907041857943054,0.5694829481884504,3.09180237392938,0.5080412782794599,{},,
synthetic_16ch,knn__k3,mean,0.2,2,0.537538538289472,0.6405102544175263,2.6959039398554867,0.5614859054150695,{},,
synthetic_16ch,knn__k3,nearest,0.2,2,0.6582082648756897,0.8002217628980532,1.8163666873291762,0.6641712271350633,{},,
synthetic_16ch,knn__k3,tikhonov,0.2,2,0.5845450592586581,0.685191447971577,2.331820059160373,0.6091969346704932,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.2,2,0.520773468977196,0.6142220261837567,2.833511491899938,0.521413170393582,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.2,2,0.4960465651400398,0.5852898561739368,3.0447755327879107,0.5140252886476165,{},,
synthetic_16ch,knn__k3,tv,0.2,2,0.4716125850224195,0.5834105159699857,3.264146142357696,0.4882124576872745,{},,
synthetic_16ch,knn__k3,trss,0.2,2,0.48005025440684584,0.5914359653359692,3.1871329581277763,0.488836794996297,{},,
synthetic_16ch,knn__k3,mean,0.3,0,0.5631057602895674,0.6524630670779957,2.4941003002071715,0.5778876117302291,{},,
synthetic_16ch,knn__k3,nearest,0.3,0,0.7100729062364403,0.8835677929677451,1.4869705811038343,0.7208012496035624,{},,
synthetic_16ch,knn__k3,tikhonov,0.3,0,0.6055213061135983,0.7413262095549558,2.1787057099292433,0.6154787382207629,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.3,0,0.5605002448898837,0.681086702141662,2.5142419331925563,0.5868423148319156,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.3,0,0.5319959793170721,0.6823051614387323,2.740916499729467,0.5493523713413673,{},,
synthetic_16ch,knn__k3,tv,0.3,0,0.4975252981031914,0.6078570872913245,3.031848314052511,0.5162068315683569,{},,
synthetic_16ch,knn__k3,trss,0.3,0,0.4869527774831496,0.5885195549644494,3.1251315269180058,0.5042262042570045,{},,
synthetic_16ch,knn__k3,mean,0.3,1,0.5634460556793481,0.6716922149536056,2.491476569768878,0.5866885624894668,{},,
synthetic_16ch,knn__k3,nearest,0.3,1,0.7086511971640743,0.8612452827189347,1.495674748604761,0.7101822678078299,{},,
synthetic_16ch,knn__k3,tikhonov,0.3,1,0.6335429622189982,0.7763149060151239,1.982239291271405,0.6593991156747699,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.3,1,0.5240373125915199,0.6308261677935636,2.806377892068841,0.5397910670657994,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.3,1,0.5006796594298487,0.6362624126172317,3.0044005185329636,0.5084644778721719,{},,
synthetic_16ch,knn__k3,tv,0.3,1,0.509728590604333,0.6011303681935831,2.9266100621137596,0.5165933896325464,{},,
synthetic_16ch,knn__k3,trss,0.3,1,0.49866722329146895,0.5885654914143067,3.0218917641973695,0.5053603937031702,{},,
synthetic_16ch,knn__k3,mean,0.3,2,0.5728680257399478,0.7052560555127876,2.419454169401029,0.5759189145045042,{},,
synthetic_16ch,knn__k3,nearest,0.3,2,0.6738498406416259,0.8146784317492501,1.714368700014517,0.7275835888128179,{},,
synthetic_16ch,knn__k3,tikhonov,0.3,2,0.6161209990625246,0.7805502714353073,2.1033398902837455,0.6234416909930462,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.3,2,0.5254055810888415,0.6470435832091782,2.7950531825788993,0.5296189420872014,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.3,2,0.5081105884487931,0.6243299907396528,2.940417547897577,0.5156371081029415,{},,
synthetic_16ch,knn__k3,tv,0.3,2,0.5035662520930175,0.6344075183582345,2.979433830527716,0.5289990701357692,{},,
synthetic_16ch,knn__k3,trss,0.3,2,0.4913170212707202,0.570668405765842,3.0863818983152767,0.5242023634283309,{},,
mne_sample_proxy,knn__k3,mean,0.1,0,1.9199653901874694e-06,2.3485736914526665e-06,57.167063737359705,1.9969834348472616e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.1,0,2.3880009740336037e-06,2.9654793704933477e-06,56.219653185344825,2.3952555782600236e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.1,0,2.114918008151285e-06,2.6510686422824587e-06,56.74706259488218,2.1273503946204538e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.1,0,1.8243046030660935e-06,2.2105106796257864e-06,57.38902407998813,1.8652282738014322e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.1,0,1.694241224791329e-06,2.0482387195743617e-06,57.71024498745614,1.7546919219179952e-06,{},,
mne_sample_proxy,knn__k3,tv,0.1,0,1.762594985857416e-06,2.2451690435358624e-06,57.53847223276624,1.7871922827316327e-06,{},,
mne_sample_proxy,knn__k3,trss,0.1,0,1.7149761905282234e-06,2.045876662974633e-06,57.65741651769084,1.7475127557894925e-06,{},,
mne_sample_proxy,knn__k3,mean,0.1,1,1.9145048883073552e-06,2.2953526818737355e-06,57.17943293586097,1.9596100555436905e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.1,1,2.344947852701252e-06,2.9300094537271462e-06,56.298666255424415,2.3523700552397963e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.1,1,2.0821707530357772e-06,2.483443368843247e-06,56.81483449504072,2.1209013126490835e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.1,1,1.833756115375937e-06,2.335761247419815e-06,57.36658187988464,1.878551454447981e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.1,1,1.6835769484448379e-06,2.0336768307306368e-06,57.737667712890925,1.733095137747165e-06,{},,
mne_sample_proxy,knn__k3,tv,0.1,1,1.70228736157353e-06,2.0906961933147115e-06,57.68966870084277,1.7190544323191375e-06,{},,
mne_sample_proxy,knn__k3,trss,0.1,1,1.7048605932074848e-06,2.0360780827236264e-06,57.68310872827569,1.7665170785772486e-06,{},,
mne_sample_proxy,knn__k3,mean,0.1,2,1.9272768059920977e-06,2.3997365295665786e-06,57.1505567978486,1.9505644534152724e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.1,2,2.3554549863617747e-06,2.825937449664301e-06,56.279250065005925,2.4427220064375106e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.1,2,2.0878968815130914e-06,2.5382417486275904e-06,56.80290746368965,2.1463663362232065e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.1,2,1.7669500319370718e-06,2.2340850175752735e-06,57.52775486064373,1.8249445682075288e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.1,2,1.7441348612445303e-06,2.071683601859665e-06,57.58419688273484,1.8238723461656492e-06,{},,
mne_sample_proxy,knn__k3,tv,0.1,2,1.7277321148359205e-06,2.0800782456999677e-06,57.62523342705351,1.8084938709155811e-06,{},,
mne_sample_proxy,knn__k3,trss,0.1,2,1.7539768045446572e-06,2.2409129063194763e-06,57.55975906651146,1.7972185487373958e-06,{},,
mne_sample_proxy,knn__k3,mean,0.2,0,1.955647600434183e-06,2.3048575178806814e-06,57.08709178486278,2.0414712827956355e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.2,0,2.449761222029304e-06,3.084450197846505e-06,56.1087606693016,2.4835014212639545e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.2,0,2.181000321989762e-06,2.592450015744479e-06,56.613440711784364,2.245607132542501e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.2,0,1.8547942731626533e-06,2.1893113769122114e-06,57.31704019548927,1.8942637444498888e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.2,0,1.8556873120634553e-06,2.3103977252120865e-06,57.31494967620614,1.9587167128364828e-06,{},,
mne_sample_proxy,knn__k3,tv,0.2,0,1.8547177133711199e-06,2.294696484161356e-06,57.31721946153395,2.0066770615424284e-06,{},,
mne_sample_proxy,knn__k3,trss,0.2,0,1.7584009595989213e-06,2.167885048594872e-06,57.54881840933707,1.8069893574494931e-06,{},,
mne_sample_proxy,knn__k3,mean,0.2,1,1.999196249969253e-06,2.437985577355947e-06,56.991443542825664,2.095196138445028e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.2,1,2.5049740692643315e-06,3.1104720421582555e-06,56.0119659208608,2.574265443716538e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.2,1,2.1885252660077375e-06,2.6391324199255167e-06,56.59848236753052,2.260457799901651e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.2,1,1.9107722924953223e-06,2.3999151764451943e-06,57.187908376226,2.0297415917597424e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.2,1,1.781393644558445e-06,2.1253462734703653e-06,57.49239857646343,1.8204329920309237e-06,{},,
mne_sample_proxy,knn__k3,tv,0.2,1,1.753873749600861e-06,2.2046297485921454e-06,57.5600142436761,1.8449757066691326e-06,{},,
mne_sample_proxy,knn__k3,trss,0.2,1,1.7829965538255677e-06,2.1863822947578784e-06,57.488492526523444,1.8080711085067344e-06,{},,
mne_sample_proxy,knn__k3,mean,0.2,2,2.0492937873416508e-06,2.3677353324802394e-06,56.88395564630858,2.1457115427519253e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.2,2,2.518538431285119e-06,3.1478080200146753e-06,55.988512452607125,2.6069752362903207e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.2,2,2.2872854579138153e-06,2.717410328348517e-06,56.406794412959094,2.3186500012206344e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.2,2,1.873630034244833e-06,2.2896714410586243e-06,57.27315928692689,1.9594369114064848e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.2,2,1.8027937744123208e-06,2.233986337078357e-06,57.44053709446846,1.8248625612656769e-06,{},,
mne_sample_proxy,knn__k3,tv,0.2,2,1.8000183990624118e-06,2.104400140550609e-06,57.44722814418716,1.8682633475806463e-06,{},,
mne_sample_proxy,knn__k3,trss,0.2,2,1.7836158540385128e-06,2.091471754521625e-06,57.48698432497952,1.8656033280190514e-06,{},,
