dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch
mne_sample_proxy,knn__k3,mean,0.2,0,1.98010697669667e-06,2.3728862303942816e-06,57.033111267056704,2.0461516927272295e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.2,0,2.5076912516145904e-06,2.9205355517202958e-06,56.00725761950713,2.5816709797567846e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.2,0,2.224733123018631e-06,2.6632505561818954e-06,56.5272188392144,2.2555286644223307e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.2,0,2.0617706535161942e-06,2.482354969156225e-06,56.85759435613764,2.097995919995843e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.2,0,1.9493678668150206e-06,2.3929252402565973e-06,57.101059742918984,2.019362930088013e-06,{},,
mne_sample_proxy,knn__k3,tv,0.2,0,1.959282507810423e-06,2.2698281347121227e-06,57.07902717160408,2.0690885932477608e-06,{},,
mne_sample_proxy,knn__k3,trss,0.2,0,1.9260540293198126e-06,2.285352163971802e-06,57.15331308806227,1.9579258867681424e-06,{},,
mne_sample_proxy,knn__k3,mean,0.2,1,1.938591580730051e-06,2.2934567083861443e-06,57.125134537023776,1.9794404773258263e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.2,1,2.55226185059246e-06,3.119482055386211e-06,55.930746008429466,2.637835226465241e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.2,1,2.2340378670240608e-06,2.786763323993402e-06,56.50909275451725,2.2966654452242425e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.2,1,2.110087584426058e-06,2.4913047814525715e-06,56.756993120388664,2.1196371281723826e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.2,1,1.980238879323491e-06,2.4118062354571007e-06,57.03282197639295,2.0422013118295408e-06,{},,
mne_sample_proxy,knn__k3,tv,0.2,1,1.9267475373206495e-06,2.418808923621566e-06,57.151749620338244,2.0036202619558583e-06,{},,
mne_sample_proxy,knn__k3,trss,0.2,1,1.9414409979029474e-06,2.4937720742154694e-06,57.11875579811196,2.01674816954425e-06,{},,
mne_sample_proxy,knn__k3,mean,0.2,2,2.019285945909517e-06,2.458016942385721e-06,56.9480196229938,2.0995947075497317e-06,{},,
mne_sample_proxy,knn__k3,nearest,0.2,2,2.467490632313439e-06,2.9606893724835905e-06,56.07744311422768,2.558438784631421e-06,{},,
mne_sample_proxy,knn__k3,tikhonov,0.2,2,2.1169527274156865e-06,2.548786259967512e-06,56.74288634728655,2.1255429196692274e-06,{},,
mne_sample_proxy,knn__k3,temporal_laplacian,0.2,2,2.05720232477749e-06,2.5366679875732874e-06,56.86722782459371,2.0878602923221346e-06,{},,
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.2,2,2.03611119962007e-06,2.615416065048777e-06,56.91198293951547,2.0633050586131063e-06,{},,
mne_sample_proxy,knn__k3,tv,0.2,2,1.9445577865644394e-06,2.262632253291824e-06,57.1117892302584,1.9810653635664255e-06,{},,
mne_sample_proxy,knn__k3,trss,0.2,2,1.976091807628928e-06,2.3998324573277744e-06,57.041926625345134,2.0684514404676264e-06,{},,
