dataset,method,graph,missing_ratio,mae,rmse,dtw,snr,block,source_file
iris_graph_signal,tv,knn__k3,0.2,0.1206038483657151,0.3591187667332514,1.9750352242400804,11.077162009615764,iris_graph_signal__0.2_0,it111_iris_graph_lambda_grid_raw.csv
iris_graph_signal,graph_time_tikhonov,knn__k3,0.2,0.2309672196520711,0.3874115209669628,2.3809335979151136,9.758726643132622,iris_graph_signal__0.2_1,it111_iris_graph_lambda_grid_raw.csv
iris_graph_signal,trss,knn__k3,0.2,0.0744060328265511,0.2269958794577713,1.3467347940543075,13.809313510829709,iris_graph_signal__0.2_2,it111_iris_graph_lambda_grid_raw.csv
iris_graph_signal,temporal_laplacian,knn__k3,0.2,0.4031475958413078,0.5266010235324371,3.4507178685722315,6.2048148751825645,iris_graph_signal__0.2_3,it111_iris_graph_lambda_grid_raw.csv
iris_graph_signal,tv,knn__k3,0.2,0.1385685915657476,0.4175704140886727,2.487745148137732,9.96935879392531,iris_graph_signal__0.2_4,it111_iris_graph_lambda_grid_raw.csv
iris_graph_signal,graph_time_tikhonov,knn__k3,0.2,0.2372757389033394,0.4216676966517313,2.558164706136774,9.584607415863951,iris_graph_signal__0.2_5,it111_iris_graph_lambda_grid_raw.csv
iris_graph_signal,trss,knn__k3,0.2,0.0819038521983575,0.2368804424080441,1.6054656705275598,13.602956516008248,iris_graph_signal__0.2_6,it111_iris_graph_lambda_grid_raw.csv
iris_graph_signal,temporal_laplacian,knn__k3,0.2,0.4035693278823936,0.5427201824411936,3.354866736718408,6.149082277153779,iris_graph_signal__0.2_7,it111_iris_graph_lambda_grid_raw.csv
iris_graph_signal,tv,knn__k3,0.2,0.1417781812023866,0.4195939456890283,2.2628142833543974,10.102388096555195,iris_graph_signal__0.2_8,it111_iris_graph_lambda_grid_raw.csv
iris_graph_signal,graph_time_tikhonov,knn__k3,0.2,0.2400209496758353,0.4247116225698144,2.3022231150831733,9.592616048035984,iris_graph_signal__0.2_9,it111_iris_graph_lambda_grid_raw.csv
iris_graph_signal,trss,knn__k3,0.2,0.0867575313898649,0.2652702754690579,1.4056409615030194,13.153486450396178,iris_graph_signal__0.2_10,it111_iris_graph_lambda_grid_raw.csv
