method,count,mean,std
graph_time_tikhonov,300,0.2050093786732675,0.24266823237502214
mean,300,0.22759399878049602,0.26913568489904593
nearest,228,0.30270671859091486,0.33894349952057895
temporal_laplacian,300,0.21735162733748473,0.2573119690002664
tikhonov,300,0.2508971860744013,0.2966326791680426
trss,300,0.19949932821936867,0.236197839654306
tv,300,0.2016457763926667,0.23874240708313532
