dataset,method,family,graph,missing_ratio,mae,rmse,snr,block,source_file,dtw
synthetic_broad,sobolev,instant,aew__k4_sigma_corr0_5_sigma_dist1,0.4,0.4388981616269888,0.5207211319767348,3.6517002283236577,synthetic_broad__0.4_497,it57_3syn_mr40_only_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.4,0.3167640271756604,0.4794791098622824,8.958997929294632,synthetic_broad__0.4_498,it57_3syn_mr40_only_raw.csv,
synthetic_broad,trss,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.4,0.2361349835693998,0.4353030337882514,-0.0364765164611026,synthetic_broad__0.4_499,it57_3syn_mr40_only_raw.csv,
synthetic_broad,tv,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.4,0.2387375644546168,0.4627591594639237,-0.5292285054091866,synthetic_broad__0.4_500,it57_3syn_mr40_only_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.4,0.3872087432970126,0.5136374843514894,5.280142931134442,synthetic_broad__0.4_501,it57_3syn_mr40_only_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.4,0.2366192719442399,0.4330722487670366,0.0073069829065439,synthetic_broad__0.4_502,it57_3syn_mr40_only_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.4,0.2415245193800926,0.4349568446810241,19.255866063879544,synthetic_broad__0.4_504,it57_3syn_mr40_only_raw.csv,
synthetic_broad,directed_tv,tv_time,aew__k4_sigma_corr0_5_sigma_dist1,0.4,0.2522530551713007,0.4945929212938748,-1.1169718990190756,synthetic_broad__0.4_505,it57_3syn_mr40_only_raw.csv,
synthetic_broad,linear,instant,kalofolias,0.4,0.2792778570243674,0.5512632046715451,-2.0409960072172297,synthetic_broad__0.4_506,it57_3syn_mr40_only_raw.csv,
synthetic_broad,nearest,instant,kalofolias,0.4,0.2985022390450246,0.6001087897564512,-2.809760919981502,synthetic_broad__0.4_507,it57_3syn_mr40_only_raw.csv,
synthetic_broad,mean,instant,kalofolias,0.4,0.2384982122315032,0.4473196298650667,-0.2628429625981405,synthetic_broad__0.4_508,it57_3syn_mr40_only_raw.csv,
synthetic_broad,idw,instant,kalofolias,0.4,0.2438518412461783,0.4669361001764326,-0.6375458836011861,synthetic_broad__0.4_509,it57_3syn_mr40_only_raw.csv,
synthetic_broad,spherical_spline,instant,kalofolias,0.4,0.2384982122315032,0.4473196298650667,-0.2628429625981405,synthetic_broad__0.4_510,it57_3syn_mr40_only_raw.csv,
synthetic_broad,rbfi_tps,instant,kalofolias,0.4,0.3169304456359818,0.6306072721136587,-3.2061123874996738,synthetic_broad__0.4_511,it57_3syn_mr40_only_raw.csv,
synthetic_broad,rbfi_mq,instant,kalofolias,0.4,0.370089829508029,0.7397884872547651,-4.48883452655207,synthetic_broad__0.4_512,it57_3syn_mr40_only_raw.csv,
synthetic_broad,spline_surface,instant,kalofolias,0.4,0.3169304456359818,0.6306072721136587,-3.2061123874996738,synthetic_broad__0.4_513,it57_3syn_mr40_only_raw.csv,
synthetic_broad,gsp,instant,kalofolias,0.4,0.2483371461818884,0.477395311392661,-0.8251987643768267,synthetic_broad__0.4_514,it57_3syn_mr40_only_raw.csv,
synthetic_broad,tikhonov,instant,kalofolias,0.4,0.6021909842239176,0.691430927950982,0.2717402223222327,synthetic_broad__0.4_515,it57_3syn_mr40_only_raw.csv,
synthetic_broad,bgsrp,instant,kalofolias,0.4,0.6054726537490697,0.6950407644788497,0.222649524622274,synthetic_broad__0.4_516,it57_3syn_mr40_only_raw.csv,
synthetic_broad,gsmooth,instant,kalofolias,0.4,0.2393583484717371,0.4494255498684227,-0.3047077110913805,synthetic_broad__0.4_517,it57_3syn_mr40_only_raw.csv,
synthetic_broad,puy,instant,kalofolias,0.4,0.6069662307101744,0.6966576526629414,0.2000462110576763,synthetic_broad__0.4_518,it57_3syn_mr40_only_raw.csv,
synthetic_broad,sobolev,instant,kalofolias,0.4,0.6157969596179107,0.6939066583466225,0.2188380430872188,synthetic_broad__0.4_519,it57_3syn_mr40_only_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,kalofolias,0.4,0.6073662280431231,0.694073143704537,0.2296301557182429,synthetic_broad__0.4_520,it57_3syn_mr40_only_raw.csv,
synthetic_broad,trss,tv_time,kalofolias,0.4,0.2481832347249447,0.476832473929773,-0.8153571284951774,synthetic_broad__0.4_521,it57_3syn_mr40_only_raw.csv,
synthetic_broad,tv,tv_time,kalofolias,0.4,0.2384982948800469,0.4473193163818945,-0.2628373011850043,synthetic_broad__0.4_522,it57_3syn_mr40_only_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,kalofolias,0.4,0.6200272601153421,0.7045734361277731,0.2178690906304088,synthetic_broad__0.4_523,it57_3syn_mr40_only_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,kalofolias,0.4,2.1408871374562874,3.522818304316352,-18.149501364761644,synthetic_broad__0.4_524,it57_3syn_mr40_only_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,kalofolias,0.4,0.2688117902310732,0.4552942258884818,8.19882352216031,synthetic_broad__0.4_526,it57_3syn_mr40_only_raw.csv,
synthetic_broad,directed_tv,tv_time,kalofolias,0.4,0.2363516508170818,0.4327311433527158,0.0151627835021501,synthetic_broad__0.4_527,it57_3syn_mr40_only_raw.csv,
synthetic_broad,linear,instant,knn__k3,0.1,0.0942564113430665,0.3233746575345121,-1.9946649185926244,synthetic_broad__0.1_0,it58_broad_low_missing_raw.csv,
synthetic_broad,nearest,instant,knn__k3,0.1,0.1023458230485613,0.3490013082066618,-2.711873185031424,synthetic_broad__0.1_1,it58_broad_low_missing_raw.csv,
synthetic_broad,mean,instant,knn__k3,0.1,0.0853382750496039,0.2732681774073414,-0.5580111755525607,synthetic_broad__0.1_2,it58_broad_low_missing_raw.csv,
synthetic_broad,idw,instant,knn__k3,0.1,0.0831261286989168,0.274378902341201,-0.611981939546024,synthetic_broad__0.1_3,it58_broad_low_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knn__k3,0.1,0.0853382750496039,0.2732681774073414,-0.5580111755525607,synthetic_broad__0.1_4,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knn__k3,0.1,0.0950698397827097,0.3316206493211244,-2.26611181669381,synthetic_broad__0.1_5,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knn__k3,0.1,0.1076814030559054,0.373112949900562,-3.288920715435988,synthetic_broad__0.1_6,it58_broad_low_missing_raw.csv,
synthetic_broad,spline_surface,instant,knn__k3,0.1,0.0950698397827097,0.3316206493211244,-2.26611181669381,synthetic_broad__0.1_7,it58_broad_low_missing_raw.csv,
synthetic_broad,gsp,instant,knn__k3,0.1,0.0849086405822084,0.2849019649227355,-0.9430823521014284,synthetic_broad__0.1_8,it58_broad_low_missing_raw.csv,
synthetic_broad,tikhonov,instant,knn__k3,0.1,0.1584284866033874,0.2975295522162708,14.853771707525288,synthetic_broad__0.1_9,it58_broad_low_missing_raw.csv,
synthetic_broad,bgsrp,instant,knn__k3,0.1,0.4382660034457644,0.5471088154575109,3.0351206740216856,synthetic_broad__0.1_10,it58_broad_low_missing_raw.csv,
synthetic_broad,gsmooth,instant,knn__k3,0.1,0.0840265405194946,0.2710333463072112,-0.4961581793971282,synthetic_broad__0.1_11,it58_broad_low_missing_raw.csv,
synthetic_broad,puy,instant,knn__k3,0.1,0.3497909665587071,0.443073358796514,5.09859825252445,synthetic_broad__0.1_12,it58_broad_low_missing_raw.csv,
synthetic_broad,sobolev,instant,knn__k3,0.1,0.5303038456964266,0.6017867103153917,1.5150052344075708,synthetic_broad__0.1_13,it58_broad_low_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knn__k3,0.1,0.3459204326748049,0.4263543327007251,5.39423528259716,synthetic_broad__0.1_14,it58_broad_low_missing_raw.csv,
synthetic_broad,trss,tv_time,knn__k3,0.1,0.0833913410190453,0.278038077323738,-0.734344110680639,synthetic_broad__0.1_15,it58_broad_low_missing_raw.csv,
synthetic_broad,tv,tv_time,knn__k3,0.1,0.0832831848887443,0.2692931407043743,-0.445290400346072,synthetic_broad__0.1_16,it58_broad_low_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knn__k3,0.1,0.3984948873486628,0.4630931102795235,4.286408221166924,synthetic_broad__0.1_17,it58_broad_low_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knn__k3,0.1,0.0800246249173817,0.2548085226003069,0.0201100158773616,synthetic_broad__0.1_18,it58_broad_low_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knn__k3,0.1,0.1086857616642725,0.2734659466678543,15.386770118520726,synthetic_broad__0.1_20,it58_broad_low_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knn__k3,0.1,0.0756943796692691,0.2587583977985699,0.0840772186283094,synthetic_broad__0.1_21,it58_broad_low_missing_raw.csv,
synthetic_broad,linear,instant,knn__k3,0.2,0.1339021480517246,0.3679636630473734,-1.5023679894519697,synthetic_broad__0.2_22,it58_broad_low_missing_raw.csv,
synthetic_broad,nearest,instant,knn__k3,0.2,0.1556476726654413,0.4322746410958746,-2.889871228346614,synthetic_broad__0.2_23,it58_broad_low_missing_raw.csv,
synthetic_broad,mean,instant,knn__k3,0.2,0.1251951461619266,0.327231605642745,-0.5000161120511715,synthetic_broad__0.2_24,it58_broad_low_missing_raw.csv,
synthetic_broad,idw,instant,knn__k3,0.2,0.1252925600065534,0.3319779834342264,-0.623933897587272,synthetic_broad__0.2_25,it58_broad_low_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knn__k3,0.2,0.1251951461619266,0.327231605642745,-0.5000161120511715,synthetic_broad__0.2_26,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knn__k3,0.2,0.1478793613197529,0.4115605460636899,-2.465014294174164,synthetic_broad__0.2_27,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knn__k3,0.2,0.1669639803202883,0.4725608106431604,-3.6600652205040274,synthetic_broad__0.2_28,it58_broad_low_missing_raw.csv,
synthetic_broad,spline_surface,instant,knn__k3,0.2,0.1478793613197529,0.4115605460636899,-2.465014294174164,synthetic_broad__0.2_29,it58_broad_low_missing_raw.csv,
synthetic_broad,gsp,instant,knn__k3,0.2,0.1267929172110535,0.3496531234015215,-1.066977482011968,synthetic_broad__0.2_30,it58_broad_low_missing_raw.csv,
synthetic_broad,tikhonov,instant,knn__k3,0.2,0.1946063207121572,0.3581987941297134,13.733034848070869,synthetic_broad__0.2_31,it58_broad_low_missing_raw.csv,
synthetic_broad,bgsrp,instant,knn__k3,0.2,0.4499210425123011,0.5741576868850188,2.8469423336198325,synthetic_broad__0.2_32,it58_broad_low_missing_raw.csv,
synthetic_broad,gsmooth,instant,knn__k3,0.2,0.1237609829487058,0.3260616801073868,-0.4717435143559038,synthetic_broad__0.2_33,it58_broad_low_missing_raw.csv,
synthetic_broad,puy,instant,knn__k3,0.2,0.3704712931115976,0.4800320246141957,4.688247436078448,synthetic_broad__0.2_34,it58_broad_low_missing_raw.csv,
synthetic_broad,sobolev,instant,knn__k3,0.2,0.5353753461834097,0.6098113462901273,1.417891455427445,synthetic_broad__0.2_35,it58_broad_low_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knn__k3,0.2,0.3666501278270806,0.4581964822739966,4.9922073367800746,synthetic_broad__0.2_36,it58_broad_low_missing_raw.csv,
synthetic_broad,trss,tv_time,knn__k3,0.2,0.125785357303066,0.3447606118770371,-0.9462898737094516,synthetic_broad__0.2_37,it58_broad_low_missing_raw.csv,
synthetic_broad,tv,tv_time,knn__k3,0.2,0.1234368169365606,0.326360057461602,-0.47883250560837,synthetic_broad__0.2_38,it58_broad_low_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knn__k3,0.2,0.4110470558783971,0.4819430385859956,4.113650316428597,synthetic_broad__0.2_39,it58_broad_low_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knn__k3,0.2,0.1197785135886225,0.3095488915891073,-0.0220575158528302,synthetic_broad__0.2_40,it58_broad_low_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knn__k3,0.2,0.146621108747343,0.3196677972807502,16.219141250229725,synthetic_broad__0.2_42,it58_broad_low_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knn__k3,0.2,0.1213622886738609,0.3292418551809732,-0.5373716910298444,synthetic_broad__0.2_43,it58_broad_low_missing_raw.csv,
synthetic_broad,linear,instant,knn__k5,0.1,0.0942564113430665,0.3233746575345121,-1.9946649185926244,synthetic_broad__0.1_44,it58_broad_low_missing_raw.csv,
synthetic_broad,nearest,instant,knn__k5,0.1,0.1023458230485613,0.3490013082066618,-2.711873185031424,synthetic_broad__0.1_45,it58_broad_low_missing_raw.csv,
synthetic_broad,mean,instant,knn__k5,0.1,0.0853382750496039,0.2732681774073414,-0.5580111755525607,synthetic_broad__0.1_46,it58_broad_low_missing_raw.csv,
synthetic_broad,idw,instant,knn__k5,0.1,0.0831261286989168,0.274378902341201,-0.611981939546024,synthetic_broad__0.1_47,it58_broad_low_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knn__k5,0.1,0.0853382750496039,0.2732681774073414,-0.5580111755525607,synthetic_broad__0.1_48,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knn__k5,0.1,0.0950698397827097,0.3316206493211244,-2.26611181669381,synthetic_broad__0.1_49,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knn__k5,0.1,0.1076814030559054,0.373112949900562,-3.288920715435988,synthetic_broad__0.1_50,it58_broad_low_missing_raw.csv,
synthetic_broad,spline_surface,instant,knn__k5,0.1,0.0950698397827097,0.3316206493211244,-2.26611181669381,synthetic_broad__0.1_51,it58_broad_low_missing_raw.csv,
synthetic_broad,gsp,instant,knn__k5,0.1,0.083051043123898,0.2744610756547979,-0.6151756918189468,synthetic_broad__0.1_52,it58_broad_low_missing_raw.csv,
synthetic_broad,tikhonov,instant,knn__k5,0.1,0.1942072263458485,0.3062426717182579,11.89902901957826,synthetic_broad__0.1_53,it58_broad_low_missing_raw.csv,
synthetic_broad,bgsrp,instant,knn__k5,0.1,0.4408067166333893,0.5392891465637398,2.833958518369651,synthetic_broad__0.1_54,it58_broad_low_missing_raw.csv,
synthetic_broad,gsmooth,instant,knn__k5,0.1,0.0843796606979522,0.2709353774401104,-0.488858348097106,synthetic_broad__0.1_55,it58_broad_low_missing_raw.csv,
synthetic_broad,puy,instant,knn__k5,0.1,0.4499844225896953,0.5321466213302897,2.807228043790849,synthetic_broad__0.1_56,it58_broad_low_missing_raw.csv,
synthetic_broad,sobolev,instant,knn__k5,0.1,0.5760015385418846,0.6494217266334713,0.8170061068868233,synthetic_broad__0.1_57,it58_broad_low_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knn__k5,0.1,0.4101659044137073,0.4827272980872662,3.813508084726837,synthetic_broad__0.1_58,it58_broad_low_missing_raw.csv,
synthetic_broad,trss,tv_time,knn__k5,0.1,0.0829512786802773,0.2739435032897883,-0.5987254295801384,synthetic_broad__0.1_59,it58_broad_low_missing_raw.csv,
synthetic_broad,tv,tv_time,knn__k5,0.1,0.084644546965572,0.2717187385495484,-0.512531820864758,synthetic_broad__0.1_60,it58_broad_low_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knn__k5,0.1,0.4463976711667577,0.5112842183585709,3.206343900907332,synthetic_broad__0.1_61,it58_broad_low_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knn__k5,0.1,0.0808319767007137,0.2569509337136866,-0.0520313974179718,synthetic_broad__0.1_62,it58_broad_low_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knn__k5,0.1,0.1136337077588511,0.2818549065195349,14.324534498467925,synthetic_broad__0.1_64,it58_broad_low_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knn__k5,0.1,0.075949340478215,0.2471548287405942,0.3457981925488737,synthetic_broad__0.1_65,it58_broad_low_missing_raw.csv,
synthetic_broad,linear,instant,knn__k5,0.2,0.1339021480517246,0.3679636630473734,-1.5023679894519697,synthetic_broad__0.2_66,it58_broad_low_missing_raw.csv,
synthetic_broad,nearest,instant,knn__k5,0.2,0.1556476726654413,0.4322746410958746,-2.889871228346614,synthetic_broad__0.2_67,it58_broad_low_missing_raw.csv,
synthetic_broad,mean,instant,knn__k5,0.2,0.1251951461619266,0.327231605642745,-0.5000161120511715,synthetic_broad__0.2_68,it58_broad_low_missing_raw.csv,
synthetic_broad,idw,instant,knn__k5,0.2,0.1252925600065534,0.3319779834342264,-0.623933897587272,synthetic_broad__0.2_69,it58_broad_low_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knn__k5,0.2,0.1251951461619266,0.327231605642745,-0.5000161120511715,synthetic_broad__0.2_70,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knn__k5,0.2,0.1478793613197529,0.4115605460636899,-2.465014294174164,synthetic_broad__0.2_71,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knn__k5,0.2,0.1669639803202883,0.4725608106431604,-3.6600652205040274,synthetic_broad__0.2_72,it58_broad_low_missing_raw.csv,
synthetic_broad,spline_surface,instant,knn__k5,0.2,0.1478793613197529,0.4115605460636899,-2.465014294174164,synthetic_broad__0.2_73,it58_broad_low_missing_raw.csv,
synthetic_broad,gsp,instant,knn__k5,0.2,0.1260051623840373,0.3398259803748112,-0.81737984626726,synthetic_broad__0.2_74,it58_broad_low_missing_raw.csv,
synthetic_broad,tikhonov,instant,knn__k5,0.2,0.228432516620811,0.3612921499572346,11.002454203277416,synthetic_broad__0.2_75,it58_broad_low_missing_raw.csv,
synthetic_broad,bgsrp,instant,knn__k5,0.2,0.4609272354715223,0.5730640942527294,2.5949385270917107,synthetic_broad__0.2_76,it58_broad_low_missing_raw.csv,
synthetic_broad,gsmooth,instant,knn__k5,0.2,0.1242954346030764,0.3268511984999515,-0.4945885837709253,synthetic_broad__0.2_77,it58_broad_low_missing_raw.csv,
synthetic_broad,puy,instant,knn__k5,0.2,0.4633359720032958,0.5508511949288754,2.59608650307049,synthetic_broad__0.2_78,it58_broad_low_missing_raw.csv,
synthetic_broad,sobolev,instant,knn__k5,0.2,0.5791757880958626,0.6543117243179081,0.7534006109967469,synthetic_broad__0.2_79,it58_broad_low_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knn__k5,0.2,0.4264570105541619,0.5058585381978223,3.5122610992056087,synthetic_broad__0.2_80,it58_broad_low_missing_raw.csv,
synthetic_broad,trss,tv_time,knn__k5,0.2,0.1258106232356731,0.3388877176184142,-0.7931575520773588,synthetic_broad__0.2_81,it58_broad_low_missing_raw.csv,
synthetic_broad,tv,tv_time,knn__k5,0.2,0.1241046132664995,0.325694686896943,-0.4618481568140304,synthetic_broad__0.2_82,it58_broad_low_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knn__k5,0.2,0.4560196922532157,0.5246821470469412,3.0593235772735583,synthetic_broad__0.2_83,it58_broad_low_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knn__k5,0.2,0.1206245453557504,0.3126623797819569,-0.1075258678865139,synthetic_broad__0.2_84,it58_broad_low_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knn__k5,0.2,0.1499167786300014,0.3322533807823953,13.276943758932196,synthetic_broad__0.2_86,it58_broad_low_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knn__k5,0.2,0.1198241533464619,0.3156354674220626,-0.1672954588814967,synthetic_broad__0.2_87,it58_broad_low_missing_raw.csv,
synthetic_broad,linear,instant,knng__k4_sigma1,0.1,0.0942564113430665,0.3233746575345121,-1.9946649185926244,synthetic_broad__0.1_88,it58_broad_low_missing_raw.csv,
synthetic_broad,nearest,instant,knng__k4_sigma1,0.1,0.1023458230485613,0.3490013082066618,-2.711873185031424,synthetic_broad__0.1_89,it58_broad_low_missing_raw.csv,
synthetic_broad,mean,instant,knng__k4_sigma1,0.1,0.0853382750496039,0.2732681774073414,-0.5580111755525607,synthetic_broad__0.1_90,it58_broad_low_missing_raw.csv,
synthetic_broad,idw,instant,knng__k4_sigma1,0.1,0.0831261286989168,0.274378902341201,-0.611981939546024,synthetic_broad__0.1_91,it58_broad_low_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knng__k4_sigma1,0.1,0.0853382750496039,0.2732681774073414,-0.5580111755525607,synthetic_broad__0.1_92,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knng__k4_sigma1,0.1,0.0950698397827097,0.3316206493211244,-2.26611181669381,synthetic_broad__0.1_93,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knng__k4_sigma1,0.1,0.1076814030559054,0.373112949900562,-3.288920715435988,synthetic_broad__0.1_94,it58_broad_low_missing_raw.csv,
synthetic_broad,spline_surface,instant,knng__k4_sigma1,0.1,0.0950698397827097,0.3316206493211244,-2.26611181669381,synthetic_broad__0.1_95,it58_broad_low_missing_raw.csv,
synthetic_broad,gsp,instant,knng__k4_sigma1,0.1,0.085372173466051,0.2845029665249027,-0.931656114232886,synthetic_broad__0.1_96,it58_broad_low_missing_raw.csv,
synthetic_broad,tikhonov,instant,knng__k4_sigma1,0.1,0.1639200232375513,0.2988080729607079,14.399433105270516,synthetic_broad__0.1_97,it58_broad_low_missing_raw.csv,
synthetic_broad,bgsrp,instant,knng__k4_sigma1,0.1,0.4408907950431256,0.5544585757669345,2.862608338713694,synthetic_broad__0.1_98,it58_broad_low_missing_raw.csv,
synthetic_broad,gsmooth,instant,knng__k4_sigma1,0.1,0.0841258924463401,0.2708675675816684,-0.4910567707104692,synthetic_broad__0.1_99,it58_broad_low_missing_raw.csv,
synthetic_broad,puy,instant,knng__k4_sigma1,0.1,0.3680885361239435,0.4575070313162458,4.662825783383879,synthetic_broad__0.1_100,it58_broad_low_missing_raw.csv,
synthetic_broad,sobolev,instant,knng__k4_sigma1,0.1,0.5440812667420936,0.6150855439338775,1.311671446815512,synthetic_broad__0.1_101,it58_broad_low_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knng__k4_sigma1,0.1,0.3586673758480815,0.4360520289566318,5.077055145408108,synthetic_broad__0.1_102,it58_broad_low_missing_raw.csv,
synthetic_broad,trss,tv_time,knng__k4_sigma1,0.1,0.0841171727764414,0.2788958518232278,-0.7601589223351692,synthetic_broad__0.1_103,it58_broad_low_missing_raw.csv,
synthetic_broad,tv,tv_time,knng__k4_sigma1,0.1,0.0840408422615105,0.2710128287057559,-0.499482132199393,synthetic_broad__0.1_104,it58_broad_low_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knng__k4_sigma1,0.1,0.4061826312040795,0.4702075273354099,4.090314543147471,synthetic_broad__0.1_105,it58_broad_low_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knng__k4_sigma1,0.1,0.0800986413131064,0.2548179934839104,0.0199577786419154,synthetic_broad__0.1_106,it58_broad_low_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knng__k4_sigma1,0.1,0.1100876420792859,0.2762595963022425,15.10761350486794,synthetic_broad__0.1_108,it58_broad_low_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knng__k4_sigma1,0.1,0.0760447268939126,0.2565341797164231,0.1434122449836399,synthetic_broad__0.1_109,it58_broad_low_missing_raw.csv,
synthetic_broad,linear,instant,knng__k4_sigma1,0.2,0.1339021480517246,0.3679636630473734,-1.5023679894519697,synthetic_broad__0.2_110,it58_broad_low_missing_raw.csv,
synthetic_broad,nearest,instant,knng__k4_sigma1,0.2,0.1556476726654413,0.4322746410958746,-2.889871228346614,synthetic_broad__0.2_111,it58_broad_low_missing_raw.csv,
synthetic_broad,mean,instant,knng__k4_sigma1,0.2,0.1251951461619266,0.327231605642745,-0.5000161120511715,synthetic_broad__0.2_112,it58_broad_low_missing_raw.csv,
synthetic_broad,idw,instant,knng__k4_sigma1,0.2,0.1252925600065534,0.3319779834342264,-0.623933897587272,synthetic_broad__0.2_113,it58_broad_low_missing_raw.csv,
synthetic_broad,spherical_spline,instant,knng__k4_sigma1,0.2,0.1251951461619266,0.327231605642745,-0.5000161120511715,synthetic_broad__0.2_114,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_tps,instant,knng__k4_sigma1,0.2,0.1478793613197529,0.4115605460636899,-2.465014294174164,synthetic_broad__0.2_115,it58_broad_low_missing_raw.csv,
synthetic_broad,rbfi_mq,instant,knng__k4_sigma1,0.2,0.1669639803202883,0.4725608106431604,-3.6600652205040274,synthetic_broad__0.2_116,it58_broad_low_missing_raw.csv,
synthetic_broad,spline_surface,instant,knng__k4_sigma1,0.2,0.1478793613197529,0.4115605460636899,-2.465014294174164,synthetic_broad__0.2_117,it58_broad_low_missing_raw.csv,
synthetic_broad,gsp,instant,knng__k4_sigma1,0.2,0.1263849554618235,0.3417904645742776,-0.8696068504010958,synthetic_broad__0.2_118,it58_broad_low_missing_raw.csv,
synthetic_broad,tikhonov,instant,knng__k4_sigma1,0.2,0.1982702145420883,0.3522575216963251,13.397017337675331,synthetic_broad__0.2_119,it58_broad_low_missing_raw.csv,
synthetic_broad,bgsrp,instant,knng__k4_sigma1,0.2,0.4542855386329407,0.5669981653064411,2.567990933504981,synthetic_broad__0.2_120,it58_broad_low_missing_raw.csv,
synthetic_broad,gsmooth,instant,knng__k4_sigma1,0.2,0.1240257394973626,0.3257404112600306,-0.4632266082001338,synthetic_broad__0.2_121,it58_broad_low_missing_raw.csv,
synthetic_broad,puy,instant,knng__k4_sigma1,0.2,0.3847115085388995,0.4846403517855407,4.344801664156826,synthetic_broad__0.2_122,it58_broad_low_missing_raw.csv,
synthetic_broad,sobolev,instant,knng__k4_sigma1,0.2,0.5471119263187256,0.6207686543208576,1.2430410213138918,synthetic_broad__0.2_123,it58_broad_low_missing_raw.csv,
synthetic_broad,graph_time_tikhonov,tv_time,knng__k4_sigma1,0.2,0.3774645416592269,0.4631553960368092,4.725752433632268,synthetic_broad__0.2_124,it58_broad_low_missing_raw.csv,
synthetic_broad,trss,tv_time,knng__k4_sigma1,0.2,0.125122781184262,0.3371181137786417,-0.751250761592165,synthetic_broad__0.2_125,it58_broad_low_missing_raw.csv,
synthetic_broad,tv,tv_time,knng__k4_sigma1,0.2,0.1239649384532888,0.3257636299750286,-0.4643600356345729,synthetic_broad__0.2_126,it58_broad_low_missing_raw.csv,
synthetic_broad,temporal_laplacian,tv_time,knng__k4_sigma1,0.2,0.418202393518808,0.4888305269687581,3.921193331898349,synthetic_broad__0.2_127,it58_broad_low_missing_raw.csv,
synthetic_broad,heat_diffusion_temporal,tv_time,knng__k4_sigma1,0.2,0.119889627939235,0.3092883575342416,-0.0149692599800902,synthetic_broad__0.2_128,it58_broad_low_missing_raw.csv,
synthetic_broad,wavelet_temporal,tv_time,knng__k4_sigma1,0.2,0.1475099418403888,0.3199062837320268,16.005968712037586,synthetic_broad__0.2_130,it58_broad_low_missing_raw.csv,
synthetic_broad,directed_tv,tv_time,knng__k4_sigma1,0.2,0.1213906011416762,0.3229368983194721,-0.3704853665666635,synthetic_broad__0.2_131,it58_broad_low_missing_raw.csv,
synthetic_broad,linear,instant,vknng__alpha1_k4_k_max8_k_min2,0.1,0.0942564113430665,0.3233746575345121,-1.9946649185926244,synthetic_broad__0.1_132,it58_broad_low_missing_raw.csv,
