missing_ratio,count,mean_mae,std_mae,median_mae,mean_rmse,mean_dtw,mean_snr
0.1,22420,1.1961933828804545,13.459404182887516,0.0637063185399145,2.131589303295615,26.297832351800324,-inf
0.2,25406,3.7741640746754155,23.70842752017726,0.1208467294395676,6.914099244492707,80.08558521363129,-inf
0.3,23786,2.2531893209967424,18.294905609004577,0.20035921986473434,3.867946942582117,45.09458578970599,-inf
0.4,21186,0.2914113128065715,3.0188441131049006,0.2415157996447964,0.49352001815521784,3.005708730039019,-inf
