method,count,mean,std
directed_tv,10,1.3767248327936439,1.9194396784006322
graph_time_tikhonov,134,0.20831891885512394,0.24743921870259555
mean,155,0.1973618190273475,0.2547635763610435
nearest,130,0.27056608517248193,0.3347995799835161
temporal_laplacian,155,0.21524015330517168,0.27756215049165034
tikhonov,155,0.21880512599208066,0.28235114357060104
trss,120,0.2010822952572488,0.2502474336290451
tv,155,0.18871994106455084,0.2426563552654712
