dataset,data_source,graph,graph_method,method,best_params,family,missing_ratio,n_missing,missing_indices,outer_n_times,mae,rmse,snr,seed
synthetic_alpha,synthetic,nnk__k4,nnk,linear,{},instant,0.1,2,"12,18",64,0.0634270409346891,0.244209901265437,-0.0777226940065491,1
synthetic_alpha,synthetic,nnk__k4,nnk,nearest,{},instant,0.1,2,"12,18",64,0.0642770299551405,0.2523142036825606,-0.2761905701468088,1
synthetic_alpha,synthetic,nnk__k4,nnk,mean,{},instant,0.1,2,"12,18",64,0.0589478976695532,0.2085273501920232,0.9476396031020364,1
synthetic_alpha,synthetic,nnk__k4,nnk,idw,{'power': 1.5},instant,0.1,2,"12,18",64,0.0625841043918718,0.2198587343426586,0.5658803059686505,1
synthetic_alpha,synthetic,nnk__k4,nnk,spherical_spline,{},instant,0.1,2,"12,18",64,0.1109596651986618,0.4071882526204173,-4.5856010357981205,1
synthetic_alpha,synthetic,nnk__k4,nnk,rbfi_tps,{},instant,0.1,2,"12,18",64,0.088427217921455,0.3314997645390123,-2.570316269427729,1
synthetic_alpha,synthetic,nnk__k4,nnk,rbfi_mq,{},instant,0.1,2,"12,18",64,0.0895496117788872,0.3334451921211877,-2.776695396371658,1
synthetic_alpha,synthetic,nnk__k4,nnk,spline_surface,{},instant,0.1,2,"12,18",64,0.363683314967057,1.7420712241529503,-12.999275934669356,1
synthetic_alpha,synthetic,nnk__k4,nnk,gsp,{},instant,0.1,2,"12,18",64,0.0806613954899022,0.2889288339162692,-1.7112303399613946,1
synthetic_alpha,synthetic,nnk__k4,nnk,tikhonov,{'alpha': 0.05},instant,0.1,2,"12,18",64,0.1177769413625251,0.2886600244592175,20.58439566767384,1
synthetic_alpha,synthetic,nnk__k4,nnk,bgsrp,{'bandwidth': 8},instant,0.1,2,"12,18",64,0.4798334833687857,0.5911715386651247,2.2603186709381,1
synthetic_alpha,synthetic,nnk__k4,nnk,gsmooth,"{'lam': 0.3, 'n_iter': 30}",instant,0.1,2,"12,18",64,0.0647474281099512,0.2280214373234714,0.2262052079777743,1
synthetic_alpha,synthetic,nnk__k4,nnk,puy,{'alpha': 0.1},instant,0.1,2,"12,18",64,0.2032801843448572,0.3598466882530949,12.004534606570983,1
synthetic_alpha,synthetic,nnk__k4,nnk,sobolev,"{'alpha': 0.5, 'order': 2}",instant,0.1,2,"12,18",64,0.4682376668512258,0.534681799637914,2.643641378633625,1
synthetic_alpha,synthetic,nnk__k4,nnk,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.1,2,"12,18",64,0.2429293142640945,0.3392091496166417,9.188371918235394,1
synthetic_alpha,synthetic,nnk__k4,nnk,trss,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",tv_time,0.1,2,"12,18",64,0.0757678322013789,0.2668395424780093,-1.0940193022110958,1
synthetic_alpha,synthetic,nnk__k4,nnk,tv,"{'lam': 0.4, 'n_iter': 30}",tv_time,0.1,2,"12,18",64,0.0659160278699153,0.2318128661892659,0.1272467216395493,1
synthetic_alpha,synthetic,nnk__k4,nnk,temporal_laplacian,"{'alpha': 0.3, 'beta': 0.3}",tv_time,0.1,2,"12,18",64,0.3346174239114829,0.3946104404287541,5.776230912967495,1
synthetic_alpha,synthetic,nnk__k4,nnk,heat_diffusion_temporal,"{'alpha': 0.5, 'beta': 0.5, 'n_iter': 15}",tv_time,0.1,2,"12,18",64,0.0697197645090318,0.2407835488251842,-0.3151932710152595,1
synthetic_alpha,synthetic,nnk__k4,nnk,spline_temporal,{'alpha': 0.3},tv_time,0.1,2,"12,18",64,,,,1
synthetic_alpha,synthetic,nnk__k4,nnk,wavelet_temporal,"{'alpha': 0.3, 'wavelet_level': 1}",tv_time,0.1,2,"12,18",64,0.0767988329658661,0.2352475143679664,26.987616492570996,1
synthetic_alpha,synthetic,nnk__k4,nnk,directed_tv,"{'alpha': 0.5, 'beta': 0.2, 'n_iter': 15}",tv_time,0.1,2,"12,18",64,0.1147354965787797,0.4046008761083261,-4.845265478077091,1
