method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
rbfi_tps,0.3,snr,-2.4849,0.0,-2.4849,,,8
rbfi_tps,0.3,dtw,,,,,,0
rbfi_tps,0.4,mae,0.3486,0.0,0.3486,,,8
rbfi_tps,0.4,rmse,0.6584,0.0,0.6584,,,8
rbfi_tps,0.4,snr,-2.9229,0.0,-2.9229,,,8
rbfi_tps,0.4,dtw,,,,,,0
sobolev,0.3,mae,0.5604,0.0707,0.5754,0.5013,0.6195,8
sobolev,0.3,rmse,0.6332,0.0702,0.6469,0.5745,0.6919,8
sobolev,0.3,snr,1.2765,1.3331,0.9183,0.162,2.3909,8
sobolev,0.3,dtw,,,,,,0
sobolev,0.4,mae,0.5706,0.0572,0.583,0.5228,0.6184,8
sobolev,0.4,rmse,0.6466,0.0555,0.6577,0.6002,0.693,8
sobolev,0.4,snr,1.1026,1.1005,0.8051,0.1825,2.0226,8
sobolev,0.4,dtw,,,,,,0
spherical_spline,0.3,mae,0.3057,0.0,0.3057,,,8
spherical_spline,0.3,rmse,0.6772,0.0,0.6772,,,8
spherical_spline,0.3,snr,-4.1537,0.0,-4.1537,,,8
spherical_spline,0.3,dtw,,,,,,0
spherical_spline,0.4,mae,0.4485,0.0,0.4485,,,8
spherical_spline,0.4,rmse,0.8509,0.0,0.8509,,,8
spherical_spline,0.4,snr,-5.0001,0.0,-5.0001,,,8
spherical_spline,0.4,dtw,,,,,,0
spline_surface,0.3,mae,0.2678,0.0,0.2678,,,8
spline_surface,0.3,rmse,0.5769,0.0,0.5769,,,8
spline_surface,0.3,snr,-3.1221,0.0,-3.1221,,,8
spline_surface,0.3,dtw,,,,,,0
spline_surface,0.4,mae,0.3545,0.0,0.3545,,,8
spline_surface,0.4,rmse,0.6678,0.0,0.6678,,,8
spline_surface,0.4,snr,-3.0196,0.0,-3.0196,,,8
spline_surface,0.4,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.4811,0.0736,0.4716,0.4196,0.5427,8
temporal_laplacian,0.3,rmse,0.5625,0.0641,0.5483,0.5089,0.616,8
temporal_laplacian,0.3,snr,2.8602,1.5232,2.9057,1.5868,4.1337,8
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.508,0.0618,0.5005,0.4563,0.5597,8
temporal_laplacian,0.4,rmse,0.5979,0.0474,0.5864,0.5582,0.6375,8
temporal_laplacian,0.4,snr,2.4553,1.3386,2.4797,1.3362,3.5744,8
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.3,mae,0.3096,0.1308,0.2712,0.2003,0.419,8
tikhonov,0.3,rmse,0.4684,0.0943,0.4412,0.3896,0.5472,8
tikhonov,0.3,snr,11.5404,6.5728,11.3957,6.0454,17.0354,8
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.3698,0.1034,0.3412,0.2834,0.4562,8
tikhonov,0.4,rmse,0.5494,0.0641,0.5284,0.4959,0.603,8
tikhonov,0.4,snr,9.7305,5.5345,9.63,5.1036,14.3574,8
tikhonov,0.4,dtw,,,,,,0
trss,0.3,mae,0.2093,0.0125,0.2074,0.1988,0.2198,8
trss,0.3,rmse,0.4286,0.0264,0.4229,0.4066,0.4507,8
trss,0.3,snr,-0.4295,0.6533,-0.3953,-0.9756,0.1167,8
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2822,0.0087,0.2827,0.275,0.2894,8
trss,0.4,rmse,0.5033,0.0169,0.5029,0.4892,0.5174,8
trss,0.4,snr,-0.6211,0.4208,-0.6683,-0.9729,-0.2693,8
trss,0.4,dtw,,,,,,0
tv,0.3,mae,0.2026,0.0035,0.2038,0.1997,0.2055,8
tv,0.3,rmse,0.4089,0.0038,0.4089,0.4057,0.412,8
tv,0.3,snr,-0.1137,0.1834,-0.1635,-0.2671,0.0396,8
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2836,0.0032,0.2836,0.2809,0.2862,8
tv,0.4,rmse,0.5001,0.0044,0.4987,0.4965,0.5038,8
tv,0.4,snr,-0.6222,0.1057,-0.6188,-0.7105,-0.5338,8
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2237,0.0088,0.2248,0.2163,0.231,8
wavelet_temporal,0.3,rmse,0.4097,0.0068,0.4098,0.404,0.4153,8
wavelet_temporal,0.3,snr,13.1541,4.3495,11.2244,9.5178,16.7904,8
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2904,0.0074,0.2914,0.2842,0.2966,8
wavelet_temporal,0.4,rmse,0.472,0.0054,0.4715,0.4675,0.4765,8
wavelet_temporal,0.4,snr,11.6524,3.661,10.8671,8.5917,14.7131,8
wavelet_temporal,0.4,dtw,,,,,,0
