dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error
synthetic_beta,knn__k3,linear,0.3,3,0.2363730615514894,0.5122357057986044,-2.0197805464581764,,{},
synthetic_beta,knn__k3,nearest,0.3,3,0.2666638527529017,0.5810284971063071,-3.2207419836279576,,{},
synthetic_beta,knn__k3,mean,0.3,3,0.2038587458276235,0.408960899713588,-0.1645136811142566,,{},
synthetic_beta,knn__k3,idw,0.3,3,0.2051514161331487,0.4134642020122161,-0.2464580905211827,,{'power': 1.5},
synthetic_beta,knn__k3,spherical_spline,0.3,3,0.3057172787865971,0.6771801754980264,-4.153715982086204,,{},
synthetic_beta,knn__k3,rbfi_tps,0.3,3,0.2521629247154633,0.540957849677818,-2.48488538471081,,{},
synthetic_beta,knn__k3,rbfi_mq,0.3,3,0.2561576879566933,0.554658630687512,-2.693855234814232,,{},
synthetic_beta,knn__k3,spline_surface,0.3,3,0.2678459665275379,0.5768928675659636,-3.122079977228432,,{},
synthetic_beta,knn__k3,gsp,0.3,3,0.2158988012744895,0.4490766128380922,-0.8824166454897546,,{},
synthetic_beta,knn__k3,tikhonov,0.3,3,0.2673649159765589,0.4482971157303733,12.095898249057338,,{'alpha': 0.05},
synthetic_beta,knn__k3,bgsrp,0.3,3,0.4933076425371726,0.6147242945122973,2.2250051642143744,,{'bandwidth': 8},
synthetic_beta,knn__k3,gsmooth,0.3,3,0.2046962263682032,0.4122954045057539,-0.2193748223352024,,"{'lam': 0.3, 'n_iter': 30}",
synthetic_beta,knn__k3,puy,0.3,3,0.4005057347633203,0.525625716623306,4.6839253531178136,,{'alpha': 0.1},
synthetic_beta,knn__k3,sobolev,0.3,3,0.5668363782896981,0.6381764822401792,1.0590830423330306,,"{'alpha': 0.5, 'order': 2}",
synthetic_beta,knn__k3,graph_time_tikhonov,0.3,3,0.4083811098145741,0.505702728934951,4.43140952587996,,"{'alpha': 0.3, 'beta': 0.1}",
synthetic_beta,knn__k3,trss,0.3,3,0.2142780176575278,0.4426726382154516,-0.7593506606997827,,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",
synthetic_beta,knn__k3,tv,0.3,3,0.2053101519212739,0.411827314404586,-0.2128886932131198,,"{'lam': 0.4, 'n_iter': 30}",
synthetic_beta,knn__k3,temporal_laplacian,0.3,3,0.4631509119986087,0.5425761274784505,3.098469118941263,,"{'alpha': 0.3, 'beta': 0.3}",
synthetic_beta,knn__k3,heat_diffusion_temporal,0.3,3,0.2036010835612692,0.4045662032072306,-0.0727519519217018,,"{'alpha': 0.3, 'beta': 0.3, 'n_iter': 10}",
synthetic_beta,knn__k3,spline_temporal,0.3,3,,,,,{'alpha': 0.3},mae_null
