method,mae_mean,mae_std,mae_median,time_mean_sec
trss,0.028516964484438467,0.0004689312021931122,0.028516964484438467,0.07770680000248831
tv,0.03915397899190602,0.0007278714898555813,0.03915397899190602,0.5551046999971732
mean,0.03915403409138388,0.0007278726504128926,0.03915403409138388,0.003596750000724569
nearest,0.04423334082959507,0.0010115510129181722,0.04423334082959507,0.006949049995455425
