method,mae_mean,mae_std,mae_median
graph_time_tikhonov,0.15293383984252884,0.21892433625493624,7.856800545055834e-06
mean,0.17081288349544863,0.24443327733196704,8.884429180832554e-06
nearest,0.21433007406257257,0.30667720171194074,1.1006346101702523e-05
temporal_laplacian,0.16363725240051316,0.23415641936053108,8.231729127211733e-06
tikhonov,0.18697203933991993,0.267439232724436,9.776099477500477e-06
trss,0.1491981294869403,0.21352263815033362,7.628973514461851e-06
tv,0.14946693271826686,0.21389758120545785,7.831271112926356e-06
