dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch
synthetic_32ch,knn__k3,mean,0.3,0,0.4887122718346401,0.5788003826992486,3.109467554600904,0.4991178445045628,{},,
synthetic_32ch,knn__k3,nearest,0.3,0,0.6058772084354631,0.7257020520813602,2.1761538425285,0.6256635672791446,{},,
synthetic_32ch,knn__k3,tikhonov,0.3,0,0.5289685035105308,0.6474433645111825,2.7657018648725633,0.5427618859526258,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.3,0,0.4620844733941831,0.5536173128906933,3.352786240631646,0.4674276839407831,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.3,0,0.42626201244236767,0.5096022058105437,3.7032336902147738,0.4395045915184404,{},,
synthetic_32ch,knn__k3,tv,0.3,0,0.4209155777898111,0.5250183838044441,3.7580500101986187,0.421098817302972,{},,
synthetic_32ch,knn__k3,trss,0.3,0,0.4162644266060294,0.5218661818351928,3.8063070174447464,0.44174927441735085,{},,
synthetic_32ch,knn__k3,mean,0.3,1,0.48760801606863263,0.6197395605057442,3.11929163377298,0.4970700921126165,{},,
synthetic_32ch,knn__k3,nearest,0.3,1,0.6183962963679447,0.7590456986900513,2.087331201106677,0.6478580193043337,{},,
synthetic_32ch,knn__k3,tikhonov,0.3,1,0.5534015391271201,0.6778913930915121,2.569596373274847,0.578540328443289,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.3,1,0.4628743521086897,0.554376753004429,3.3453688282882785,0.46605763314316484,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.3,1,0.4498422048727764,0.578933046801013,3.46939800825864,0.4643480773025812,{},,
synthetic_32ch,knn__k3,tv,0.3,1,0.42132288467512224,0.5289475378819257,3.753849509879421,0.4279662256631316,{},,
synthetic_32ch,knn__k3,trss,0.3,1,0.4311224394002828,0.5208250034811228,3.653993720555664,0.4422812033807346,{},,
synthetic_32ch,knn__k3,mean,0.3,2,0.49845276833020397,0.5990093000071453,3.0237598765311438,0.5031745736380865,{},,
synthetic_32ch,knn__k3,nearest,0.3,2,0.607948487758999,0.7537710090501462,2.161332174860447,0.6386960442759506,{},,
synthetic_32ch,knn__k3,tikhonov,0.3,2,0.5399490096958298,0.6584968775239021,2.6764725101571925,0.5621275050110367,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.3,2,0.4699661476594259,0.5650205333017606,3.279334237956928,0.4899849875569299,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.3,2,0.43604933361745435,0.519841965112935,3.604643728731211,0.4469821986371832,{},,
synthetic_32ch,knn__k3,tv,0.3,2,0.4128456602780336,0.50953822475786,3.84212276229204,0.41773073713116327,{},,
synthetic_32ch,knn__k3,trss,0.3,2,0.429013010512726,0.5335922461814269,3.675295369326688,0.44913808439506125,{},,
synthetic_32ch,knn__k3,mean,0.3,3,0.4910758522643318,0.6007258665290324,3.0885142096055156,0.5148454100857264,{},,
synthetic_32ch,knn__k3,nearest,0.3,3,0.6189797899999533,0.7123342933809572,2.0832353067996587,0.6367334094817478,{},,
synthetic_32ch,knn__k3,tikhonov,0.3,3,0.5277699611571259,0.6502983524318253,2.775553319532556,0.5289481479949666,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.3,3,0.46470865311690607,0.6059785022379175,3.3281924065569224,0.5008042211383134,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.3,3,0.4455428641115435,0.5563807295238852,3.5111050767189296,0.44867549907816545,{},,
synthetic_32ch,knn__k3,tv,0.3,3,0.4392123149537084,0.5179533354879302,3.5732549132232236,0.4468296400646553,{},,
synthetic_32ch,knn__k3,trss,0.3,3,0.4163135044758999,0.4921879629933311,3.8057950113658623,0.430651869400519,{},,
synthetic_32ch,knn__k3,mean,0.4,0,0.5040208643077287,0.5994295979507832,2.9755148524773176,0.5237578715479534,{},,
synthetic_32ch,knn__k3,nearest,0.4,0,0.6180220305495802,0.7273950749779995,2.089960433965918,0.6454352975656166,{},,
synthetic_32ch,knn__k3,tikhonov,0.4,0,0.5555541113192913,0.6819434379308363,2.552736341069041,0.5573207744912851,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.4,0,0.4762522819266326,0.5856811781136452,3.2216293042140625,0.4955334601892032,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.4,0,0.4470003066299765,0.5577280465344046,3.4969217895286135,0.45512494537636766,{},,
synthetic_32ch,knn__k3,tv,0.4,0,0.4445940816376812,0.5271087367303009,3.520363228533358,0.4547934182196044,{},,
synthetic_32ch,knn__k3,trss,0.4,0,0.4480887796647752,0.5506283689392021,3.48635930869926,0.4682933247502501,{},,
synthetic_32ch,knn__k3,mean,0.4,1,0.5082462517219601,0.656619238579992,2.9392581556653514,0.5241803768942036,{},,
synthetic_32ch,knn__k3,nearest,0.4,1,0.6345467369957017,0.7662937015798027,1.9753638480292808,0.6571328314428306,{},,
synthetic_32ch,knn__k3,tikhonov,0.4,1,0.5691130036785214,0.7324130319260527,2.4480149107109694,0.5760924127249542,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.4,1,0.510727984375752,0.6477740005320258,2.918103451453728,0.5277490635801185,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.4,1,0.429942998884703,0.5179530722364813,3.6658911863049455,0.4367270126265846,{},,
synthetic_32ch,knn__k3,tv,0.4,1,0.4467739325969097,0.5613768786714699,3.4991217409524578,0.4652537543721755,{},,
synthetic_32ch,knn__k3,trss,0.4,1,0.455244213997672,0.5506783926988108,3.4175556523522266,0.4554966639404856,{},,
synthetic_32ch,knn__k3,mean,0.4,2,0.5118426183650828,0.6105062456643362,2.9086355559102324,0.5283514885514511,{},,
synthetic_32ch,knn__k3,nearest,0.4,2,0.6484955626362601,0.7957958251387297,1.8809299125105823,0.6665726907276472,{},,
synthetic_32ch,knn__k3,tikhonov,0.4,2,0.5560062231614353,0.6899177616834571,2.5492034750071135,0.5713457422016862,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.4,2,0.4713603654788259,0.5830219941200337,3.266469380973704,0.4872418572007739,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.4,2,0.4497847493710435,0.5366718092811369,3.4699527405790476,0.47232897203437146,{},,
synthetic_32ch,knn__k3,tv,0.4,2,0.45151453975790173,0.5447033602106962,3.4532825989003872,0.4782511368195395,{},,
synthetic_32ch,knn__k3,trss,0.4,2,0.44797420576808955,0.5559608626274957,3.4874699183814077,0.4721080007372419,{},,
synthetic_32ch,knn__k3,mean,0.4,3,0.5095953006587445,0.6111247920205852,2.927745855921562,0.5220454421142731,{},,
synthetic_32ch,knn__k3,nearest,0.4,3,0.643988540699707,0.7568502335108741,1.9112186052019973,0.659443489739173,{},,
synthetic_32ch,knn__k3,tikhonov,0.4,3,0.5771862468009727,0.7230054082181924,2.386840258272836,0.6022197599010026,{},,
synthetic_32ch,knn__k3,temporal_laplacian,0.4,3,0.49834875023426534,0.5908574258154459,3.0246662653037677,0.5104772111287421,{},,
synthetic_32ch,knn__k3,graph_time_tikhonov,0.4,3,0.4660741688813814,0.5752288181190414,3.3154496620003044,0.4854209326803652,{},,
synthetic_32ch,knn__k3,tv,0.4,3,0.44980408288798734,0.5377936220825563,3.4697660677475337,0.4671287208491815,{},,
synthetic_32ch,knn__k3,trss,0.4,3,0.4386433661970593,0.5113438354274699,3.5788843428755053,0.44697773593676005,{},,
synthetic_32ch,gaussian,mean,0.3,0,0.4925690767828446,0.5976476918603331,3.07532856410207,0.5104280061901177,{},,
synthetic_32ch,gaussian,nearest,0.3,0,0.6698450705825181,0.8056901907139723,1.740256342712381,0.7166479510301517,{},,
synthetic_32ch,gaussian,tikhonov,0.3,0,0.5595831705983606,0.7079200593117727,2.521353553412853,0.5668674727519049,{},,
synthetic_32ch,gaussian,temporal_laplacian,0.3,0,0.4973164541618552,0.6014921992294158,3.0336717150592922,0.5150768428354152,{},,
synthetic_32ch,gaussian,graph_time_tikhonov,0.3,0,0.4667923288181588,0.5997788973932322,3.3087628968511633,0.4770530220680008,{},,
synthetic_32ch,gaussian,tv,0.3,0,0.4713636762266039,0.5611524914778366,3.2664388770419626,0.4924414305922728,{},,
synthetic_32ch,gaussian,trss,0.3,0,0.452750880458708,0.5399820910083034,3.4414069644533214,0.45448807615527725,{},,
synthetic_32ch,gaussian,mean,0.3,1,0.5211425103567786,0.6042150669305127,2.8304349935137414,0.5573260455960665,{},,
synthetic_32ch,gaussian,nearest,0.3,1,0.6556508299420954,0.773231855295934,1.8332738471093326,0.6711266076930251,{},,
synthetic_32ch,gaussian,tikhonov,0.3,1,0.558310169958222,0.6565850469903486,2.5312446113946105,0.5626715677232385,{},,
synthetic_32ch,gaussian,temporal_laplacian,0.3,1,0.5012051866803303,0.6011650389855772,2.999844433933187,0.5220327942082146,{},,
synthetic_32ch,gaussian,graph_time_tikhonov,0.3,1,0.4517810573353742,0.5726076602553501,3.450719825054096,0.4656510215015712,{},,
synthetic_32ch,gaussian,tv,0.3,1,0.4531156647345018,0.5365086748648957,3.4379092349595903,0.45401453023076294,{},,
synthetic_32ch,gaussian,trss,0.3,1,0.44297830401471655,0.5121804346114889,3.5361754392815863,0.45891601956669614,{},,
synthetic_32ch,gaussian,mean,0.3,2,0.4982196271055411,0.622805045716824,3.025791676542571,0.5211072849151698,{},,
synthetic_32ch,gaussian,nearest,0.3,2,0.6305131675304151,0.7989083353948934,2.0030583926295282,0.6646387471331064,{},,
synthetic_32ch,gaussian,tikhonov,0.3,2,0.5584798189971534,0.6630730342661648,2.529925157553454,0.5651087734841599,{},,
synthetic_32ch,gaussian,temporal_laplacian,0.3,2,0.49130259709784757,0.5980737543587152,3.0865094011366727,0.5093876785391602,{},,
