method,mae_mean,mae_std,mae_median
graph_time_tikhonov,0.22853456737136643,0.23156598895434963,0.19010142552480772
mean,0.2628130132633168,0.26635302413880974,0.2208143978823267
nearest,0.3280245131703515,0.3323652243501144,0.2784265661647899
temporal_laplacian,0.24343414939478572,0.246987695374093,0.20226922096769848
tikhonov,0.2900853559751684,0.2941154180868828,0.23845008614381913
trss,0.22332380437363622,0.22637627967759033,0.18753898315425277
tv,0.2244791935947651,0.22743031322949572,0.18215834989945154
