dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch
synthetic_16ch,knn__k3,mean,0.2,0,0.548505387722717,0.6759915688176167,2.6081910218737665,0.5712731886488285,{},,
synthetic_16ch,knn__k3,nearest,0.2,0,0.671360706386282,0.8240286275149099,1.7304408086959793,0.691055337385535,{},,
synthetic_16ch,knn__k3,tikhonov,0.2,0,0.5931466703993221,0.7697146028473474,2.2683790314604657,0.6019757107912587,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.2,0,0.5150133502396138,0.6282054026550374,2.88181512976901,0.5222244592054436,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.2,0,0.4821400535627915,0.6005187657433475,3.1682678820342196,0.5010882110587437,{},,
synthetic_16ch,knn__k3,tv,0.2,0,0.47809739434295967,0.5770661776253515,3.2048362322561563,0.4889889893588347,{},,
synthetic_16ch,knn__k3,trss,0.2,0,0.4655070677694103,0.5741305927084899,3.320737207612928,0.48081894679391946,{},,
synthetic_16ch,knn__k3,mean,0.2,1,0.5099472659563895,0.6618536136628115,2.9247473230958434,0.5187766610834185,{},,
synthetic_16ch,knn__k3,nearest,0.2,1,0.6713494315967365,0.7970661649097728,1.7305137444509986,0.672658120234752,{},,
synthetic_16ch,knn__k3,tikhonov,0.2,1,0.5968121286920978,0.7331172103080739,2.2416235951165913,0.6156166782667729,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.2,1,0.5200976059201078,0.6224768244965101,2.839151453361949,0.5331104574488132,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.2,1,0.4749195462790544,0.5788611713278424,3.23379955777259,0.4979250973082486,{},,
synthetic_16ch,knn__k3,tv,0.2,1,0.5006305741235021,0.5895438304228261,3.004826310200552,0.510712026449079,{},,
synthetic_16ch,knn__k3,trss,0.2,1,0.45310614903470176,0.5646520451553282,3.438000440354384,0.45741428366236153,{},,
synthetic_16ch,knn__k3,mean,0.2,2,0.5140532954693582,0.6399345230966584,2.8899185234947904,0.5219079808681536,{},,
synthetic_16ch,knn__k3,nearest,0.2,2,0.6684927037175479,0.8310610682037106,1.7490332849484,0.67751759846929,{},,
synthetic_16ch,knn__k3,tikhonov,0.2,2,0.5652593507703538,0.6774366927823694,2.4775224463088046,0.611603304759,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.2,2,0.49937062402682636,0.6326856243251245,3.0157700903684166,0.5012895549678366,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.2,2,0.4809615322689066,0.5890076876181647,3.178896574951628,0.5057918102765036,{},,
synthetic_16ch,knn__k3,tv,0.2,2,0.462570361810892,0.5716000065869056,3.348221971466861,0.4705801238278986,{},,
synthetic_16ch,knn__k3,trss,0.2,2,0.42695606414712856,0.5291227852542914,3.696168136863594,0.4411559309938626,{},,
synthetic_16ch,knn__k3,mean,0.2,3,0.5329257563870855,0.665859636721165,2.7333328972923683,0.5502009407395729,{},,
synthetic_16ch,knn__k3,nearest,0.2,3,0.66445952190833,0.812183841204754,1.7753147062322605,0.6897272571089726,{},,
synthetic_16ch,knn__k3,tikhonov,0.2,3,0.5843988950915608,0.7113371871498032,2.332906138459843,0.590153203627487,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.2,3,0.4992268074952981,0.6014865259633724,3.017021019411678,0.5050572953790792,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.2,3,0.472470893299316,0.6012231956127682,3.25624941161964,0.47471918244083045,{},,
synthetic_16ch,knn__k3,tv,0.2,3,0.45454134739797475,0.5349793364554366,3.4242660500425077,0.4610221704476788,{},,
