method,mae_mean,mae_std,mae_median
graph_time_tikhonov,0.16504955999258464,0.2362226432090981,7.405263808138298e-06
mean,0.18637171348625317,0.266700990535053,8.31645157078645e-06
nearest,0.23237465127410617,0.33251583305772914,1.0514346411144322e-05
temporal_laplacian,0.17697860688472722,0.25340658735588506,8.019949553178175e-06
tikhonov,0.20373923662392374,0.2914621587065804,9.114365115018773e-06
trss,0.16186362497223855,0.23160389901829173,7.2616004382982185e-06
tv,0.16254846262246248,0.2325793864447084,7.352649885418266e-06
