graph,method,mean_mae,std_mae,median_mae,count,mean_rmse,mean_snr,datasets_count,rank_metric,temporal,baseline,experiment
vknng__alpha1_k4_k_max8_k_min2,gsp,0.17899817919058625,0.08142750953879803,0.18123978313728545,12,0.40106318495684895,-1.026930460663411,3,0.21971193395998526,False,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,heat_diffusion_temporal,0.16715529956921804,0.07549248369550636,0.16846611038873943,12,0.36021455791922974,-0.176543309500108,3,0.20490154141697123,True,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,idw,0.16952263566320666,0.07913468644848491,0.16985609921377734,12,0.3714690363700119,-0.3489149133012366,3,0.20908997888744912,False,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,linear,0.1961211837997016,0.09104456012482755,0.20540595649560128,12,0.4496401479366146,-1.9577692391721853,3,0.24164346386211535,False,True,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,mean,0.1658937610924521,0.07710858236491445,0.16815429161672224,12,0.3610497534940873,-0.10519829634194815,3,0.20444805227490934,False,True,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,nearest,0.21328102707136967,0.09971481507311342,0.21655966581197464,12,0.4964377001253562,-2.804704732978083,3,0.2631384346079264,False,True,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,puy,0.44251641992812174,0.03308940755720823,0.44622830944908465,12,0.5455985284136895,3.2603921398870255,3,0.45906112370672586,False,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,rbfi_mq,0.2285962323387404,0.10844141460330263,0.224958990393582,12,0.5308455317335598,-3.3187437856135684,3,0.28281693964039173,False,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,rbfi_tps,0.21657463993274204,0.10371455866867085,0.21815812588456657,12,0.49966663050883003,-2.8094434565345736,3,0.26843191926707743,False,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,sobolev,0.5725767873078301,0.011119691939181688,0.5732949689179585,12,0.6458543851419468,0.8906872741274742,3,0.5781366332774209,False,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,spherical_spline,0.23973566860272874,0.13176593226192157,0.22820461628551847,12,0.5537134457575429,-3.2773326109953196,3,0.30561863473368955,False,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,spline_surface,0.2888196434791303,0.11469392229818245,0.29238820608175986,12,0.7786261969633554,-5.42924686456261,3,0.3461666046282215,False,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,spline_temporal,,0.0,,0,,,3,,True,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,temporal_laplacian,0.4574412675224486,0.029372450387289414,0.4617878576171718,12,0.5292725423060968,3.0840820456549456,3,0.47212749271609333,True,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,tikhonov,0.25375028442086345,0.0658176044197296,0.2577659324986505,12,0.4088489797014023,11.23643230487216,3,0.28665908663072825,False,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,trss,0.17711982452306618,0.08008590077839259,0.17989109817017535,12,0.3953827273243316,-0.9207550400611346,3,0.2171627749122625,True,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,tv,0.1665050643289023,0.07668797076188566,0.16771173608047113,12,0.3633499013846715,-0.17426089067203054,3,0.20484904970984513,True,False,it05_no_physionet
vknng__alpha1_k4_k_max8_k_min2,wavelet_temporal,0.18591929533688675,0.07097653674432121,0.1847868398228163,12,0.3638046954295742,13.87828680162025,3,0.22140756370904735,True,False,it05_no_physionet
aew__k4_sigma_corr0_5_sigma_dist1,bgsrp,0.5832939405723419,0.044239225564311174,0.5832939405723419,2,0.8093163459852114,1.978096833676359,1,0.6054135533544974,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,directed_tv,0.24852056558268934,0.052265024715048854,0.24852056558268934,2,0.5012287878635625,-0.5680664130237941,1,0.27465307794021376,True,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,graph_time_tikhonov,0.31634983644756803,0.04370338331086772,0.31634983644756803,2,0.5106259827092274,10.565294178937803,1,0.3382015281030019,True,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,gsmooth,0.24406350842666286,0.038327233912585086,0.24406350842666286,2,0.4606483808741094,-0.5054569820993082,1,0.2632271253829554,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,gsp,0.26807241365726386,0.05356770679720664,0.26807241365726386,2,0.5161110296584247,-1.4163141961372512,1,0.2948562670558672,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,heat_diffusion_temporal,0.23526198316398073,0.048569520682278024,0.23526198316398073,2,0.43154783047902945,-0.05987823810212185,1,0.25954674350511975,True,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,idw,0.24728539879922246,0.039572314016660254,0.24728539879922246,2,0.4668311949248224,-0.6143774494108202,1,0.2670715558075526,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,linear,0.29354161500119014,0.051385711210917034,0.29354161500119014,2,0.5717338421442337,-2.354693541186894,1,0.31923447060664867,False,True,it20
aew__k4_sigma_corr0_5_sigma_dist1,mean,0.23677734576357667,0.034328003221824915,0.23677734576357667,2,0.44713538855090285,-0.19845099252837473,1,0.25394134737448915,False,True,it20
aew__k4_sigma_corr0_5_sigma_dist1,nearest,0.3100566735875482,0.030419960536016342,0.3100566735875482,2,0.622606125008665,-3.0638353886280054,1,0.32526665385555636,False,True,it20
aew__k4_sigma_corr0_5_sigma_dist1,puy,0.3102475310700915,0.07095689508557033,0.3102475310700915,2,0.5935860177170632,19.4606979779838,1,0.3457259786128767,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,rbfi_mq,0.3371965322678441,0.07452877412529138,0.3371965322678441,2,0.6833578104182755,-3.66150318447152,1,0.37446091933048975,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,rbfi_tps,0.3285447475565504,0.07539107929455197,0.3285447475565504,2,0.6580652402787722,-3.412068103381936,1,0.3662402872038264,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,sobolev,0.4464395009580133,0.024547996654226266,0.4464395009580133,2,0.5303804523961183,3.528998312668749,1,0.45871349928512645,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,spherical_spline,0.40715826346129047,0.09605318406493295,0.40715826346129047,2,0.8462044060567095,-5.081717913398483,1,0.4551848554937569,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,spline_surface,0.39740154837123587,0.09701173948317919,0.39740154837123587,2,0.7919078577198901,-4.592570077525567,1,0.44590741811282547,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,spline_temporal,,0.0,,0,,,1,,True,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,temporal_laplacian,0.40597046227461686,0.031862663284861925,0.40597046227461686,2,0.531634897609067,5.0455703313081965,1,0.42190179391704785,True,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,tikhonov,0.27631252381035465,0.05173958120496353,0.27631252381035465,2,0.5144549126393998,20.257173954494746,1,0.30218231441283644,False,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,trss,0.24088450052880345,0.04918805018765991,0.24088450052880345,2,0.44376745366673254,-0.27809010726213923,1,0.2654785256226334,True,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,tv,0.2470535501688502,0.036042396136620816,0.2470535501688502,2,0.4717939612971276,-0.6344303319600837,1,0.2650747482371606,True,False,it20
aew__k4_sigma_corr0_5_sigma_dist1,wavelet_temporal,0.2349698922363378,0.04872839805923221,0.2349698922363378,2,0.42694987826943087,24.149348000571337,1,0.2593340912659539,True,False,it20
gaussian__sigma1,bgsrp,0.5399156587620286,0.005314759901741718,0.5399156587620286,2,0.6480884522750742,1.476512118892025,1,0.5425730387128995,False,False,it20
gaussian__sigma1,directed_tv,0.23538277185776715,0.05079241983881874,0.23538277185776715,2,0.4320460910365712,-0.049398432780991305,1,0.2607789817771765,True,False,it20
gaussian__sigma1,graph_time_tikhonov,0.49395837207756355,0.014829941591369099,0.49395837207756355,2,0.5816099840746376,2.3209280938089867,1,0.5013733428732481,True,False,it20
gaussian__sigma1,gsmooth,0.23806560375669575,0.03458296949069319,0.23806560375669575,2,0.4495493462150404,-0.2525486915126286,1,0.25535708850204236,False,False,it20
gaussian__sigma1,gsp,0.24211199160942234,0.03527035124843874,0.24211199160942234,2,0.4575814233214881,-0.4217623174277705,1,0.2597471672336417,False,False,it20
gaussian__sigma1,heat_diffusion_temporal,0.2370586125537466,0.04158160609688802,0.2370586125537466,2,0.4399161304440853,-0.17692598123582196,1,0.2578494156021906,True,False,it20
gaussian__sigma1,idw,0.24728539879922246,0.039572314016660254,0.24728539879922246,2,0.4668311949248224,-0.6143774494108202,1,0.2670715558075526,False,False,it20
gaussian__sigma1,linear,0.29354161500119014,0.051385711210917034,0.29354161500119014,2,0.5717338421442337,-2.354693541186894,1,0.31923447060664867,False,True,it20
gaussian__sigma1,mean,0.23677734576357667,0.034328003221824915,0.23677734576357667,2,0.44713538855090285,-0.19845099252837473,1,0.25394134737448915,False,True,it20
gaussian__sigma1,nearest,0.3100566735875482,0.030419960536016342,0.3100566735875482,2,0.622606125008665,-3.0638353886280054,1,0.32526665385555636,False,True,it20
gaussian__sigma1,puy,0.5487665389511502,0.010366774579032758,0.5487665389511502,2,0.6354277374975459,1.2546699044555343,1,0.5539499262406666,False,False,it20
gaussian__sigma1,rbfi_mq,0.3371965322678441,0.07452877412529138,0.3371965322678441,2,0.6833578104182755,-3.66150318447152,1,0.37446091933048975,False,False,it20
gaussian__sigma1,rbfi_tps,0.3285447475565504,0.07539107929455197,0.3285447475565504,2,0.6580652402787722,-3.412068103381936,1,0.3662402872038264,False,False,it20
gaussian__sigma1,sobolev,0.6014012174001203,0.008971221560636317,0.6014012174001203,2,0.6774465395539566,0.4423765161170574,1,0.6058868281804385,False,False,it20
gaussian__sigma1,spherical_spline,0.40715826346129047,0.09605318406493295,0.40715826346129047,2,0.8462044060567095,-5.081717913398483,1,0.4551848554937569,False,False,it20
gaussian__sigma1,spline_surface,0.39740154837123587,0.09701173948317919,0.39740154837123587,2,0.7919078577198901,-4.592570077525567,1,0.44590741811282547,False,False,it20
gaussian__sigma1,spline_temporal,,0.0,,0,,,1,,True,False,it20
gaussian__sigma1,temporal_laplacian,0.5273447385179881,0.013184642657916894,0.5273447385179881,2,0.5966246693899293,1.688195567999832,1,0.5339370598469466,True,False,it20
gaussian__sigma1,tikhonov,0.34142914556021364,0.02659634523225819,0.34142914556021364,2,0.4774228615248143,7.382248780712223,1,0.35472731817634273,False,False,it20
gaussian__sigma1,trss,0.2420882614300384,0.03523679170712131,0.2420882614300384,2,0.457306224156921,-0.4188797780159642,1,0.25970665728359904,True,False,it20
gaussian__sigma1,tv,0.23796441308486393,0.03589011199822951,0.23796441308486393,2,0.4504202494799039,-0.2361930432830432,1,0.2559094690839787,True,False,it20
gaussian__sigma1,wavelet_temporal,0.245272605458588,0.04835281744775491,0.245272605458588,2,0.43060375967385434,13.539484959429139,1,0.2694490141824655,True,False,it20
kalofolias,bgsrp,0.5986685783425008,0.00850720839632472,0.5986685783425008,2,0.6876028765394689,0.45078971106639554,1,0.6029221825406631,False,False,it20
kalofolias,directed_tv,0.23381213010721205,0.04712586870253708,0.23381213010721205,2,0.4291090175336255,-0.01057850136203405,1,0.2573750644584806,True,False,it20
kalofolias,graph_time_tikhonov,0.5986146070691902,0.007850651136243772,0.5986146070691902,2,0.6869933465850557,0.4457503153045584,1,0.6025399326373121,True,False,it20
kalofolias,gsmooth,0.2590203217544965,0.051168132944387906,0.2590203217544965,2,0.4842184902293351,-1.0016200107081332,1,0.2846043882266905,False,False,it20
kalofolias,gsp,0.3610955518820347,0.08886773330145033,0.3610955518820347,2,0.6955161751076742,-4.037901337219029,1,0.40552941853275987,False,False,it20
kalofolias,heat_diffusion_temporal,2.1533469384423314,0.44746102284026323,2.1533469384423314,2,3.5613124927832316,-18.35901211896666,1,2.377077449862463,True,False,it20
kalofolias,idw,0.24728539879922246,0.039572314016660254,0.24728539879922246,2,0.4668311949248224,-0.6143774494108202,1,0.2670715558075526,False,False,it20
kalofolias,linear,0.29354161500119014,0.051385711210917034,0.29354161500119014,2,0.5717338421442337,-2.354693541186894,1,0.31923447060664867,False,True,it20
kalofolias,mean,0.23677734576357667,0.034328003221824915,0.23677734576357667,2,0.44713538855090285,-0.19845099252837473,1,0.25394134737448915,False,True,it20
kalofolias,nearest,0.3100566735875482,0.030419960536016342,0.3100566735875482,2,0.622606125008665,-3.0638353886280054,1,0.32526665385555636,False,True,it20
kalofolias,puy,0.6020586040154697,0.007367709325790859,0.6020586040154697,2,0.6912361432956389,0.39098975459341656,1,0.6057424586783652,False,False,it20
kalofolias,rbfi_mq,0.3371965322678441,0.07452877412529138,0.3371965322678441,2,0.6833578104182755,-3.66150318447152,1,0.37446091933048975,False,False,it20
kalofolias,rbfi_tps,0.3285447475565504,0.07539107929455197,0.3285447475565504,2,0.6580652402787722,-3.412068103381936,1,0.3662402872038264,False,False,it20
kalofolias,sobolev,0.610985683419898,0.008275307735931974,0.610985683419898,2,0.6880973649959087,0.3006058083872623,1,0.615123337287864,False,False,it20
kalofolias,spherical_spline,0.40715826346129047,0.09605318406493295,0.40715826346129047,2,0.8462044060567095,-5.081717913398483,1,0.4551848554937569,False,False,it20
kalofolias,spline_surface,0.39740154837123587,0.09701173948317919,0.39740154837123587,2,0.7919078577198901,-4.592570077525567,1,0.44590741811282547,False,False,it20
kalofolias,spline_temporal,,0.0,,0,,,1,,True,False,it20
kalofolias,temporal_laplacian,0.6254948499760699,0.0008604460735600703,0.6254948499760699,2,0.699518365207036,0.09428662668085494,1,0.6259250730128499,True,False,it20
kalofolias,tikhonov,0.5817727908249386,0.009270597547087858,0.5817727908249386,2,0.669497472323985,0.7145248332217915,1,0.5864080895984826,False,False,it20
kalofolias,trss,0.3124872279323011,0.07495713621693076,0.3124872279323011,2,0.5967659360462397,-2.734759604176011,1,0.3499657960407665,True,False,it20
kalofolias,tv,0.2369149778873004,0.0342377955540001,0.2369149778873004,2,0.4473465622056244,-0.203834410520848,1,0.25403387566430047,True,False,it20
kalofolias,wavelet_temporal,0.2477128391748503,0.0483132162179252,0.2477128391748503,2,0.4319410628110142,12.568022468298299,1,0.2718694472838129,True,False,it20
knn__k3,bgsrp,0.5334799596520468,7.894301977104355e-05,0.5334799596520468,2,0.6894641800996886,1.8381963615135573,1,0.5335194311619322,False,False,it20
knn__k3,directed_tv,0.2390358143323268,0.04431902216703875,0.2390358143323268,2,0.4579272502302047,-0.20470734238570826,1,0.26119532541584617,True,False,it20
knn__k3,graph_time_tikhonov,0.43110794353322035,0.012994302457312961,0.43110794353322035,2,0.5494964184299067,4.084243503164071,1,0.4376050947618768,True,False,it20
knn__k3,gsmooth,0.245441306834223,0.037147667251972674,0.245441306834223,2,0.4632351948230764,-0.5767901418225339,1,0.26401514046020935,False,False,it20
knn__k3,gsp,0.27552513272162543,0.04195688257038593,0.27552513272162543,2,0.5293209867575548,-1.7250185702025584,1,0.29650357400681837,False,False,it20
knn__k3,heat_diffusion_temporal,0.2416812873330439,0.05307132000031535,0.2416812873330439,2,0.44510394609393167,-0.2997909958185047,1,0.26821694733320156,True,False,it20
knn__k3,idw,0.24728539879922246,0.039572314016660254,0.24728539879922246,2,0.4668311949248224,-0.6143774494108202,1,0.2670715558075526,False,False,it20
knn__k3,linear,0.29354161500119014,0.051385711210917034,0.29354161500119014,2,0.5717338421442337,-2.354693541186894,1,0.31923447060664867,False,True,it20
knn__k3,mean,0.23677734576357667,0.034328003221824915,0.23677734576357667,2,0.44713538855090285,-0.19845099252837473,1,0.25394134737448915,False,True,it20
knn__k3,nearest,0.3100566735875482,0.030419960536016342,0.3100566735875482,2,0.622606125008665,-3.0638353886280054,1,0.32526665385555636,False,True,it20
knn__k3,puy,0.45069934518040233,0.006916316283864138,0.45069934518040233,2,0.5984880187327355,3.8226290696254956,1,0.4541575033223344,False,False,it20
knn__k3,rbfi_mq,0.3371965322678441,0.07452877412529138,0.3371965322678441,2,0.6833578104182755,-3.66150318447152,1,0.37446091933048975,False,False,it20
knn__k3,rbfi_tps,0.3285447475565504,0.07539107929455197,0.3285447475565504,2,0.6580652402787722,-3.412068103381936,1,0.3662402872038264,False,False,it20
knn__k3,sobolev,0.5659711702920269,0.007377188595274836,0.5659711702920269,2,0.6414215682077286,0.996323630024813,1,0.5696597645896644,False,False,it20
knn__k3,spherical_spline,0.40715826346129047,0.09605318406493295,0.40715826346129047,2,0.8462044060567095,-5.081717913398483,1,0.4551848554937569,False,False,it20
knn__k3,spline_surface,0.39740154837123587,0.09701173948317919,0.39740154837123587,2,0.7919078577198901,-4.592570077525567,1,0.44590741811282547,False,False,it20
knn__k3,spline_temporal,,0.0,,0,,,1,,True,False,it20
knn__k3,temporal_laplacian,0.46293209291264975,0.01981034701641839,0.46293209291264975,2,0.5426251376015535,3.045195595848261,1,0.47283726642085894,True,False,it20
knn__k3,tikhonov,0.3207378830457422,0.031237718167965754,0.3207378830457422,2,0.5223914032825285,10.644550636222341,1,0.33635674212972505,False,False,it20
knn__k3,trss,0.26632812050653076,0.04522739969692638,0.26632812050653076,2,0.5068700779802684,-1.3672005125384965,1,0.28894182035499394,True,False,it20
knn__k3,tv,0.23876272921532588,0.031055577291446316,0.23876272921532588,2,0.4517712181147417,-0.30392005347771767,1,0.25429051786104906,True,False,it20
knn__k3,wavelet_temporal,0.2418484661908179,0.048278224905137355,0.2418484661908179,2,0.42833782282557753,16.942026877929827,1,0.26598757864338657,True,False,it20
knn__k5,bgsrp,0.538184862814981,0.005171384930343878,0.538184862814981,2,0.6698590241455358,1.6707771786864312,1,0.5407705552801529,False,False,it20
knn__k5,directed_tv,0.23777461346068265,0.04938537610723553,0.23777461346068265,2,0.4383499871580203,-0.1483050769722452,1,0.2624673015143004,True,False,it20
knn__k5,graph_time_tikhonov,0.4633538318734831,0.01658863031092685,0.4633538318734831,2,0.5624262399105711,3.066846509994636,1,0.47164814702894653,True,False,it20
knn__k5,gsmooth,0.2409928856714528,0.036817896252828344,0.2409928856714528,2,0.45538261138493064,-0.3837831680166151,1,0.25940183379786697,False,False,it20
knn__k5,gsp,0.2578775167507899,0.04531986818589608,0.2578775167507899,2,0.4944610701469687,-1.1225068462567367,1,0.28053745084373793,False,False,it20
knn__k5,heat_diffusion_temporal,0.24186753750149775,0.046287190030025155,0.24186753750149775,2,0.44918009727454566,-0.3708565478917448,1,0.2650111325165103,True,False,it20
knn__k5,idw,0.24728539879922246,0.039572314016660254,0.24728539879922246,2,0.4668311949248224,-0.6143774494108202,1,0.2670715558075526,False,False,it20
knn__k5,linear,0.29354161500119014,0.051385711210917034,0.29354161500119014,2,0.5717338421442337,-2.354693541186894,1,0.31923447060664867,False,True,it20
knn__k5,mean,0.23677734576357667,0.034328003221824915,0.23677734576357667,2,0.44713538855090285,-0.19845099252837473,1,0.25394134737448915,False,True,it20
knn__k5,nearest,0.3100566735875482,0.030419960536016342,0.3100566735875482,2,0.622606125008665,-3.0638353886280054,1,0.32526665385555636,False,True,it20
knn__k5,puy,0.49964862390259984,0.011471219895742471,0.49964862390259984,2,0.605496809785947,2.234564023854051,1,0.505384233850471,False,False,it20
knn__k5,rbfi_mq,0.3371965322678441,0.07452877412529138,0.3371965322678441,2,0.6833578104182755,-3.66150318447152,1,0.37446091933048975,False,False,it20
knn__k5,rbfi_tps,0.3285447475565504,0.07539107929455197,0.3285447475565504,2,0.6580652402787722,-3.412068103381936,1,0.3662402872038264,False,False,it20
knn__k5,sobolev,0.5878431946323517,0.009266639385135467,0.5878431946323517,2,0.663443137807499,0.6451137440427188,1,0.5924765143249194,False,False,it20
knn__k5,spherical_spline,0.40715826346129047,0.09605318406493295,0.40715826346129047,2,0.8462044060567095,-5.081717913398483,1,0.4551848554937569,False,False,it20
knn__k5,spline_surface,0.39740154837123587,0.09701173948317919,0.39740154837123587,2,0.7919078577198901,-4.592570077525567,1,0.44590741811282547,False,False,it20
knn__k5,spline_temporal,,0.0,,0,,,1,,True,False,it20
knn__k5,temporal_laplacian,0.49779946288800603,0.015665488783849282,0.49779946288800603,2,0.5711181696331866,2.2692430325457424,1,0.5056322072799306,True,False,it20
knn__k5,tikhonov,0.3284461527772314,0.033339151820100936,0.3284461527772314,2,0.49730886535598806,8.790088393110139,1,0.34511572868728185,False,False,it20
knn__k5,trss,0.25685298726310624,0.04387096509945217,0.25685298726310624,2,0.4911200511190437,-1.0722782736597525,1,0.27878846981283234,True,False,it20
knn__k5,tv,0.23737989308058124,0.03428303927857459,0.23737989308058124,2,0.44910473975720133,-0.2239658495254151,1,0.25452141271986856,True,False,it20
knn__k5,wavelet_temporal,0.24356814500374255,0.04838366864453262,0.24356814500374255,2,0.42900203027524253,15.015383984243574,1,0.26775997932600887,True,False,it20
knng__k4_sigma1,bgsrp,0.5443962895376151,0.021661175676601953,0.5443962895376151,2,0.7064906025319819,1.8343678365492981,1,0.555226877375916,False,False,it20
knng__k4_sigma1,directed_tv,0.2369152894467303,0.050951865887814286,0.2369152894467303,2,0.45282493055337786,-0.14937682153631235,1,0.26239122239063745,True,False,it20
knng__k4_sigma1,graph_time_tikhonov,0.42745320195062564,0.021186529017828276,0.42745320195062564,2,0.543583500432669,4.130112356569873,1,0.43804646645953976,True,False,it20
knng__k4_sigma1,gsmooth,0.24358428625153455,0.037695114292819,0.24358428625153455,2,0.45995170486276393,-0.49694605549490606,1,0.26243184339794406,False,False,it20
knng__k4_sigma1,gsp,0.2669424852496724,0.05102590185362167,0.2669424852496724,2,0.5143178201589444,-1.415986726135877,1,0.29245543617648323,False,False,it20
knng__k4_sigma1,heat_diffusion_temporal,0.2395260991992494,0.045760979775472145,0.2395260991992494,2,0.44142300314668265,-0.2459840519963461,1,0.26240658908698544,True,False,it20
knng__k4_sigma1,idw,0.24728539879922246,0.039572314016660254,0.24728539879922246,2,0.4668311949248224,-0.6143774494108202,1,0.2670715558075526,False,False,it20
knng__k4_sigma1,linear,0.29354161500119014,0.051385711210917034,0.29354161500119014,2,0.5717338421442337,-2.354693541186894,1,0.31923447060664867,False,True,it20
knng__k4_sigma1,mean,0.23677734576357667,0.034328003221824915,0.23677734576357667,2,0.44713538855090285,-0.19845099252837473,1,0.25394134737448915,False,True,it20
knng__k4_sigma1,nearest,0.3100566735875482,0.030419960536016342,0.3100566735875482,2,0.622606125008665,-3.0638353886280054,1,0.32526665385555636,False,True,it20
knng__k4_sigma1,puy,0.4454099687380177,0.023289579511440724,0.4454099687380177,2,0.589748784754403,3.912485795042024,1,0.45705475849373806,False,False,it20
knng__k4_sigma1,rbfi_mq,0.3371965322678441,0.07452877412529138,0.3371965322678441,2,0.6833578104182755,-3.66150318447152,1,0.37446091933048975,False,False,it20
knng__k4_sigma1,rbfi_tps,0.3285447475565504,0.07539107929455197,0.3285447475565504,2,0.6580652402787722,-3.412068103381936,1,0.3662402872038264,False,False,it20
knng__k4_sigma1,sobolev,0.5678001481118914,0.009656466734365803,0.5678001481118914,2,0.6432803239419008,0.96273211529462,1,0.5726283814790742,False,False,it20
knng__k4_sigma1,spherical_spline,0.40715826346129047,0.09605318406493295,0.40715826346129047,2,0.8462044060567095,-5.081717913398483,1,0.4551848554937569,False,False,it20
knng__k4_sigma1,spline_surface,0.39740154837123587,0.09701173948317919,0.39740154837123587,2,0.7919078577198901,-4.592570077525567,1,0.44590741811282547,False,False,it20
knng__k4_sigma1,spline_temporal,,0.0,,0,,,1,,True,False,it20
knng__k4_sigma1,temporal_laplacian,0.46308997198050883,0.020251000597736706,0.46308997198050883,2,0.5426385622818716,3.0372276378369873,1,0.47321547227937716,True,False,it20
knng__k4_sigma1,tikhonov,0.3127122201578304,0.04099892634232852,0.3127122201578304,2,0.5100438966774534,10.849854341949982,1,0.33321168332899465,False,False,it20
knng__k4_sigma1,trss,0.2590916789233731,0.0497525890821464,0.2590916789233731,2,0.49378635667044746,-1.1097788018500514,1,0.2839679734644463,True,False,it20
knng__k4_sigma1,tv,0.2380419397487498,0.032452756358213604,0.2380419397487498,2,0.4505143400638107,-0.2658468543304328,1,0.2542683179278566,True,False,it20
knng__k4_sigma1,wavelet_temporal,0.24152038471978035,0.04856405549504656,0.24152038471978035,2,0.42762950178417986,16.99767993434976,1,0.26580241246730363,True,False,it20
nnk__k4,bgsrp,0.5542916837948322,0.019642533140729362,0.5542916837948322,2,0.7517113087752232,1.8529773059633354,1,0.5641129503651968,False,False,it20
nnk__k4,directed_tv,0.238456215836964,0.04537908759465065,0.238456215836964,2,0.47501877971964745,-0.16779013021011815,1,0.2611457596342893,True,False,it20
nnk__k4,graph_time_tikhonov,0.37057186683055376,0.02451592149353708,0.37057186683055376,2,0.524337850757123,6.601695564101825,1,0.3828298275773223,True,False,it20
nnk__k4,gsmooth,0.24539841856794276,0.03691220762408498,0.24539841856794276,2,0.4629247930430782,-0.5711974010657453,1,0.26385452237998525,False,False,it20
nnk__k4,gsp,0.27375091143470703,0.041370176325170524,0.27375091143470703,2,0.5268283703108996,-1.6487153919783393,1,0.2944359995972923,False,False,it20
nnk__k4,heat_diffusion_temporal,0.23862838714440285,0.04841241180620474,0.23862838714440285,2,0.4382809712030624,-0.1856901973368793,1,0.2628345930475052,True,False,it20
nnk__k4,idw,0.24728539879922246,0.039572314016660254,0.24728539879922246,2,0.4668311949248224,-0.6143774494108202,1,0.2670715558075526,False,False,it20
nnk__k4,linear,0.29354161500119014,0.051385711210917034,0.29354161500119014,2,0.5717338421442337,-2.354693541186894,1,0.31923447060664867,False,True,it20
nnk__k4,mean,0.23677734576357667,0.034328003221824915,0.23677734576357667,2,0.44713538855090285,-0.19845099252837473,1,0.25394134737448915,False,True,it20
nnk__k4,nearest,0.3100566735875482,0.030419960536016342,0.3100566735875482,2,0.622606125008665,-3.0638353886280054,1,0.32526665385555636,False,True,it20
nnk__k4,puy,0.3642295045636596,0.04237556440630139,0.3642295045636596,2,0.6083374253393745,9.17613735594412,1,0.3854172867668103,False,False,it20
nnk__k4,rbfi_mq,0.3371965322678441,0.07452877412529138,0.3371965322678441,2,0.6833578104182755,-3.66150318447152,1,0.37446091933048975,False,False,it20
nnk__k4,rbfi_tps,0.3285447475565504,0.07539107929455197,0.3285447475565504,2,0.6580652402787722,-3.412068103381936,1,0.3662402872038264,False,False,it20
nnk__k4,sobolev,0.5167984457420657,0.014030173437528097,0.5167984457420657,2,0.5940083467464177,1.9047344253308252,1,0.5238135324608297,False,False,it20
nnk__k4,spherical_spline,0.40715826346129047,0.09605318406493295,0.40715826346129047,2,0.8462044060567095,-5.081717913398483,1,0.4551848554937569,False,False,it20
nnk__k4,spline_surface,0.39740154837123587,0.09701173948317919,0.39740154837123587,2,0.7919078577198901,-4.592570077525567,1,0.44590741811282547,False,False,it20
nnk__k4,spline_temporal,,0.0,,0,,,1,,True,False,it20
nnk__k4,temporal_laplacian,0.4268018775544356,0.02700327740637844,0.4268018775544356,2,0.5233821972130964,4.091029038239079,1,0.4403035162576248,True,False,it20
nnk__k4,tikhonov,0.29509221024437027,0.03727208014704897,0.29509221024437027,2,0.5219975296468966,14.768961881805275,1,0.31372825031789475,False,False,it20
nnk__k4,trss,0.2530756363901298,0.047293713983511905,0.2530756363901298,2,0.47462705699946617,-0.8053600783626875,1,0.27672249338188576,True,False,it20
nnk__k4,tv,0.2405558599986439,0.027927513187304572,0.2405558599986439,2,0.45623875670193376,-0.3950696174145517,1,0.25451961659229616,True,False,it20
nnk__k4,wavelet_temporal,0.2382985921847679,0.04873693887113498,0.2382985921847679,2,0.42783991186387693,19.707285796149655,1,0.2626670616203354,True,False,it20
