dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error
synthetic_broad,knng__k4_sigma1,linear,0.1,0,0.0942564113430665,0.3233746575345121,-1.9946649185926244,,{},
synthetic_broad,knng__k4_sigma1,nearest,0.1,0,0.1023458230485613,0.3490013082066618,-2.711873185031424,,{},
synthetic_broad,knng__k4_sigma1,mean,0.1,0,0.0853382750496039,0.2732681774073414,-0.5580111755525607,,{},
synthetic_broad,knng__k4_sigma1,idw,0.1,0,0.0831261286989168,0.274378902341201,-0.611981939546024,,{'power': 1.5},
synthetic_broad,knng__k4_sigma1,spherical_spline,0.1,0,0.0853382750496039,0.2732681774073414,-0.5580111755525607,,{},
synthetic_broad,knng__k4_sigma1,rbfi_tps,0.1,0,0.0950698397827097,0.3316206493211244,-2.26611181669381,,{},
synthetic_broad,knng__k4_sigma1,rbfi_mq,0.1,0,0.1076814030559054,0.373112949900562,-3.288920715435988,,{},
synthetic_broad,knng__k4_sigma1,spline_surface,0.1,0,0.0950698397827097,0.3316206493211244,-2.26611181669381,,{},
synthetic_broad,knng__k4_sigma1,gsp,0.1,0,0.085372173466051,0.2845029665249027,-0.931656114232886,,{},
synthetic_broad,knng__k4_sigma1,tikhonov,0.1,0,0.1639200232375513,0.2988080729607079,14.399433105270516,,{'alpha': 0.05},
synthetic_broad,knng__k4_sigma1,bgsrp,0.1,0,0.4408907950431256,0.5544585757669345,2.862608338713694,,{'bandwidth': 8},
synthetic_broad,knng__k4_sigma1,gsmooth,0.1,0,0.0841258924463401,0.2708675675816684,-0.4910567707104692,,"{'lam': 0.3, 'n_iter': 30}",
synthetic_broad,knng__k4_sigma1,puy,0.1,0,0.3680885361239435,0.4575070313162458,4.662825783383879,,{'alpha': 0.1},
synthetic_broad,knng__k4_sigma1,sobolev,0.1,0,0.5440812667420936,0.6150855439338775,1.311671446815512,,"{'alpha': 0.5, 'order': 2}",
synthetic_broad,knng__k4_sigma1,graph_time_tikhonov,0.1,0,0.3586673758480815,0.4360520289566318,5.077055145408108,,"{'alpha': 0.3, 'beta': 0.1}",
synthetic_broad,knng__k4_sigma1,trss,0.1,0,0.0841171727764414,0.2788958518232278,-0.7601589223351692,,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",
synthetic_broad,knng__k4_sigma1,tv,0.1,0,0.0840408422615105,0.2710128287057559,-0.499482132199393,,"{'lam': 0.4, 'n_iter': 30}",
synthetic_broad,knng__k4_sigma1,temporal_laplacian,0.1,0,0.4061826312040795,0.4702075273354099,4.090314543147471,,"{'alpha': 0.3, 'beta': 0.3}",
synthetic_broad,knng__k4_sigma1,heat_diffusion_temporal,0.1,0,0.0800986413131064,0.2548179934839104,0.0199577786419154,,"{'alpha': 0.3, 'beta': 0.3, 'n_iter': 10}",
synthetic_broad,knng__k4_sigma1,spline_temporal,0.1,0,,,,,{'alpha': 0.3},mae_null
synthetic_broad,knng__k4_sigma1,wavelet_temporal,0.1,0,0.1100876420792859,0.2762595963022425,15.10761350486794,,"{'alpha': 0.7, 'wavelet_level': 2}",
synthetic_broad,knng__k4_sigma1,directed_tv,0.1,0,0.0760447268939126,0.2565341797164231,0.1434122449836399,,"{'alpha': 0.5, 'beta': 0.2, 'n_iter': 15}",
synthetic_broad,knng__k4_sigma1,linear,0.2,0,0.1339021480517246,0.3679636630473734,-1.5023679894519697,,{},
synthetic_broad,knng__k4_sigma1,nearest,0.2,0,0.1556476726654413,0.4322746410958746,-2.889871228346614,,{},
synthetic_broad,knng__k4_sigma1,mean,0.2,0,0.1251951461619266,0.327231605642745,-0.5000161120511715,,{},
synthetic_broad,knng__k4_sigma1,idw,0.2,0,0.1252925600065534,0.3319779834342264,-0.623933897587272,,{'power': 1.5},
synthetic_broad,knng__k4_sigma1,spherical_spline,0.2,0,0.1251951461619266,0.327231605642745,-0.5000161120511715,,{},
synthetic_broad,knng__k4_sigma1,rbfi_tps,0.2,0,0.1478793613197529,0.4115605460636899,-2.465014294174164,,{},
synthetic_broad,knng__k4_sigma1,rbfi_mq,0.2,0,0.1669639803202883,0.4725608106431604,-3.6600652205040274,,{},
synthetic_broad,knng__k4_sigma1,spline_surface,0.2,0,0.1478793613197529,0.4115605460636899,-2.465014294174164,,{},
