dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error
physionet_eegmmidb,knn__k3,linear,0.1,3,2.128409090909091e-06,1.0067651137768838e-05,0.2859497981359471,,{},
physionet_eegmmidb,knn__k3,nearest,0.1,3,3.1977272727272724e-06,1.5867491065926985e-05,-2.724768928728057,,{},
physionet_eegmmidb,knn__k3,mean,0.1,3,2.380724431818181e-06,1.0361000583755938e-05,-0.0447872376062381,,{},
physionet_eegmmidb,knn__k3,idw,0.1,3,1.94706640034928e-06,8.529441509897084e-06,1.5542011834775793,,{'power': 2.0},
physionet_eegmmidb,knn__k3,spherical_spline,0.1,3,2.584443485140196e-06,1.122999236958436e-05,0.5766639308742199,,{},
physionet_eegmmidb,knn__k3,rbfi_tps,0.1,3,1.886420341129943e-06,8.072384850222676e-06,2.5992995498350124,,{},
physionet_eegmmidb,knn__k3,rbfi_mq,0.1,3,2.38577284105107e-06,9.815681322763176e-06,1.365287550673771,,{},
physionet_eegmmidb,knn__k3,spline_surface,0.1,3,6.11537885763636e-06,2.7296619239544262e-05,-5.242404421197682,,{},
physionet_eegmmidb,knn__k3,gsp,0.1,3,1.6826704545454545e-06,7.756908781104999e-06,3.0426897712021708,,{},
physionet_eegmmidb,knn__k3,tikhonov,0.1,3,6.070263182069011e-06,1.0524424869041712e-05,18.506964728161947,,{'alpha': 0.05},
physionet_eegmmidb,knn__k3,bgsrp,0.1,3,2.383816814688723e-05,3.5812676671946146e-05,5.605178299847794,,{'bandwidth': 8},
physionet_eegmmidb,knn__k3,gsmooth,0.1,3,1.834197443181818e-06,8.126848495486559e-06,2.29953225291195,,"{'lam': 0.7, 'n_iter': 30}",
physionet_eegmmidb,knn__k3,puy,0.1,3,1.7040553658411746e-05,2.597257246324357e-05,8.555220423112853,,{'alpha': 0.1},
physionet_eegmmidb,knn__k3,sobolev,0.1,3,2.6176828616866008e-05,4.018791746908056e-05,4.1694031474772535,,"{'alpha': 0.5, 'order': 2}",
physionet_eegmmidb,knn__k3,graph_time_tikhonov,0.1,3,1.677138880147855e-05,2.4478437514377163e-05,8.055497372716747,,"{'alpha': 0.3, 'beta': 0.1}",
physionet_eegmmidb,knn__k3,trss,0.1,3,1.7057177368654034e-06,7.778103480075016e-06,2.8706185481574,,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",
physionet_eegmmidb,knn__k3,tv,0.1,3,2.3608167664093955e-06,1.0222941519100303e-05,0.0619716767684113,,"{'lam': 0.1, 'n_iter': 20}",
physionet_eegmmidb,knn__k3,temporal_laplacian,0.1,3,2.258224667117595e-05,3.283282006504919e-05,4.686731593807145,,"{'alpha': 0.3, 'beta': 0.3}",
physionet_eegmmidb,knn__k3,heat_diffusion_temporal,0.1,3,2.0142331615862794e-06,8.915711373981452e-06,1.0406004383178868,,"{'alpha': 0.5, 'beta': 0.5, 'n_iter': 15}",
physionet_eegmmidb,knn__k3,spline_temporal,0.1,3,,,,,{'alpha': 0.3},mae_null
physionet_eegmmidb,knn__k3,wavelet_temporal,0.1,3,2.7449661183327536e-06,1.1227527804141768e-05,30.156945817333767,,"{'alpha': 0.3, 'wavelet_level': 1}",
physionet_eegmmidb,knn__k3,directed_tv,0.1,3,2.236392417868576e-06,1.0117616148711716e-05,0.6501970282306186,,"{'alpha': 0.3, 'beta': 0.1, 'n_iter': 15}",
physionet_eegmmidb,knn__k3,linear,0.2,3,3.3157670454545457e-06,1.1367476907827877e-05,6.794844424621461,,{},
physionet_eegmmidb,knn__k3,nearest,0.2,3,5.240340909090908e-06,1.8105185093578224e-05,3.495664739694148,,{},
physionet_eegmmidb,knn__k3,mean,0.2,3,4.568497474747474e-06,1.3557323569810644e-05,3.876077926648549,,{},
physionet_eegmmidb,knn__k3,idw,0.2,3,4.915430255454282e-06,1.598585310438189e-05,3.5240196597355027,,{'power': 3.0},
physionet_eegmmidb,knn__k3,spherical_spline,0.2,3,7.489044775725141e-06,2.418661417481706e-05,0.6328696812731676,,{},
physionet_eegmmidb,knn__k3,rbfi_tps,0.2,3,6.430087390479247e-06,1.98176614990368e-05,1.7567073596841618,,{},
physionet_eegmmidb,knn__k3,rbfi_mq,0.2,3,7.018148745456612e-06,2.154565838104338e-05,0.8382106069139383,,{},
