dataset,data_source,graph,graph_method,method,best_params,family,missing_ratio,n_missing,missing_indices,outer_n_times,mae,rmse,snr,seed
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,linear,{},instant,0.1,2,"1,20",320,2.4409574616232928e-06,1.1546045480975027e-05,1.435615392688666,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,nearest,{},instant,0.1,2,"1,20",320,3.4683692289689065e-06,1.721044762740589e-05,-1.3515462983504092,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,mean,{},instant,0.1,2,"1,20",320,2.4757347176462212e-06,1.0774488853868471e-05,-0.4250593284321739,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,idw,{'power': 2.0},instant,0.1,2,"1,20",320,1.9763371495790012e-06,8.657666794592555e-06,2.069670283906097,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,spherical_spline,{},instant,0.1,2,"1,20",320,2.797953905543728e-06,1.2157743510495204e-05,1.0363254713645813,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,rbfi_tps,{},instant,0.1,2,"1,20",320,1.7634761183700766e-06,7.5462809593821645e-06,3.0778852387623887,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,rbfi_mq,{},instant,0.1,2,"1,20",320,2.099510597335807e-06,8.637925037378401e-06,1.6397330692610375,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,spline_surface,{},instant,0.1,2,"1,20",320,6.473345732114993e-06,2.889444100995043e-05,-3.589823181326428,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,gsp,{},instant,0.1,2,"1,20",320,2.3096790651497265e-06,1.0051814840874612e-05,-0.08967572730270126,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,tikhonov,{'alpha': 0.05},instant,0.1,2,"1,20",320,8.040629146055902e-06,1.3286300771963899e-05,14.503200182033845,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,bgsrp,{'bandwidth': 8},instant,0.1,2,"1,20",320,1.9561594874830254e-05,2.6935738918838645e-05,7.487570397556778,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,gsmooth,"{'lam': 0.7, 'n_iter': 30}",instant,0.1,2,"1,20",320,2.1128747136063165e-06,9.195312703923405e-06,1.6622434795578886,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,puy,{'alpha': 0.1},instant,0.1,2,"1,20",320,2.081859104495802e-05,3.1882482281837056e-05,5.702654375544203,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,sobolev,"{'alpha': 0.5, 'order': 2}",instant,0.1,2,"1,20",320,2.4795914885975957e-05,3.8462506794054976e-05,2.314159330113488,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.1,2,"1,20",320,1.870251503906613e-05,2.781325691968425e-05,4.858282619213494,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,trss,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",tv_time,0.1,2,"1,20",320,2.704671449180255e-06,1.1759695647542351e-05,0.39444367235475974,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,tv,"{'lam': 0.1, 'n_iter': 20}",tv_time,0.1,2,"1,20",320,2.0623203993853e-06,8.975296468405621e-06,-0.45700735136676707,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,temporal_laplacian,"{'alpha': 0.3, 'beta': 0.3}",tv_time,0.1,2,"1,20",320,3.0696840949372535e-05,4.555350657624102e-05,4.177218408716257,1
physionet_eegmmidb,physionet_subj01_run4_kalo,kalofolias,kalofolias,heat_diffusion_temporal,"{'alpha': 0.5, 'beta': 0.5, 'n_iter': 15}",tv_time,0.1,2,"1,20",320,1.9885879750605874e-06,8.318162850338756e-06,0.876776545095753,1
