dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch
synthetic_16ch,knn__k3,mean,0.1,0,0.5042986326230683,0.5956586833581471,2.9731220940308534,0.5145347333170553,{},,
synthetic_16ch,knn__k3,nearest,0.1,0,0.6375265794391476,0.7960798468735288,1.955017041276449,0.6574371765927964,{},,
synthetic_16ch,knn__k3,tikhonov,0.1,0,0.5447840811364293,0.7119488771233203,2.6377559121123904,0.5646976628675442,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.1,0,0.4948927090910195,0.5865381254029484,3.054889442984175,0.5296160490338112,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.1,0,0.4829245369751225,0.5838566325035628,3.161207279137766,0.50781776607533,{},,
synthetic_16ch,knn__k3,tv,0.1,0,0.4665851107712165,0.5826207960686276,3.3106912412057414,0.4785548317065754,{},,
synthetic_16ch,knn__k3,trss,0.1,0,0.4689124418414059,0.5727516781949696,3.289082437981194,0.47679615227930233,{},,
synthetic_16ch,knn__k3,mean,0.1,1,0.5030051588851031,0.6247801187746918,2.9842756074073664,0.5281181420107405,{},,
synthetic_16ch,knn__k3,nearest,0.1,1,0.6276496407486195,0.7609332086877088,2.0228271541799305,0.6462174369500825,{},,
synthetic_16ch,knn__k3,tikhonov,0.1,1,0.5643399688254341,0.7014333264457,2.484591901586956,0.5850984668460976,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.1,1,0.5154131440954539,0.6249581618192167,2.878445102403511,0.537750120446637,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.1,1,0.4903781616431677,0.5848814153255979,3.0946887880084377,0.5109571810823048,{},,
synthetic_16ch,knn__k3,tv,0.1,1,0.48247671251749485,0.584976519698941,3.165236437062737,0.5082400847789044,{},,
synthetic_16ch,knn__k3,trss,0.1,1,0.4839982410485617,0.574344021441008,3.1515621666934246,0.4946178025928742,{},,
synthetic_16ch,knn__k3,mean,0.1,2,0.4962125146044991,0.6150548964683349,3.043322869086817,0.5261066454122956,{},,
synthetic_16ch,knn__k3,nearest,0.1,2,0.6367945683685349,0.8079084682106873,1.9600064963156691,0.651237645385026,{},,
synthetic_16ch,knn__k3,tikhonov,0.1,2,0.5654365447767717,0.6740734527690762,2.476161260155277,0.5770265784326292,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.1,2,0.524016568319952,0.6621855396329797,2.8065498130518796,0.5524413788416314,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.1,2,0.47400663889340705,0.6023209707398528,3.2421557559381444,0.4941571078809074,{},,
synthetic_16ch,knn__k3,tv,0.1,2,0.4845531308906188,0.6159065771267824,3.146585959342601,0.4982244222748993,{},,
synthetic_16ch,knn__k3,trss,0.1,2,0.473758659576363,0.568233101438446,3.2444283871823902,0.4939340656257614,{},,
synthetic_16ch,knn__k3,mean,0.1,3,0.523328863341478,0.6331504225177841,2.8122531180212302,0.5332907636033998,{},,
synthetic_16ch,knn__k3,nearest,0.1,3,0.6149140924495933,0.7625038552863056,2.11185553786711,0.6324266073794148,{},,
synthetic_16ch,knn__k3,tikhonov,0.1,3,0.5461319132952652,0.676241156510315,2.6270244466293557,0.5643879157264646,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.1,3,0.5168207905345505,0.6367670325410953,2.8666002397340096,0.537125363861814,{},,
