method,mae_mean,mae_std,mae_median
graph_time_tikhonov,0.2626162715840114,0.2662639700209954,0.23700767944592221
mean,0.274644219352656,0.2784828846019708,0.2481108734999575
nearest,0.3456379162702616,0.3503534073526988,0.3074628639879293
temporal_laplacian,0.27773775547277707,0.2817590552159522,0.24745098581583438
tikhonov,0.3060619590354054,0.3103556644602904,0.2723971144511592
trss,0.2585194917634584,0.2624933935426437,0.23172101769220368
tv,0.2617314097700116,0.26532133911721373,0.23329680864276112
