dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error
mne_sample_proxy,knn__k3,directed_tv,0.3,0,1.9474723271588325e-07,6.614366247417112e-07,11.876644350630725,,{},
mne_sample_proxy,knn__k3,tv,0.3,0,1.9573519241888088e-07,6.119408345152424e-07,11.854668131747545,,{},
mne_sample_proxy,knn__k3,trss,0.3,0,2.1282741104393275e-07,5.947686357935134e-07,11.49108168293234,,{},
mne_sample_proxy,knn__k3,heat_diffusion_temporal,0.3,0,1.7849472488865362e-07,6.719821449836354e-07,12.255103444361879,,{},
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.3,0,1.8545076888337586e-07,5.270093684072415e-07,12.089070919947565,,{},
mne_sample_proxy,knn__k3,temporal_laplacian,0.3,0,1.9518926366919493e-07,7.164481092010738e-07,11.86679804552368,,{},
mne_sample_proxy,knn__k3,wavelet_temporal,0.3,0,1.883791168837719e-07,5.188041746924867e-07,12.02102973664142,,{},
mne_sample_proxy,knn__k3,linear,0.3,0,2.635865031559715e-07,7.350970581088989e-07,10.562125618549832,,{},
mne_sample_proxy,knn__k3,nearest,0.3,0,3.3321486085887585e-07,1.4580038635706065e-06,9.544113685523875,,{},
mne_sample_proxy,knn__k3,mean,0.3,0,2.78723925928442e-07,9.5412735009364e-07,10.319614799263867,,{},
mne_sample_proxy,knn__k3,idw,0.3,0,2.627666438949286e-07,1.0791663813687963e-06,10.575654962586396,,{},
mne_sample_proxy,knn__k3,gsmooth,0.3,0,2.911999209330077e-07,1.0952850339941015e-06,10.129444777928928,,{},
mne_sample_proxy,knn__k3,tikhonov,0.3,0,3.201502476341467e-07,9.394470503874929e-07,9.717818884698595,,{},
mne_sample_proxy,knn__k3,spherical_spline,0.3,0,2.813808173801493e-07,1.0120937294364687e-06,10.278412436179531,,{},
mne_sample_proxy,knn__k3,rbfi_tps,0.3,0,2.959198902107989e-07,8.612419124295793e-07,10.059615733409995,,{},
mne_sample_proxy,knn__k3,rbfi_mq,0.3,0,3.04342747865103e-07,1.2961859017442347e-06,9.937727730547701,,{},
mne_sample_proxy,knn__k3,spline_surface,0.3,0,2.5916032360899377e-07,8.875611514722844e-07,10.635672168887716,,{},
mne_sample_proxy,knn__k3,puy,0.3,0,2.7479461098346013e-07,8.006385258142942e-07,10.38127518995735,,{},
mne_sample_proxy,knn__k3,bgsrp,0.3,0,3.012124368692045e-07,1.1304462438037385e-06,9.982628308878185,,{},
mne_sample_proxy,knn__k3,sobolev,0.3,0,2.729985224585294e-07,9.439109825071773e-07,10.40975433955351,,{},
mne_sample_proxy,knn__k3,directed_tv,0.4,0,2.2412921406372972e-07,5.956965870366455e-07,11.266372621545909,,{},
mne_sample_proxy,knn__k3,tv,0.4,0,2.0583659076398252e-07,5.605926520044163e-07,11.636131502110123,,{},
mne_sample_proxy,knn__k3,trss,0.4,0,2.3230945039178449e-07,6.327227512677114e-07,11.110688530601163,,{},
mne_sample_proxy,knn__k3,heat_diffusion_temporal,0.4,0,2.568278811986073e-07,9.316701666671308e-07,10.674935615498915,,{},
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.4,0,2.308930221253954e-07,7.602300783139985e-07,11.137249222012926,,{},
mne_sample_proxy,knn__k3,temporal_laplacian,0.4,0,2.2602586679009635e-07,8.51503295782337e-07,11.229775869834185,,{},
mne_sample_proxy,knn__k3,wavelet_temporal,0.4,0,2.506328762157488e-07,8.795325938829264e-07,10.780976924239805,,{},
mne_sample_proxy,knn__k3,linear,0.4,0,3.237260634152095e-07,8.655629101549433e-07,9.669580643913685,,{},
