method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
linear,0.1,mae,0.0784,0.0,0.0784,,,8
linear,0.1,rmse,0.2949,0.0,0.2949,,,8
linear,0.1,snr,-2.1918,0.0,-2.1918,,,8
linear,0.1,dtw,,,,,,0
linear,0.2,mae,0.1624,0.0,0.1624,,,8
linear,0.2,rmse,0.42,0.0,0.42,,,8
linear,0.2,snr,-2.165,0.0,-2.165,,,8
linear,0.2,dtw,,,,,,0
mean,0.1,mae,0.0659,0.0,0.0659,,,8
mean,0.1,rmse,0.231,0.0,0.231,,,8
mean,0.1,snr,-0.0857,0.0,-0.0857,,,8
mean,0.1,dtw,,,,,,0
mean,0.2,mae,0.1344,0.0,0.1344,,,8
mean,0.2,rmse,0.3289,0.0,0.3289,,,8
mean,0.2,snr,-0.0439,0.0,-0.0439,,,8
mean,0.2,dtw,,,,,,0
nearest,0.1,mae,0.0859,0.0,0.0859,,,8
nearest,0.1,rmse,0.328,0.0,0.328,,,8
nearest,0.1,snr,-3.13,0.0,-3.13,,,8
nearest,0.1,dtw,,,,,,0
nearest,0.2,mae,0.1735,0.0,0.1735,,,8
nearest,0.2,rmse,0.4632,0.0,0.4632,,,8
nearest,0.2,snr,-3.0276,0.0,-3.0276,,,8
nearest,0.2,dtw,,,,,,0
puy,0.1,mae,0.3632,0.1761,0.3622,0.216,0.5104,8
puy,0.1,rmse,0.4597,0.1451,0.4394,0.3384,0.581,8
puy,0.1,snr,7.6823,8.9713,4.8857,0.1822,15.1825,8
puy,0.1,dtw,,,,,,0
puy,0.2,mae,0.3931,0.1571,0.3909,0.2617,0.5244,8
puy,0.2,rmse,0.5132,0.1087,0.4946,0.4223,0.6041,8
puy,0.2,snr,7.0148,8.1629,4.4924,0.1905,13.8392,8
puy,0.2,dtw,,,,,,0
rbfi_mq,0.1,mae,0.0781,0.0,0.0781,,,8
rbfi_mq,0.1,rmse,0.2985,0.0,0.2985,,,8
rbfi_mq,0.1,snr,-2.1736,0.0,-2.1736,,,8
rbfi_mq,0.1,dtw,,,,,,0
rbfi_mq,0.2,mae,0.1865,0.0,0.1865,,,8
rbfi_mq,0.2,rmse,0.4801,0.0,0.4801,,,8
rbfi_mq,0.2,snr,-3.3428,0.0,-3.3428,,,8
rbfi_mq,0.2,dtw,,,,,,0
rbfi_tps,0.1,mae,0.0766,0.0,0.0766,,,8
rbfi_tps,0.1,rmse,0.2886,0.0,0.2886,,,8
rbfi_tps,0.1,snr,-1.9506,0.0,-1.9506,,,8
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,0.1798,0.0,0.1798,,,8
rbfi_tps,0.2,rmse,0.4649,0.0,0.4649,,,8
rbfi_tps,0.2,snr,-3.06,0.0,-3.06,,,8
rbfi_tps,0.2,dtw,,,,,,0
sobolev,0.1,mae,0.5363,0.0899,0.5557,0.4611,0.6115,8
sobolev,0.1,rmse,0.6045,0.0958,0.6249,0.5244,0.6845,8
sobolev,0.1,snr,1.6532,1.708,1.1847,0.2253,3.0811,8
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,0.547,0.0809,0.5639,0.4794,0.6147,8
sobolev,0.2,rmse,0.6171,0.0831,0.6339,0.5476,0.6866,8
sobolev,0.2,snr,1.4963,1.5277,1.0856,0.219,2.7735,8
sobolev,0.2,dtw,,,,,,0
spherical_spline,0.1,mae,0.09,0.0,0.09,,,8
spherical_spline,0.1,rmse,0.3618,0.0,0.3618,,,8
spherical_spline,0.1,snr,-3.4652,0.0,-3.4652,,,8
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,0.2204,0.0,0.2204,,,8
spherical_spline,0.2,rmse,0.5707,0.0,0.5707,,,8
spherical_spline,0.2,snr,-4.8242,0.0,-4.8242,,,8
spherical_spline,0.2,dtw,,,,,,0
spline_surface,0.1,mae,0.4584,0.0,0.4584,,,8
spline_surface,0.1,rmse,1.7384,0.0,1.7384,,,8
spline_surface,0.1,snr,-17.1161,0.0,-17.1161,,,8
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,0.2058,0.0,0.2058,,,8
spline_surface,0.2,rmse,0.5421,0.0,0.5421,,,8
spline_surface,0.2,snr,-4.3736,0.0,-4.3736,,,8
spline_surface,0.2,dtw,,,,,,0
temporal_laplacian,0.1,mae,0.4309,0.0971,0.4179,0.3497,0.5121,8
temporal_laplacian,0.1,rmse,0.4963,0.0964,0.4789,0.4157,0.5769,8
temporal_laplacian,0.1,snr,3.6896,1.9412,3.7691,2.0667,5.3125,8
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.4563,0.0856,0.4449,0.3847,0.5279,8
temporal_laplacian,0.2,rmse,0.5302,0.0798,0.5131,0.4635,0.597,8
temporal_laplacian,0.2,snr,3.2731,1.7492,3.3257,1.8108,4.7355,8
temporal_laplacian,0.2,dtw,,,,,,0
tikhonov,0.1,mae,0.205,0.1695,0.1526,0.0633,0.3467,8
tikhonov,0.1,rmse,0.3179,0.1508,0.2646,0.1918,0.444,8
tikhonov,0.1,snr,14.8425,8.4027,14.5582,7.8177,21.8673,8
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.2564,0.1508,0.2127,0.1304,0.3825,8
tikhonov,0.2,rmse,0.4036,0.1182,0.371,0.3048,0.5024,8
tikhonov,0.2,snr,13.2732,7.5253,13.0668,6.9819,19.5645,8
tikhonov,0.2,dtw,,,,,,0
trss,0.1,mae,0.0679,0.0025,0.0676,0.0658,0.07,8
trss,0.1,rmse,0.241,0.0091,0.2418,0.2334,0.2486,8
trss,0.1,snr,-0.4347,0.3205,-0.4586,-0.7026,-0.1668,8
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1387,0.0104,0.1376,0.13,0.1474,8
trss,0.2,rmse,0.3513,0.0249,0.3461,0.3304,0.3721,8
trss,0.2,snr,-0.3383,0.9337,-0.356,-1.119,0.4423,8
trss,0.2,dtw,,,,,,0
tv,0.1,mae,0.0657,0.0005,0.0658,0.0652,0.0661,8
tv,0.1,rmse,0.2314,0.0019,0.2311,0.2299,0.233,8
tv,0.1,snr,-0.1003,0.0734,-0.0892,-0.1617,-0.0389,8
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1326,0.007,0.1346,0.1268,0.1385,8
tv,0.2,rmse,0.3285,0.0083,0.3307,0.3216,0.3354,8
tv,0.2,snr,0.1694,0.7713,-0.0884,-0.4754,0.8143,8
tv,0.2,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.0945,0.0114,0.096,0.085,0.104,8
wavelet_temporal,0.1,rmse,0.2516,0.0135,0.2518,0.2404,0.2629,8
wavelet_temporal,0.1,snr,16.8311,5.5372,14.8819,12.2019,21.4603,8
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1586,0.0102,0.16,0.1501,0.1672,8
wavelet_temporal,0.2,rmse,0.3386,0.0098,0.3391,0.3304,0.3468,8
wavelet_temporal,0.2,snr,15.2078,4.8842,13.5095,11.1246,19.2911,8
wavelet_temporal,0.2,dtw,,,,,,0
