dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
bci_iv2a_real_s1,gaussian__sigma1.0,trss,0.2,0,1.6815624440973472e-06,7.689118871753787e-06,16.914492992693017,3.434335828701756e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.020256900003005285
bci_iv2a_real_s1,gaussian__sigma1.0,trss,0.2,1,1.7457748833253305e-06,9.048930177552259e-06,16.968411642015912,3.7744790367435856e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02010149999841815
bci_iv2a_real_s1,gaussian__sigma1.0,trss,0.2,2,1.6485046431732186e-06,7.868025369776273e-06,17.016722633162633,3.4495802514685274e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019603799999458715
bci_iv2a_real_s1,gaussian__sigma1.0,trss,0.2,3,1.6754930442974734e-06,8.564278282693955e-06,16.85350056946398,3.154245561654954e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019564700000046287
bci_iv2a_real_s1,gaussian__sigma1.0,trss,0.2,4,1.634120514202273e-06,7.823909827215325e-06,17.124259283670405,3.719464757289027e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019404600003326777
bci_iv2a_real_s1,gaussian__sigma1.0,trss,0.2,5,1.5094752666767617e-06,7.39092363482718e-06,17.061187321640162,3.382519371892517e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019465999997919425
bci_iv2a_real_s2,gaussian__sigma1.0,trss,0.2,0,5.175902934232512e-07,2.0491948231202357e-06,24.94269422396177,1.4158105868863901e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01954739999928279
bci_iv2a_real_s2,gaussian__sigma1.0,trss,0.2,1,5.203767856945879e-07,2.145331136939874e-06,24.929182358584313,1.3945323276086548e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01966990000073565
bci_iv2a_real_s2,gaussian__sigma1.0,trss,0.2,2,5.02730742935572e-07,1.9891910400153326e-06,24.862248780401444,1.4965631248707158e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018626199998834636
bci_iv2a_real_s2,gaussian__sigma1.0,trss,0.2,3,4.922796882127983e-07,1.8770108480485351e-06,25.029834885035395,1.3201782099247843e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01908700000058161
bci_iv2a_real_s2,gaussian__sigma1.0,trss,0.2,4,4.998889615736042e-07,1.959275102908794e-06,24.968939561100957,1.5076911159000119e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01853090000076918
bci_iv2a_real_s2,gaussian__sigma1.0,trss,0.2,5,4.925881658174887e-07,1.9438622393125023e-06,25.008068939769505,1.3724771484680948e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019824199996946845
bci_iv2a_real_s3,gaussian__sigma1.0,trss,0.2,0,4.112944944861506e-07,1.3199039205849191e-06,17.247443639493095,1.0604209190718262e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018948200005979743
bci_iv2a_real_s3,gaussian__sigma1.0,trss,0.2,1,4.3697535243674725e-07,1.4289250523440462e-06,16.686375395425994,1.0154743457856869e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019921300001442432
bci_iv2a_real_s3,gaussian__sigma1.0,trss,0.2,2,4.4027530259999804e-07,1.3962962769144838e-06,16.756181125248663,1.0442737438494683e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019397999996726867
bci_iv2a_real_s3,gaussian__sigma1.0,trss,0.2,3,4.1802269475141247e-07,1.3316416127851056e-06,16.86626028970309,9.944581501734357e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018296599999302998
bci_iv2a_real_s3,gaussian__sigma1.0,trss,0.2,4,4.1663594509973364e-07,1.3166292428226907e-06,17.169696562380874,1.0030139262879859e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018366700001934078
bci_iv2a_real_s3,gaussian__sigma1.0,trss,0.2,5,4.445378800847419e-07,1.4070849169310376e-06,16.57436687159071,1.0578986533021106e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018557099996542092
