dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch
synthetic_16ch,knn__k3,mean,0.3,0,0.5614988444905211,0.6859555329301025,2.506511331362234,0.561528244217593,{},,
synthetic_16ch,knn__k3,nearest,0.3,0,0.7182281100394828,0.8491246131248945,1.437376014425197,0.7719298046458586,{},,
synthetic_16ch,knn__k3,tikhonov,0.3,0,0.6104647684694574,0.7504553750192453,2.1433939527419668,0.6470883397049713,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.3,0,0.5213735437705266,0.6729568039779936,2.828510101556996,0.5361448464991835,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.3,0,0.4965590970688058,0.6202338589814445,3.0402905733177295,0.5063801384108781,{},,
synthetic_16ch,knn__k3,tv,0.3,0,0.48750701167954086,0.6238870780157384,3.120191335813029,0.5107865402710184,{},,
synthetic_16ch,knn__k3,trss,0.3,0,0.4794542720449278,0.5842938975549125,3.192528073570032,0.5077573661705768,{},,
synthetic_16ch,knn__k3,mean,0.3,1,0.5460189734605931,0.6805180114290235,2.6279226585477766,0.5470356668412751,{},,
synthetic_16ch,knn__k3,nearest,0.3,1,0.6877484974896533,0.8040051214360743,1.62570349731054,0.701168093603999,{},,
synthetic_16ch,knn__k3,tikhonov,0.3,1,0.6131832833735984,0.7845155275262699,2.124096934085421,0.6175159890750029,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.3,1,0.5248471990905116,0.6247666174875386,2.79967116118546,0.537632609897891,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.3,1,0.48651832400842165,0.613195138377015,3.1290079801369157,0.5153706420066884,{},,
synthetic_16ch,knn__k3,tv,0.3,1,0.4697190587230001,0.5575440887314387,3.28161818077891,0.493956477778138,{},,
synthetic_16ch,knn__k3,trss,0.3,1,0.4847418076358274,0.5692833879456193,3.144895219670177,0.5251962486295018,{},,
synthetic_16ch,knn__k3,mean,0.3,2,0.5401137424196772,0.6541001645157701,2.6751477257709095,0.5419634834424697,{},,
synthetic_16ch,knn__k3,nearest,0.3,2,0.7144246610436882,0.8895883595003091,1.46043562559077,0.7452276066649008,{},,
synthetic_16ch,knn__k3,tikhonov,0.3,2,0.6056755730404192,0.7451956422843943,2.177599411249421,0.6392688290637973,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.3,2,0.5252316778407022,0.6091916632871653,2.79649088567004,0.5460156389465914,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.3,2,0.4829578049047905,0.5956457734260591,3.160908110643667,0.4895665219088409,{},,
synthetic_16ch,knn__k3,tv,0.3,2,0.4953363502735114,0.6191308790409931,3.0509980013309574,0.5081119638166317,{},,
synthetic_16ch,knn__k3,trss,0.3,2,0.47995111514124356,0.6037500861901947,3.188029949267785,0.49953396430621766,{},,
synthetic_16ch,knn__k3,mean,0.4,0,0.5860311090326988,0.6981917189237079,2.3207932916438483,0.5986872806743548,{},,
synthetic_16ch,knn__k3,nearest,0.4,0,0.7189718406024512,0.8832598677961468,1.4328811894955507,0.7497409428950519,{},,
synthetic_16ch,knn__k3,tikhonov,0.4,0,0.6528875892595787,0.8112649216753499,1.851615868203723,0.6906156304957163,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.4,0,0.563517489820319,0.6929804502853595,2.490926002655886,0.5678588253058198,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.4,0,0.5120911618805678,0.6253321745305737,2.906527195360162,0.5358023901609666,{},,
synthetic_16ch,knn__k3,tv,0.4,0,0.5201846766677438,0.6663273016524357,2.83842445174028,0.5337621106783788,{},,
synthetic_16ch,knn__k3,trss,0.4,0,0.4848106532862414,0.6196115586694158,3.14427845498063,0.5033472117458306,{},,
synthetic_16ch,knn__k3,mean,0.4,1,0.5877476029908024,0.7311312639119748,2.308091333804897,0.6074313606907622,{},,
synthetic_16ch,knn__k3,nearest,0.4,1,0.7240333589287422,0.8626569455638238,1.402414237678322,0.7319427662316724,{},,
synthetic_16ch,knn__k3,tikhonov,0.4,1,0.645517770934983,0.78989643320527,1.9009179721909473,0.6822421424635616,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.4,1,0.5272512863890324,0.6231018109701627,2.779823519935758,0.5480412102989334,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.4,1,0.482114271021566,0.5814265321517053,3.1685001281357055,0.49213150808605594,{},,
synthetic_16ch,knn__k3,tv,0.4,1,0.5118679131876636,0.637729581810001,2.9084209366105145,0.5226747349867887,{},,
synthetic_16ch,knn__k3,trss,0.4,1,0.5030819111830562,0.6151847508634246,2.9836129788828436,0.5188704674108248,{},,
synthetic_16ch,knn__k3,mean,0.4,2,0.569021427559672,0.6861057595418832,2.448713791301602,0.5817456811939892,{},,
synthetic_16ch,knn__k3,nearest,0.4,2,0.7429117490949575,0.8907291776320013,1.290627732609514,0.7886290638986382,{},,
synthetic_16ch,knn__k3,tikhonov,0.4,2,0.6373294176307206,0.7861739270933704,1.9563603504238547,0.6384481372647015,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.4,2,0.5231903641851601,0.6293475623686696,2.8134026319165524,0.5365762036973531,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.4,2,0.5055687289627228,0.6293552302178905,2.9621979639200644,0.5241973526205447,{},,
synthetic_16ch,knn__k3,tv,0.4,2,0.5119746789001282,0.6550228066904362,2.9075151770668866,0.5226788264160286,{},,
synthetic_16ch,knn__k3,trss,0.4,2,0.5125710251617014,0.6397035452804359,2.9024594744481433,0.5138322018349996,{},,
synthetic_16ch,gaussian,mean,0.3,0,0.6081076681960381,0.7326245925638724,2.160195201284199,0.6131642453329745,{},,
synthetic_16ch,gaussian,nearest,0.3,0,0.7278541879803111,0.9198150030666559,1.3795561477723128,0.7609588882217094,{},,
synthetic_16ch,gaussian,tikhonov,0.3,0,0.6484133276345084,0.7866607824154888,1.8814806714389196,0.6655988656402722,{},,
synthetic_16ch,gaussian,temporal_laplacian,0.3,0,0.5616803474264308,0.6768038583674739,2.505107713404065,0.5651560120132415,{},,
