dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch
synthetic_16ch,knn__k3,mean,0.1,0,0.5034982601932895,0.60352360052291,2.980020257842959,0.5059050662464332,{},,
synthetic_16ch,knn__k3,nearest,0.1,0,0.6259887697983925,0.7649523448966798,2.034334579363798,0.676330160668856,{},,
synthetic_16ch,knn__k3,tikhonov,0.1,0,0.5549450287299749,0.6976794745482803,2.5575003471731117,0.5708669603533486,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.1,0,0.47103285838512765,0.5589141665837661,3.2694879622983866,0.49166182436936845,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.1,0,0.43329004514970904,0.5179008861526916,3.6322128877725515,0.43671448536511337,{},,
synthetic_16ch,knn__k3,tv,0.1,0,0.42523105273401884,0.49798881779822685,3.7137502839370273,0.44021720032670286,{},,
synthetic_16ch,knn__k3,trss,0.1,0,0.42398818249142756,0.522828472050223,3.726462480059749,0.4411255688141561,{},,
synthetic_16ch,knn__k3,mean,0.1,1,0.5134743449123037,0.6090991872383383,2.8948125049109397,0.5282685661510471,{},,
synthetic_16ch,knn__k3,nearest,0.1,1,0.6245773341770502,0.7993243275049599,2.0441378030436423,0.6473433118090275,{},,
synthetic_16ch,knn__k3,tikhonov,0.1,1,0.5499888101777691,0.6652006290575451,2.5964614637312,0.5663258962853963,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.1,1,0.45570513218713615,0.5533486769959116,3.4131608033035206,0.46390346140975075,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.1,1,0.43234614488589734,0.5378263562726251,3.641684091569883,0.4407612637095133,{},,
synthetic_16ch,knn__k3,tv,0.1,1,0.4296754625309001,0.5226458563595274,3.66859446854309,0.44350658133848286,{},,
synthetic_16ch,knn__k3,trss,0.1,1,0.41215513634458667,0.5233750547771278,3.8493928353677545,0.4292998407884899,{},,
synthetic_16ch,knn__k3,mean,0.1,2,0.47468911765629024,0.5870089608024789,3.2359072445514423,0.48681614358243314,{},,
synthetic_16ch,knn__k3,nearest,0.1,2,0.6416181960042234,0.7819463562538419,1.9272332815187678,0.6746686351951842,{},,
synthetic_16ch,knn__k3,tikhonov,0.1,2,0.5561107626104859,0.6814829651876099,2.5483869978454776,0.5761982008236918,{},,
synthetic_16ch,knn__k3,temporal_laplacian,0.1,2,0.46199683928082663,0.5538196587924573,3.3536099562819723,0.4903616909777487,{},,
synthetic_16ch,knn__k3,graph_time_tikhonov,0.1,2,0.43939314906061444,0.5449710979915031,3.5714671880361037,0.4578732197962168,{},,
synthetic_16ch,knn__k3,tv,0.1,2,0.4387568531555081,0.5418637465434646,3.5777608701657893,0.44725202962858734,{},,
synthetic_16ch,knn__k3,trss,0.1,2,0.4281097552968047,0.5202011680114796,3.68444875824333,0.429616472546774,{},,
synthetic_16ch,knn__k3,mean,0.2,0,0.5326983561568169,0.665650208156783,2.735186433929266,0.5523945474461543,{},,
