method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
idw,0.4,mae,0.2625,0.0215,0.2625,0.2283,0.2967,4
idw,0.4,rmse,0.4823,0.0177,0.4823,0.4541,0.5105,4
idw,0.4,snr,-0.6182,0.0224,-0.6182,-0.6538,-0.5825,4
idw,0.4,dtw,,,,,,0
linear,0.1,mae,0.0863,0.0091,0.0863,0.0718,0.1009,4
linear,0.1,rmse,0.3092,0.0164,0.3092,0.283,0.3353,4
linear,0.1,snr,-2.0932,0.1138,-2.0932,-2.2744,-1.9121,4
linear,0.1,dtw,,,,,,0
linear,0.2,mae,0.1481,0.0164,0.1481,0.122,0.1743,4
linear,0.2,rmse,0.394,0.03,0.394,0.3462,0.4418,4
linear,0.2,snr,-1.8337,0.3826,-1.8337,-2.4424,-1.2249,4
linear,0.2,dtw,,,,,,0
linear,0.3,mae,0.235,0.0015,0.235,0.2326,0.2375,4
linear,0.3,rmse,0.5052,0.0081,0.5052,0.4924,0.5181,4
linear,0.3,snr,-2.0016,0.021,-2.0016,-2.035,-1.9681,4
linear,0.3,dtw,,,,,,0
linear,0.4,mae,0.2934,0.0163,0.2934,0.2675,0.3193,4
linear,0.4,rmse,0.5604,0.0106,0.5604,0.5436,0.5773,4
linear,0.4,snr,-1.8845,0.1807,-1.8845,-2.172,-1.5971,4
linear,0.4,dtw,,,,,,0
mean,0.1,mae,0.0756,0.0112,0.0756,0.0577,0.0935,4
mean,0.1,rmse,0.2522,0.0244,0.2522,0.2134,0.291,4
mean,0.1,snr,-0.3218,0.2727,-0.3218,-0.7558,0.1121,4
mean,0.1,dtw,,,,,,0
mean,0.2,mae,0.1298,0.0053,0.1298,0.1213,0.1382,4
mean,0.2,rmse,0.3281,0.001,0.3281,0.3265,0.3297,4
mean,0.2,snr,-0.272,0.2633,-0.272,-0.691,0.147,4
mean,0.2,dtw,,,,,,0
mean,0.3,mae,0.2029,0.0011,0.2029,0.2011,0.2047,4
mean,0.3,rmse,0.4125,0.0041,0.4125,0.406,0.4191,4
mean,0.3,snr,-0.2855,0.1397,-0.2855,-0.5078,-0.0632,4
mean,0.3,dtw,,,,,,0
mean,0.4,mae,0.2604,0.0253,0.2604,0.2202,0.3007,4
mean,0.4,rmse,0.4716,0.0281,0.4716,0.427,0.5163,4
mean,0.4,snr,-0.4177,0.1788,-0.4177,-0.7023,-0.1332,4
mean,0.4,dtw,,,,,,0
nearest,0.1,mae,0.0941,0.0095,0.0941,0.079,0.1092,4
nearest,0.1,rmse,0.3385,0.0121,0.3385,0.3192,0.3578,4
nearest,0.1,snr,-2.9209,0.2414,-2.9209,-3.3051,-2.5368,4
nearest,0.1,dtw,,,,,,0
nearest,0.2,mae,0.1646,0.0103,0.1646,0.1482,0.181,4
nearest,0.2,rmse,0.4478,0.0179,0.4478,0.4193,0.4762,4
nearest,0.2,snr,-2.9587,0.0795,-2.9587,-3.0853,-2.8322,4
nearest,0.2,dtw,,,,,,0
nearest,0.3,mae,0.2598,0.0079,0.2598,0.2472,0.2724,4
nearest,0.3,rmse,0.5681,0.015,0.5681,0.5443,0.5919,4
nearest,0.3,snr,-3.0782,0.1646,-3.0782,-3.3401,-2.8163,4
nearest,0.3,dtw,,,,,,0
