dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error
synthetic_beta,nnk__k4,linear,0.1,1,0.0784418055359528,0.2949265284406414,-2.19182207727983,,{},
synthetic_beta,nnk__k4,nearest,0.1,1,0.0859116155366704,0.3279639310396917,-3.1300250864740704,,{},
synthetic_beta,nnk__k4,mean,0.1,1,0.0658619827367564,0.2310340626127287,-0.0856866621374472,,{},
synthetic_beta,nnk__k4,idw,0.1,1,0.0660994520829936,0.2333514445938537,-0.1749711825681111,,{'power': 1.5},
synthetic_beta,nnk__k4,spherical_spline,0.1,1,0.0900113475768736,0.3618140795188991,-3.465150351702601,,{},
synthetic_beta,nnk__k4,rbfi_tps,0.1,1,0.0766133823278453,0.2886232082408441,-1.9506312145781892,,{},
synthetic_beta,nnk__k4,rbfi_mq,0.1,1,0.0781198412781059,0.2984608959155374,-2.173611837317409,,{},
synthetic_beta,nnk__k4,spline_surface,0.1,1,0.4583868309598552,1.7384305001759384,-17.116119806923578,,{},
synthetic_beta,nnk__k4,gsp,0.1,1,0.0678016977929584,0.2464753019214791,-0.6071946738556765,,{},
synthetic_beta,nnk__k4,tikhonov,0.1,1,0.1026774097440659,0.2485279427897802,21.4178618034182,,{'alpha': 0.05},
synthetic_beta,nnk__k4,bgsrp,0.1,1,0.4412575748531374,0.5415620260026243,2.830582879906105,,{'bandwidth': 8},
synthetic_beta,nnk__k4,gsmooth,0.1,1,0.0651068410782072,0.229924037447571,-0.0412159055090108,,"{'lam': 0.3, 'n_iter': 30}",
synthetic_beta,nnk__k4,puy,0.1,1,0.1700872205344371,0.2948407171446471,13.300081865456065,,{'alpha': 0.1},
synthetic_beta,nnk__k4,sobolev,0.1,1,0.4594804389952555,0.5214004858435826,2.8706499213448087,,"{'alpha': 0.5, 'order': 2}",
synthetic_beta,nnk__k4,graph_time_tikhonov,0.1,1,0.2415371742114136,0.3198444486788071,9.064831208883296,,"{'alpha': 0.3, 'beta': 0.1}",
synthetic_beta,nnk__k4,trss,0.1,1,0.0660399623176585,0.2348470884950235,-0.2140556480529739,,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",
synthetic_beta,nnk__k4,tv,0.1,1,0.0664764230113251,0.2348313698626572,-0.230048988063367,,"{'lam': 0.4, 'n_iter': 30}",
synthetic_beta,nnk__k4,temporal_laplacian,0.1,1,0.3462898818755732,0.4134077495126483,5.4842468888275935,,"{'alpha': 0.3, 'beta': 0.3}",
synthetic_beta,nnk__k4,heat_diffusion_temporal,0.1,1,0.065452944925392,0.2275639223155315,0.044327576750425,,"{'alpha': 0.3, 'beta': 0.3, 'n_iter': 10}",
synthetic_beta,nnk__k4,spline_temporal,0.1,1,,,,,{'alpha': 0.3},mae_null
synthetic_beta,nnk__k4,wavelet_temporal,0.1,1,0.0830488318117799,0.2348162429056869,21.973165518204237,,"{'alpha': 0.3, 'wavelet_level': 1}",
synthetic_beta,nnk__k4,directed_tv,0.1,1,0.0739553454934839,0.2668082469209251,-1.3202138521139457,,"{'alpha': 0.5, 'beta': 0.2, 'n_iter': 15}",
synthetic_beta,nnk__k4,linear,0.2,1,0.1623711442886609,0.4199936236966927,-2.1649653627217624,,{},
synthetic_beta,nnk__k4,nearest,0.2,1,0.1735483953645094,0.4632412597566516,-3.027617132778527,,{},
synthetic_beta,nnk__k4,mean,0.2,1,0.1343883515386373,0.3289381591555257,-0.0439228421786003,,{},
synthetic_beta,nnk__k4,idw,0.2,1,0.134560782294406,0.3321385736544861,-0.0989511101807839,,{'power': 1.5},
synthetic_beta,nnk__k4,spherical_spline,0.2,1,0.2204097595538203,0.5706900080788788,-4.824230470989945,,{},
synthetic_beta,nnk__k4,rbfi_tps,0.2,1,0.1797950279543489,0.4648551468454519,-3.0600384621869696,,{},
synthetic_beta,nnk__k4,rbfi_mq,0.2,1,0.1864798868102987,0.4801330310013145,-3.342799755685587,,{},
synthetic_beta,nnk__k4,spline_surface,0.2,1,0.2057853567915946,0.542070122300742,-4.373594051004659,,{},
synthetic_beta,nnk__k4,gsp,0.2,1,0.1465076040098977,0.3730593942664371,-1.0354332599151728,,{},
synthetic_beta,nnk__k4,tikhonov,0.2,1,0.1740180099835514,0.370681842868059,19.192137036749013,,{'alpha': 0.05},
synthetic_beta,nnk__k4,bgsrp,0.2,1,0.4604474080038137,0.600092863625712,2.606128438040328,,{'bandwidth': 8},
synthetic_beta,nnk__k4,gsmooth,0.2,1,0.1349737079977178,0.3332273875195564,-0.1294230933274163,,"{'lam': 0.3, 'n_iter': 30}",
synthetic_beta,nnk__k4,puy,0.2,1,0.236848928457836,0.4358812878636265,12.26834874965092,,{'alpha': 0.1},
synthetic_beta,nnk__k4,sobolev,0.2,1,0.4779365438824796,0.545233060866452,2.609364731163621,,"{'alpha': 0.5, 'order': 2}",
synthetic_beta,nnk__k4,graph_time_tikhonov,0.2,1,0.2872528577435603,0.4002909265086019,8.21741345347202,,"{'alpha': 0.3, 'beta': 0.1}",
synthetic_beta,nnk__k4,trss,0.2,1,0.13926910967233,0.3473651629220102,-0.4347412724484308,,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",
synthetic_beta,nnk__k4,tv,0.2,1,0.1364964153601378,0.3336932067927148,-0.1736728185046781,,"{'lam': 0.4, 'n_iter': 30}",
synthetic_beta,nnk__k4,temporal_laplacian,0.2,1,0.3821087943957177,0.4620509791758845,4.873063428355024,,"{'alpha': 0.3, 'beta': 0.3}",
synthetic_beta,nnk__k4,heat_diffusion_temporal,0.2,1,0.1352014608279423,0.3279591921576258,-0.0277019768655558,,"{'alpha': 0.3, 'beta': 0.3, 'n_iter': 10}",
synthetic_beta,nnk__k4,spline_temporal,0.2,1,,,,,{'alpha': 0.3},mae_null
synthetic_beta,nnk__k4,wavelet_temporal,0.2,1,0.1489037806804775,0.3279439505349506,19.919006537359014,,"{'alpha': 0.3, 'wavelet_level': 1}",
