dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,snr_initial_db
iv100hz_mat,knn__k3,mean,0.2,0,0.016884843573523815,0.061351194784962496,10.690930593195196,0.29161972215386384,{},,5,0.0020299000025261194,25.0
iv100hz_mat,knn__k3,nearest,0.2,0,0.025788941229524007,0.07732213487437341,6.66200049196689,0.4645089746555069,{},,5,0.004177499999059364,25.0
iv100hz_mat,knn__k3,tikhonov,0.2,0,0.040927135244684304,0.073636159605168,10.247189447308745,0.3622457157657608,"{""alpha"": 0.1}",,5,0.0057003999972948804,25.0
iv100hz_mat,knn__k3,tv,0.2,0,0.01654856706122059,0.06241342473296638,10.776903413670817,0.3120533412361544,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.13978729999507777,25.0
iv100hz_mat,knn__k3,trss,0.2,0,0.01369897010783287,0.04642289554309401,11.912406991809972,0.2514534252567581,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.020089600002393126,25.0
iv100hz_mat,knn__k3,graph_time_tikhonov,0.2,0,0.06805778510160182,0.10073948450237971,11.470351398696769,0.45155611331429163,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.007987099990714341,25.0
iv100hz_mat,knn__k3,temporal_laplacian,0.2,0,0.08162427167363974,0.11800535670474312,5.787239648130648,0.6494183532746117,"{""alpha"": 0.5, ""beta"": 0.5}",,5,1.3244226000097115,25.0
iv100hz_mat,knn__k3,mean,0.2,1,0.016812991535372173,0.0600151164294154,10.773383231520825,0.31206795105274754,{},,5,0.0020170000061625615,25.0
iv100hz_mat,knn__k3,nearest,0.2,1,0.02584546590591775,0.07755534055490666,6.518297230664476,0.46731115938089385,{},,5,0.004145400002016686,25.0
iv100hz_mat,knn__k3,tikhonov,0.2,1,0.041033052445108915,0.07282630009259607,10.27442879195632,0.3643122964138656,"{""alpha"": 0.1}",,5,0.0057265999930677935,25.0
iv100hz_mat,knn__k3,tv,0.2,1,0.016115824306251098,0.05866251209309375,10.717652064356493,0.3174164630722267,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.14246230000571813,25.0
iv100hz_mat,knn__k3,trss,0.2,1,0.013712842239647612,0.0457094479307926,11.991458357902482,0.2531092557628889,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.020015799993416294,25.0
iv100hz_mat,knn__k3,graph_time_tikhonov,0.2,1,0.06827610225316046,0.1003535314360855,11.464594291554581,0.44541781397655833,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.008146200008923188,25.0
iv100hz_mat,knn__k3,temporal_laplacian,0.2,1,0.08166044738717498,0.11783190174558254,5.797347887646413,0.6477674697934964,"{""alpha"": 0.5, ""beta"": 0.5}",,5,1.7507962999952724,25.0
iv100hz_mat,knn__k3,mean,0.2,0,0.017327331819902366,0.06254096513874267,10.226157607309922,0.2974524636085885,{},,5,0.0020472000032896176,15.0
iv100hz_mat,knn__k3,nearest,0.2,0,0.026057229643948538,0.0786755478826874,6.414191122011794,0.4642576548786415,{},,5,0.0041655999957583845,15.0
iv100hz_mat,knn__k3,tikhonov,0.2,0,0.04166692050527628,0.0750511910487617,9.639665038875412,0.37277258525781837,"{""alpha"": 0.1}",,5,0.005724100003135391,15.0
iv100hz_mat,knn__k3,tv,0.2,0,0.01668546989675782,0.06343700800837315,10.204853488562438,0.3123388004026187,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.14336219998949673,15.0
iv100hz_mat,knn__k3,trss,0.2,0,0.014354555213282272,0.04831160344401726,11.090239209251747,0.263819332092657,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.020259700002497993,15.0
iv100hz_mat,knn__k3,graph_time_tikhonov,0.2,0,0.06956719790502322,0.10272157168475313,9.98286783036208,0.4853129889897447,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.008172300003934652,15.0
iv100hz_mat,knn__k3,temporal_laplacian,0.2,0,0.08341969778996254,0.11989375982930492,5.4683129893699345,0.6706596088512363,"{""alpha"": 0.5, ""beta"": 0.5}",,5,1.3572714000038104,15.0
iv100hz_mat,knn__k3,mean,0.2,1,0.01717596316626535,0.06124177643980588,10.337629153146322,0.31576017824463176,{},,5,0.0020083999988855794,15.0
iv100hz_mat,knn__k3,nearest,0.2,1,0.0261643271148755,0.0791357218524202,6.30318115572188,0.47109284679428143,{},,5,0.004159999996772967,15.0
iv100hz_mat,knn__k3,tikhonov,0.2,1,0.04178645224281975,0.07434918651951236,9.755657485416855,0.3799145653249962,"{""alpha"": 0.1}",,5,0.005774999997811392,15.0
iv100hz_mat,knn__k3,tv,0.2,1,0.017033943701620813,0.06141242344704395,9.939759647053133,0.32684204108724974,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.1419125999964308,15.0
iv100hz_mat,knn__k3,trss,0.2,1,0.014239570308771902,0.047587824698922046,11.212930537862754,0.2691482774409725,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02021930000046268,15.0
