dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,snr_initial_db
iv100hz_mat,gaussian__sigma0.6,mean,0.2,0,0.016884843573523815,0.061351194784962496,10.690930593195196,0.29161972215386384,{},,5,0.001997200000914745,25.0
iv100hz_mat,gaussian__sigma0.6,nearest,0.2,0,0.025788941229524007,0.07732213487437341,6.66200049196689,0.4645089746555069,{},,5,0.004195800007437356,25.0
iv100hz_mat,gaussian__sigma0.6,tikhonov,0.2,0,0.047260539460171974,0.07933670501877281,11.414371426216263,0.36371487865431024,"{""alpha"": 0.1}",,5,0.005717799998819828,25.0
iv100hz_mat,gaussian__sigma0.6,tv,0.2,0,0.012611124182322611,0.05386254803831333,13.674482077288815,0.23048460882950753,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.18559439999808092,25.0
iv100hz_mat,gaussian__sigma0.6,trss,0.2,0,0.012742561457380612,0.04463713697976033,12.834910692922762,0.22853875540605625,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02042519999668002,25.0
iv100hz_mat,gaussian__sigma0.6,graph_time_tikhonov,0.2,0,0.07658721114838578,0.11468619218365418,11.537514651650747,0.49878092549898073,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.00834809998923447,25.0
iv100hz_mat,gaussian__sigma0.6,temporal_laplacian,0.2,0,0.0933030947871405,0.13084849664907458,3.348947720861568,0.845962701620749,"{""alpha"": 0.5, ""beta"": 0.5}",,5,1.3226868999918224,25.0
iv100hz_mat,gaussian__sigma0.6,mean,0.2,1,0.016812991535372173,0.0600151164294154,10.773383231520825,0.31206795105274754,{},,5,0.002048900001682341,25.0
iv100hz_mat,gaussian__sigma0.6,nearest,0.2,1,0.02584546590591775,0.07755534055490666,6.518297230664476,0.46731115938089385,{},,5,0.004191900006844662,25.0
iv100hz_mat,gaussian__sigma0.6,tikhonov,0.2,1,0.04731774001396511,0.07849495833904586,11.410275784115024,0.3607449934956381,"{""alpha"": 0.1}",,5,0.006224199998541735,25.0
iv100hz_mat,gaussian__sigma0.6,tv,0.2,1,0.010753154293584475,0.049523406373153826,14.747866571018646,0.2084017813552268,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.1847732000023825,25.0
iv100hz_mat,gaussian__sigma0.6,trss,0.2,1,0.012807105021077127,0.04389310493557502,12.829434587760078,0.23389943775219893,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02224039999418892,25.0
iv100hz_mat,gaussian__sigma0.6,graph_time_tikhonov,0.2,1,0.07668792780961699,0.11434754318374651,11.52419514084373,0.49777439329896017,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.008908699994208291,25.0
iv100hz_mat,gaussian__sigma0.6,temporal_laplacian,0.2,1,0.0934631419276855,0.13075299961982975,3.341978208237004,0.8571954694653591,"{""alpha"": 0.5, ""beta"": 0.5}",,5,1.7865818999998737,25.0
iv100hz_mat,gaussian__sigma0.6,mean,0.2,0,0.017327331819902366,0.06254096513874267,10.226157607309922,0.2974524636085885,{},,5,0.002570000011473894,15.0
iv100hz_mat,gaussian__sigma0.6,nearest,0.2,0,0.026057229643948538,0.0786755478826874,6.414191122011794,0.4642576548786415,{},,5,0.004266600008122623,15.0
iv100hz_mat,gaussian__sigma0.6,tikhonov,0.2,0,0.048186689059740696,0.08071560284691132,10.57603256752161,0.3787562652657653,"{""alpha"": 0.1}",,5,0.005718200001865625,15.0
iv100hz_mat,gaussian__sigma0.6,tv,0.2,0,0.013352600913826595,0.05354623610930259,12.501539033272858,0.24445270705601885,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.19063919999462087,15.0
iv100hz_mat,gaussian__sigma0.6,trss,0.2,0,0.013398178165724821,0.0463211418005882,11.93518788755985,0.2419403330724477,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02040829999896232,15.0
iv100hz_mat,gaussian__sigma0.6,graph_time_tikhonov,0.2,0,0.0782469953207823,0.11677046300230645,9.753406212313317,0.5364077138997945,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.007997100008651614,15.0
iv100hz_mat,gaussian__sigma0.6,temporal_laplacian,0.2,0,0.09492056681009653,0.13271981230767302,3.2345047829884996,0.8592310831721924,"{""alpha"": 0.5, ""beta"": 0.5}",,5,2.1047289999987697,15.0
iv100hz_mat,gaussian__sigma0.6,mean,0.2,1,0.01717596316626535,0.06124177643980588,10.337629153146322,0.31576017824463176,{},,5,0.002012900004046969,15.0
iv100hz_mat,gaussian__sigma0.6,nearest,0.2,1,0.0261643271148755,0.0791357218524202,6.30318115572188,0.47109284679428143,{},,5,0.004192799999145791,15.0
iv100hz_mat,gaussian__sigma0.6,tikhonov,0.2,1,0.04823591802054894,0.08003965303853351,10.626967656294031,0.38480758432084866,"{""alpha"": 0.1}",,5,0.005658499998389743,15.0
iv100hz_mat,gaussian__sigma0.6,tv,0.2,1,0.013243135318991383,0.05229805097955061,12.202394730720973,0.25337747976931574,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.18608810000296216,15.0
iv100hz_mat,gaussian__sigma0.6,trss,0.2,1,0.013325306272776238,0.04570707327898925,11.976689177813961,0.2491229409996909,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.020770899995113723,15.0
iv100hz_mat,gaussian__sigma0.6,graph_time_tikhonov,0.2,1,0.07840767215393248,0.11664294421657678,9.753869238753593,0.528306567131133,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.008147999993525445,15.0
iv100hz_mat,gaussian__sigma0.6,temporal_laplacian,0.2,1,0.09528665105217418,0.13287306091659984,3.2236310114467464,0.8758040832418709,"{""alpha"": 0.5, ""beta"": 0.5}",,5,2.627225299991551,15.0
iv100hz_mat,gaussian__sigma0.6,mean,0.2,0,0.021063675708007257,0.07243787341753968,8.708500995389565,0.3900364619006574,{},,5,0.0020401999936439097,5.0
iv100hz_mat,gaussian__sigma0.6,nearest,0.2,0,0.029664659545088002,0.09174973304914041,5.567806733259875,0.5436696980737741,{},,5,0.004156899987719953,5.0
iv100hz_mat,gaussian__sigma0.6,tikhonov,0.2,0,0.05763015731407748,0.09274399454916095,7.856313002351629,0.5276435410085326,"{""alpha"": 0.1}",,5,0.007201799991889857,5.0
iv100hz_mat,gaussian__sigma0.6,tv,0.2,0,0.023078156744023876,0.07829720149795885,7.986002314418088,0.41909442166440997,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.19109670000034384,5.0
iv100hz_mat,gaussian__sigma0.6,trss,0.2,0,0.01843643841706999,0.06019566246978436,9.265352149288864,0.3553738360824939,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.020958399996743537,5.0
iv100hz_mat,gaussian__sigma0.6,graph_time_tikhonov,0.2,0,0.09550572302466169,0.1352650089491668,5.244719497938312,0.7927825753034682,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.008096399993519299,5.0
iv100hz_mat,gaussian__sigma0.6,temporal_laplacian,0.2,0,0.11011474102292512,0.14967283638508252,2.6556849531517135,1.0340103855756857,"{""alpha"": 0.5, ""beta"": 0.5}",,5,2.693769699995755,5.0
iv100hz_mat,gaussian__sigma0.6,mean,0.2,1,0.02102901148640676,0.07168753415066091,8.708671586595168,0.39722116056461426,{},,5,0.0019993999885628,5.0
iv100hz_mat,gaussian__sigma0.6,nearest,0.2,1,0.030092591008922216,0.09328852605222082,5.44137600604164,0.5463134153726376,{},,5,0.004200899988063611,5.0
iv100hz_mat,gaussian__sigma0.6,tikhonov,0.2,1,0.05773616853768721,0.09283963283309396,7.841213086444477,0.5444901219296531,"{""alpha"": 0.1}",,5,0.005706700001610443,5.0
iv100hz_mat,gaussian__sigma0.6,tv,0.2,1,0.021182285616151764,0.07210166914721867,8.508168970605182,0.40550003124245393,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.1837550999916857,5.0
iv100hz_mat,gaussian__sigma0.6,trss,0.2,1,0.018497937996398102,0.060354501238068285,9.21057075240561,0.36818165471616826,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.022025600002962165,5.0
iv100hz_mat,gaussian__sigma0.6,graph_time_tikhonov,0.2,1,0.09555521913974892,0.1358084628733126,5.257869904932379,0.8085773312543072,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.008067900009336881,5.0
iv100hz_mat,gaussian__sigma0.6,temporal_laplacian,0.2,1,0.11083485616636925,0.15059625373593538,2.6361682657967322,1.053967896061647,"{""alpha"": 0.5, ""beta"": 0.5}",,5,2.7816587000124855,5.0
