dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,lambda
iv100hz_mat,kalofolias,tv,0.2,0,51.74609585396971,148.6455305815708,10.136599424743986,801.0272102219191,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.2014706999907503,0.05
iv100hz_mat,kalofolias,graph_time_tikhonov,0.2,0,143.00823799178016,206.96994410082064,8.783337474448642,1011.1271423822327,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.010170800000196323,0.05
iv100hz_mat,kalofolias,trss,0.2,0,14.715119213376802,55.61922473224643,18.923461017261612,270.79548529541154,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.020735000012791716,0.05
iv100hz_mat,kalofolias,temporal_laplacian,0.2,0,290.9763733046081,372.59387834726533,0.6472022274100304,1947.7532104609845,"{""alpha"": 0.05, ""beta"": 0.5}",,5,3.9904142000013962,0.05
iv100hz_mat,kalofolias,tv,0.2,1,51.84476993551041,150.74645531523876,10.102147982654108,852.8217280707196,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.3422753999911947,0.05
iv100hz_mat,kalofolias,graph_time_tikhonov,0.2,1,143.22792125380778,208.36869447897456,8.661355800847092,1026.3632745474974,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.010064400004921481,0.05
iv100hz_mat,kalofolias,trss,0.2,1,14.591070959597376,57.773709083950024,19.391565389619547,288.2366099538643,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02228540000214707,0.05
iv100hz_mat,kalofolias,temporal_laplacian,0.2,1,291.0748802294398,373.02743422579215,0.6414622293103802,1944.054219887953,"{""alpha"": 0.05, ""beta"": 0.5}",,5,6.013491399993654,0.05
iv100hz_mat,kalofolias,tv,0.2,0,51.746110775022785,148.6455606780411,10.136597400906252,801.0274568149307,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.38210269999399316,0.1
iv100hz_mat,kalofolias,graph_time_tikhonov,0.2,0,143.0091850301092,206.97116166934129,8.783302742073772,1011.1310059527123,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.016583400007220916,0.1
iv100hz_mat,kalofolias,trss,0.2,0,15.263352941714826,56.05894021656577,18.595339364810258,278.5626525103847,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.08105829999840353,0.1
iv100hz_mat,kalofolias,temporal_laplacian,0.2,0,290.9767770813301,372.5944093552192,0.6471866628366466,1947.755183135163,"{""alpha"": 0.1, ""beta"": 0.5}",,5,2.067064600007143,0.1
iv100hz_mat,kalofolias,tv,0.2,1,51.84478512288611,150.74648457394588,10.102146012980095,852.8219247156476,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.21074989999760874,0.1
iv100hz_mat,kalofolias,graph_time_tikhonov,0.2,1,143.22887643821863,208.3699219285714,8.661319702614044,1026.3674284091667,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.01482870000472758,0.1
iv100hz_mat,kalofolias,trss,0.2,1,14.99057422408061,58.250233966453095,19.05683550832542,291.7213137820714,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.1113914999878034,0.1
iv100hz_mat,kalofolias,temporal_laplacian,0.2,1,291.07529197020375,373.0279761062437,0.6414462815608348,1944.058490335832,"{""alpha"": 0.1, ""beta"": 0.5}",,5,2.0652950999938184,0.1
iv100hz_mat,kalofolias,tv,0.2,0,51.74611821143814,148.6455757213138,10.136596412159742,801.027578726468,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.19088259999989532,0.2
iv100hz_mat,kalofolias,graph_time_tikhonov,0.2,0,143.00965855668355,206.9717704636669,8.78328537529431,1011.1329377923726,"{""alpha"": 0.2, ""beta"": 0.1}",,5,0.010307799995644018,0.2
iv100hz_mat,kalofolias,trss,0.2,0,16.643644660719467,57.98701464184816,17.78362375024976,298.6853513122705,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.020020099997054785,0.2
iv100hz_mat,kalofolias,temporal_laplacian,0.2,0,290.97697895438733,372.5946748569623,0.6471788805125381,1947.7561705915293,"{""alpha"": 0.2, ""beta"": 0.5}",,5,4.797011999995448,0.2
iv100hz_mat,kalofolias,tv,0.2,1,51.84479264676198,150.74649907682218,10.102145032561133,852.8220218070642,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.4293500000057975,0.2
iv100hz_mat,kalofolias,graph_time_tikhonov,0.2,1,143.22935403521333,208.37053566349422,8.661301653483125,1026.3695054277562,"{""alpha"": 0.2, ""beta"": 0.1}",,5,0.013866099994629622,0.2
iv100hz_mat,kalofolias,trss,0.2,1,16.314208626622055,60.152244994485685,18.14862185599645,309.3282767801666,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02151600000797771,0.2
iv100hz_mat,kalofolias,temporal_laplacian,0.2,1,291.0754978301531,373.02824704886314,0.6414383077199152,1944.0606269326017,"{""alpha"": 0.2, ""beta"": 0.5}",,5,8.262030399986543,0.2
