dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,lambda
physionet_eegmmidb_real,knn__k3,tv,0.2,0,4.8108297263908195e-06,1.3451824443078008e-05,12.29995816797251,8.97505558166783e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.14346029999433085,0.05
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,0,5.731621771863225e-06,9.464873811351902e-06,15.624368029323646,6.963199557464635e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.0079117999994196,0.05
physionet_eegmmidb_real,knn__k3,trss,0.2,0,1.854115295227877e-06,5.669135989774515e-06,20.095558204687144,4.221094045377571e-05,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.0199097000004258,0.05
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,0,1.503685192758803e-05,2.042928360503655e-05,8.543331353116285,0.00014051869211504874,"{""alpha"": 0.05, ""beta"": 0.5}",,5,2.712269399999059,0.05
physionet_eegmmidb_real,knn__k3,tv,0.2,1,4.819931757595105e-06,1.3336858341499306e-05,12.240080075451635,8.85153822077055e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.34249730000738055,0.05
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,1,5.620203571000809e-06,9.297058357719579e-06,15.809781438439323,6.849879434759208e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.017527200005133636,0.05
physionet_eegmmidb_real,knn__k3,trss,0.2,1,1.9364185675911493e-06,6.09611000719491e-06,19.91406151010216,4.611994494654775e-05,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.18363109999336302,0.05
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,1,1.5141206322129672e-05,2.062215553704528e-05,8.45149745083129,0.00014149025866648662,"{""alpha"": 0.05, ""beta"": 0.5}",,5,5.506621199994697,0.05
physionet_eegmmidb_real,knn__k3,tv,0.2,0,4.981628093374077e-06,1.3888674957196536e-05,12.00333653135966,9.197804854481647e-05,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.2890442000061739,0.1
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,0,6.759023457021855e-06,1.0303915065155288e-05,15.024780025322078,7.611988704115137e-05,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.012717899997369386,0.1
physionet_eegmmidb_real,knn__k3,trss,0.2,0,1.9097329048388722e-06,5.7289497468850945e-06,19.95272733415005,4.319932698883562e-05,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.21258780000789557,0.1
