dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,lambda
iris_graph_signal,kalofolias,tv,0.2,0,0.12881119832978744,0.3735025488753384,10.3103656943296,2.1235226285370654,"{""lam"": 0.05, ""n_iter"": 30}",,1,0.05325380001158919,0.05
iris_graph_signal,kalofolias,graph_time_tikhonov,0.2,0,0.5334335331698967,0.7176190457517576,4.607433935438178,4.41466865774163,"{""alpha"": 0.05, ""beta"": 0.1}",,1,0.0024812999909045175,0.05
iris_graph_signal,kalofolias,trss,0.2,0,0.06940340995341705,0.22195065107941397,14.836287163118163,1.3166222970362609,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.0026343000063207,0.05
iris_graph_signal,kalofolias,temporal_laplacian,0.2,0,0.823714913653851,0.974590045492775,0.2268624691700337,6.404031355687103,"{""alpha"": 0.05, ""beta"": 0.5}",,1,1.3189123000047402,0.05
iris_graph_signal,kalofolias,tv,0.2,1,0.13929956652522868,0.4173183782314726,9.858097482919677,2.501931460219923,"{""lam"": 0.05, ""n_iter"": 30}",,1,0.05185669999627862,0.05
iris_graph_signal,kalofolias,graph_time_tikhonov,0.2,1,0.5263554035914134,0.7214206887538692,4.7729810300452105,4.207986513389177,"{""alpha"": 0.05, ""beta"": 0.1}",,1,0.002495299995644018,0.05
iris_graph_signal,kalofolias,trss,0.2,1,0.0780819769946672,0.23761707099422177,14.318348325301582,1.4664484562186162,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.002544100003433414,0.05
iris_graph_signal,kalofolias,temporal_laplacian,0.2,1,0.8235895201488009,0.9738926521340744,0.23186163996413384,6.541636319637698,"{""alpha"": 0.05, ""beta"": 0.5}",,1,1.1646463999932166,0.05
iris_graph_signal,kalofolias,tv,0.2,0,0.12881120951820527,0.3735025683060111,10.310364732817959,2.1235228375564046,"{""lam"": 0.1, ""n_iter"": 30}",,1,0.05176719999872148,0.1
iris_graph_signal,kalofolias,graph_time_tikhonov,0.2,0,0.5334341223694381,0.7176198249628517,4.607424792244103,4.414674267794976,"{""alpha"": 0.1, ""beta"": 0.1}",,1,0.002507800003513694,0.1
iris_graph_signal,kalofolias,trss,0.2,0,0.07089883039322385,0.228016330677085,14.741613342276064,1.3125536960384525,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.0025778999988688156,0.1
iris_graph_signal,kalofolias,temporal_laplacian,0.2,0,0.823715698080195,0.9745909329102456,0.2268545345381323,6.404036006791559,"{""alpha"": 0.1, ""beta"": 0.5}",,1,2.5353422000043793,0.1
iris_graph_signal,kalofolias,tv,0.2,1,0.13929957547727573,0.4173183908092335,9.858096644063455,2.501931622727457,"{""lam"": 0.1, ""n_iter"": 30}",,1,0.11441149999154732,0.1
iris_graph_signal,kalofolias,graph_time_tikhonov,0.2,1,0.5263559601434138,0.7214213986097074,4.772972476882548,4.207989394726595,"{""alpha"": 0.1, ""beta"": 0.1}",,1,0.005044399993494153,0.1
iris_graph_signal,kalofolias,trss,0.2,1,0.07990695903555196,0.24837991166484943,14.113515278854084,1.6029785323436783,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.0036607999936677516,0.1
iris_graph_signal,kalofolias,temporal_laplacian,0.2,1,0.8235902888027746,0.9738935150904515,0.2318539478422001,6.541640729606901,"{""alpha"": 0.1, ""beta"": 0.5}",,1,6.1413627000001725,0.1
iris_graph_signal,kalofolias,tv,0.2,0,0.12881121510497628,0.37350257802069875,10.310364252787151,2.123522941900541,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.0851457999960985,0.2
iris_graph_signal,kalofolias,graph_time_tikhonov,0.2,0,0.5334344169659597,0.7176202145702533,4.607420220755401,4.414677072745208,"{""alpha"": 0.2, ""beta"": 0.1}",,1,0.004790300008608028,0.2
iris_graph_signal,kalofolias,trss,0.2,0,0.07632262693890923,0.24515853987660802,14.37846153902611,1.3587402624925882,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.003523300008964725,0.2
iris_graph_signal,kalofolias,temporal_laplacian,0.2,0,0.8237160902942072,0.9745913766206701,0.2268505672091859,6.404038332392494,"{""alpha"": 0.2, ""beta"": 0.5}",,1,0.47478469999623485,0.2
iris_graph_signal,kalofolias,tv,0.2,1,0.13929957995166667,0.4173183971638005,9.858096225909758,2.5019317043578826,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.05199810001067817,0.2
iris_graph_signal,kalofolias,graph_time_tikhonov,0.2,1,0.5263562384144446,0.7214217535398058,4.772968200439269,4.207990835386309,"{""alpha"": 0.2, ""beta"": 0.1}",,1,0.0037071000115247443,0.2
iris_graph_signal,kalofolias,trss,0.2,1,0.08533031674245618,0.2713486712847669,13.676194890475111,1.6802209173686091,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.0025987000117311254,0.2
iris_graph_signal,kalofolias,temporal_laplacian,0.2,1,0.8235906731309115,0.9738939465703881,0.23185010176768586,6.541642934629818,"{""alpha"": 0.2, ""beta"": 0.5}",,1,0.46587679999356624,0.2
