dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
physionet_eegmmidb_real,gaussian__sigma0.6,mean,3ch,0,3.091660466269841e-06,1.0988367017675376e-05,13.920939718777513,7.554511138447517e-05,{},,3,0.0030433000065386295
physionet_eegmmidb_real,gaussian__sigma0.6,nearest,3ch,0,3.515494791666667e-06,1.312701869396348e-05,12.651284410184594,8.060039945373426e-05,{},,3,0.04854420000629034
physionet_eegmmidb_real,gaussian__sigma0.6,tikhonov,3ch,0,1.743875161247751e-05,2.23683915669693e-05,8.84787902409738,0.0001515561386976373,"{""alpha"": 0.1}",,3,0.008672399999340996
physionet_eegmmidb_real,gaussian__sigma0.6,tv,3ch,0,3.0916491649617104e-06,1.098832866151947e-05,13.920971050484908,7.554487131202648e-05,"{""lam"": 0.2, ""n_iter"": 30}",,3,0.6402849000005517
physionet_eegmmidb_real,gaussian__sigma0.6,trss,3ch,0,2.2740703974248747e-06,8.197281477751748e-06,16.443427955298766,5.933260988355378e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,3,0.18435789999784902
physionet_eegmmidb_real,gaussian__sigma0.6,graph_time_tikhonov,3ch,0,2.2041882289736758e-05,2.7991610192338738e-05,6.9163644234049455,0.0001812457851398315,"{""alpha"": 0.5, ""beta"": 0.1}",,3,0.09886379999807104
physionet_eegmmidb_real,gaussian__sigma0.6,temporal_laplacian,3ch,0,3.883887260595857e-05,4.8047134658819254e-05,0.6630242279450367,0.0003671309304658654,"{""alpha"": 0.5, ""beta"": 0.5}",,3,21.452212899996084
physionet_eegmmidb_real,gaussian__sigma0.6,mean,3ch,1,3.0988157242063492e-06,1.119759481818759e-05,13.959121241261423,7.423794646663827e-05,{},,3,0.0030808000010438263
physionet_eegmmidb_real,gaussian__sigma0.6,nearest,3ch,1,3.532942708333333e-06,1.3091629203744402e-05,12.580474532619084,8.269739084381761e-05,{},,3,0.005542099999729544
physionet_eegmmidb_real,gaussian__sigma0.6,tikhonov,3ch,1,1.7450984557842278e-05,2.24372852694002e-05,8.802385785375742,0.00015278397152756695,"{""alpha"": 0.1}",,3,0.00866969999333378
physionet_eegmmidb_real,gaussian__sigma0.6,tv,3ch,1,3.0988048362139885e-06,1.1197557523891206e-05,13.95915211785531,7.423776631498658e-05,"{""lam"": 0.2, ""n_iter"": 30}",,3,0.7613869000051636
physionet_eegmmidb_real,gaussian__sigma0.6,trss,3ch,1,2.2851252706348193e-06,8.27609715399118e-06,16.455576874763462,5.882991202079875e-05,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,3,0.7978314999927534
physionet_eegmmidb_real,gaussian__sigma0.6,graph_time_tikhonov,3ch,1,2.2049088148801103e-05,2.802227798271661e-05,6.893526267975346,0.0001815640480912543,"{""alpha"": 0.5, ""beta"": 0.1}",,3,0.11008440000296105
physionet_eegmmidb_real,gaussian__sigma0.6,temporal_laplacian,3ch,1,3.8817055110659686e-05,4.8023492573811476e-05,0.6719116291013831,0.0003694809293605577,"{""alpha"": 0.5, ""beta"": 0.5}",,3,13.10805490000348
