dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,lambda
bci_iv2a_real_s2,vknng,tv,0.2,0,0.029534060352344564,0.11309243259130128,22.259827271901216,0.7866579671387744,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.14200829999754205,0.05
bci_iv2a_real_s2,vknng,graph_time_tikhonov,0.2,0,0.16237025503170435,0.2140495596800076,13.527023764071693,1.8723446505967638,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.007968899997649714,0.05
bci_iv2a_real_s2,vknng,trss,0.2,0,0.020040552685120578,0.06599966357726744,24.178257540361102,0.586117985967732,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019059300000662915,0.05
bci_iv2a_real_s2,vknng,temporal_laplacian,0.2,0,0.16738948071308504,0.2576292761661577,12.77791229932056,2.0054306952588554,"{""alpha"": 0.05, ""beta"": 0.5}",,5,1.3860631999996258,0.05
bci_iv2a_real_s2,vknng,tv,0.2,1,0.028797739894729106,0.11151376152651161,22.35010042672125,0.7509576710735709,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.13976350000302773,0.05
bci_iv2a_real_s2,vknng,graph_time_tikhonov,0.2,1,0.16155201470351224,0.21356144058172064,13.564746885570768,1.8562687004682807,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.008039499996812083,0.05
bci_iv2a_real_s2,vknng,trss,0.2,1,0.020412858169058298,0.06935603873172176,23.99205539027679,0.5445574676479876,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02006539999274537,0.05
bci_iv2a_real_s2,vknng,temporal_laplacian,0.2,1,0.16814461940568476,0.2601983051826825,12.69779339589617,1.9973780155313066,"{""alpha"": 0.05, ""beta"": 0.5}",,5,1.3674541000073077,0.05
bci_iv2a_real_s2,vknng,tv,0.2,0,0.029530820172433803,0.11309230989524188,22.260738410503148,0.7866325341906154,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.1410774000105448,0.1
bci_iv2a_real_s2,vknng,graph_time_tikhonov,0.2,0,0.1653482146780402,0.21765148969523493,13.434719064992942,1.900962182539293,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.008068499999353662,0.1
bci_iv2a_real_s2,vknng,trss,0.2,0,0.019793420393195767,0.06514242251890337,24.438526828056336,0.5756796388463695,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019248199998401105,0.1
bci_iv2a_real_s2,vknng,temporal_laplacian,0.2,0,0.23143654153039178,0.32919620626847773,10.09753992349413,2.5965165600927045,"{""alpha"": 0.1, ""beta"": 0.5}",,5,1.2503896999987774,0.1
bci_iv2a_real_s2,vknng,tv,0.2,1,0.028797168273310754,0.11151662344655035,22.350514378376506,0.7509670616778976,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.14210000001185108,0.1
bci_iv2a_real_s2,vknng,graph_time_tikhonov,0.2,1,0.16471278048739052,0.21710533924576983,13.472545789816904,1.8808466012096616,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.008117999997921288,0.1
bci_iv2a_real_s2,vknng,trss,0.2,1,0.0200157950821621,0.06844237891243243,24.349169917854866,0.5289918423759733,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019306500005768612,0.1
bci_iv2a_real_s2,vknng,temporal_laplacian,0.2,1,0.23270766327063405,0.33148497445399,10.04403360907333,2.5792176174720503,"{""alpha"": 0.1, ""beta"": 0.5}",,5,1.2577469000098063,0.1
bci_iv2a_real_s2,vknng,tv,0.2,0,0.029529206136659866,0.11309227731619331,22.261192229916887,0.7866200982469259,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.14194399998814333,0.2
bci_iv2a_real_s2,vknng,graph_time_tikhonov,0.2,0,0.17164438250350164,0.22572903986317577,13.224178666755392,1.9575741939028575,"{""alpha"": 0.2, ""beta"": 0.1}",,5,0.008070099996984936,0.2
bci_iv2a_real_s2,vknng,trss,0.2,0,0.02084191733470595,0.06901409843047157,24.31822010128137,0.5901003306963178,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.0194844999932684,0.2
bci_iv2a_real_s2,vknng,temporal_laplacian,0.2,0,0.32303904139337797,0.43237286054134966,7.450429063640867,3.4553565941732294,"{""alpha"": 0.2, ""beta"": 0.5}",,5,1.2380741000088165,0.2
bci_iv2a_real_s2,vknng,tv,0.2,1,0.028796881773004827,0.1115180891546918,22.350719162146632,0.7509720377659445,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.14153070001339074,0.2
bci_iv2a_real_s2,vknng,graph_time_tikhonov,0.2,1,0.17118991961695038,0.22510893880108604,13.260256510929898,1.933451763337098,"{""alpha"": 0.2, ""beta"": 0.1}",,5,0.007919600000604987,0.2
bci_iv2a_real_s2,vknng,trss,0.2,1,0.020618380618715328,0.07187442363607625,24.400253096456385,0.5362962257849365,"{""alpha"": 0.2, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01947440000367351,0.2
bci_iv2a_real_s2,vknng,temporal_laplacian,0.2,1,0.3247443745478973,0.4343324721120545,7.414435528957618,3.440511866981364,"{""alpha"": 0.2, ""beta"": 0.5}",,5,1.2409951000008732,0.2
