method,mae_mean,mae_std,mae_median,time_mean_sec
trss,3.918335677633844e-06,2.9895034549512844e-08,3.918335677633844e-06,0.07161244999588234
tv,5.211297179426901e-06,7.714409564950477e-09,5.211297179426901e-06,0.25454300001001684
mean,5.2113144188596495e-06,7.714597009655301e-09,5.2113144188596495e-06,0.00206939999043243
nearest,5.825585937499999e-06,8.14830079882933e-08,5.825585937499999e-06,0.005025250000471715
tikhonov,1.8112931031982286e-05,2.7633176765977192e-09,1.8112931031982286e-05,0.0060497499944176525
graph_time_tikhonov,2.2254894365265164e-05,8.177957911981458e-09,2.2254894365265164e-05,0.023903000001155306
temporal_laplacian,3.9181109738352794e-05,4.750135888206718e-09,3.9181109738352794e-05,18.28581080000731
