dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,lambda
bci_iv2a_real_s3,knn__k3,tv,0.2,0,7.314759725709783e-07,2.0470010764423267e-06,13.323292924382494,1.386978302022509e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.14542600000277162,0.05
bci_iv2a_real_s3,knn__k3,graph_time_tikhonov,0.2,0,1.5452845183824127e-06,2.3324026754212646e-06,11.9848509671425,1.7635172024656672e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.007834499992895871,0.05
bci_iv2a_real_s3,knn__k3,trss,0.2,0,3.989797422527738e-07,1.181520091607225e-06,18.204787194752345,9.278302399323433e-06,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.018989999996847473,0.05
bci_iv2a_real_s3,knn__k3,temporal_laplacian,0.2,0,2.429525304501147e-06,3.4783780874812856e-06,8.158824270331236,2.5427462782536846e-05,"{""alpha"": 0.05, ""beta"": 0.5}",,5,2.672397100002854,0.05
bci_iv2a_real_s3,knn__k3,tv,0.2,1,7.34697168558352e-07,2.1006727371532983e-06,13.245812745943383,1.4576234688150335e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.16199550000601448,0.05
bci_iv2a_real_s3,knn__k3,graph_time_tikhonov,0.2,1,1.5387833111858423e-06,2.373907838769208e-06,11.937754365485864,1.825006326706805e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.008512799991876818,0.05
bci_iv2a_real_s3,knn__k3,trss,0.2,1,4.018401597147628e-07,1.1864976955151263e-06,18.519655554471743,9.21480740911651e-06,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019347599998582155,0.05
bci_iv2a_real_s3,knn__k3,temporal_laplacian,0.2,1,2.439550639467676e-06,3.489385093898488e-06,8.107737129549648,2.5641212906705657e-05,"{""alpha"": 0.05, ""beta"": 0.5}",,5,2.6734529999957886,0.05
bci_iv2a_real_s3,knn__k3,tv,0.2,0,7.314137957946552e-07,2.0469535776557256e-06,13.323645038242068,1.3869645758781132e-05,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.14750490000005811,0.1
bci_iv2a_real_s3,knn__k3,graph_time_tikhonov,0.2,0,1.7527496506524693e-06,2.492635032968929e-06,11.506002151345024,1.920224231758985e-05,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.008205899997847155,0.1
bci_iv2a_real_s3,knn__k3,trss,0.2,0,4.275717305221789e-07,1.2444433268982174e-06,17.711852954136962,9.719035155707577e-06,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01964879999286495,0.1
bci_iv2a_real_s3,knn__k3,temporal_laplacian,0.2,0,3.0805564551321442e-06,4.26987473855354e-06,6.334327933595264,3.0657893049465997e-05,"{""alpha"": 0.1, ""beta"": 0.5}",,5,2.638089200001559,0.1
bci_iv2a_real_s3,knn__k3,tv,0.2,1,7.346396080723221e-07,2.1005868039429268e-06,13.24656768676189,1.4573573379315221e-05,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.15239870001096278,0.1
bci_iv2a_real_s3,knn__k3,graph_time_tikhonov,0.2,1,1.741491907416781e-06,2.528526011273623e-06,11.487415682829782,1.9564513082011205e-05,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.008022399997571483,0.1
bci_iv2a_real_s3,knn__k3,trss,0.2,1,4.333634023205098e-07,1.2656762992621176e-06,17.80963016041402,9.919488977214762e-06,"{""alpha"": 0.1, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.019865299997036345,0.1
bci_iv2a_real_s3,knn__k3,temporal_laplacian,0.2,1,3.0943299847602994e-06,4.274605210506741e-06,6.304595384928703,3.085493663098266e-05,"{""alpha"": 0.1, ""beta"": 0.5}",,5,2.7132721000089077,0.1
bci_iv2a_real_s3,knn__k3,tv,0.2,0,7.313826318638286e-07,2.046930551707397e-06,13.323818615291394,1.3869587108085122e-05,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.16784960000950377,0.2
