method,mae_mean,mae_std,mae_median,time_mean_sec
trss,1.363627700960191e-06,1.1296737039784091e-08,1.363627700960191e-06,0.2248458500034758
tv,1.8984860952517854e-06,2.5281234564104727e-08,1.8984860952517854e-06,0.3261400999981561
mean,1.8985412234351749e-06,2.5267343421174647e-08,1.8985412234351749e-06,0.004493749998800922
nearest,2.0867506663004558e-06,3.903584913281004e-08,2.0867506663004558e-06,0.0052092999976594
tikhonov,5.854318428060472e-06,2.2537670963422823e-09,5.854318428060472e-06,0.010820699993928429
graph_time_tikhonov,1.0480068636068652e-05,5.765481910271718e-09,1.0480068636068652e-05,0.012497000003349967
temporal_laplacian,1.5607306572472603e-05,4.185138795002855e-09,1.5607306572472603e-05,21.84793229999923
