dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,snr_initial_db
movielens_graph_signal,knn__k7,mean,0.2,0,0.06027222689551927,0.5220902814323056,11.732998105703084,1.615254671051493,{},,5,0.002519800007576123,25.0
movielens_graph_signal,knn__k7,nearest,0.2,0,0.068363065980573,1.0219309936535288,9.482243738854423,2.7422135208438267,{},,5,0.004582299996400252,25.0
movielens_graph_signal,knn__k7,tikhonov,0.2,0,0.18689799046006816,0.8496468351284339,4.937561259766638,5.115880776199421,"{""alpha"": 0.1}",,5,0.005695700005162507,25.0
movielens_graph_signal,knn__k7,tv,0.2,0,0.06006937406509563,0.5155766410114087,11.779726787117019,1.594434588299916,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.15189000000827946,25.0
movielens_graph_signal,knn__k7,trss,0.2,0,0.07197794488491142,0.5911729053981332,9.641192653947618,1.7272511283093683,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02002909999282565,25.0
movielens_graph_signal,knn__k7,graph_time_tikhonov,0.2,0,0.2841199557442667,1.1206140414475356,1.0761819750098296,8.2156280830204,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.008361000000149943,25.0
movielens_graph_signal,knn__k7,temporal_laplacian,0.2,0,0.25578589426951776,1.004159106088805,1.1918009830876695,7.519136823620124,"{""alpha"": 0.5, ""beta"": 0.5}",,5,1.2608688999898732,25.0
movielens_graph_signal,knn__k7,mean,0.2,1,0.06661798614718854,0.6213091356161997,10.912814447608875,2.7451602146209413,{},,5,0.001995699989493005,25.0
movielens_graph_signal,knn__k7,nearest,0.2,1,0.09069300085326865,2.4359572990438645,6.813462741929406,4.294626938414785,{},,5,0.00416469998890534,25.0
movielens_graph_signal,knn__k7,tikhonov,0.2,1,0.1819918989846471,0.8818083735660462,4.462492666070703,5.841183432475954,"{""alpha"": 0.1}",,5,0.005745400005253032,25.0
movielens_graph_signal,knn__k7,tv,0.2,1,0.0665430492036419,0.61323312884461,10.910483348404563,2.766596265628422,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.14988830000220332,25.0
movielens_graph_signal,knn__k7,trss,0.2,1,0.07655388895607827,0.7251254810954444,8.639717154770315,3.5853750253093897,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02023519999056589,25.0
movielens_graph_signal,knn__k7,graph_time_tikhonov,0.2,1,0.27270310574064155,1.078922555739256,0.9898575746769346,8.110949604448717,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.008347900002263486,25.0
movielens_graph_signal,knn__k7,temporal_laplacian,0.2,1,0.24366245203854622,0.9861192850968368,1.1009460207839155,7.587329666170567,"{""alpha"": 0.5, ""beta"": 0.5}",,5,1.2939068999985466,25.0
movielens_graph_signal,knn__k7,mean,0.2,0,0.06246751104875467,0.37149845634773987,11.470419992360855,1.3347493234713175,{},,5,0.0019886999943992123,15.0
movielens_graph_signal,knn__k7,nearest,0.2,0,0.08108414845437131,0.6910085073373904,8.278287159749405,2.9768393219812386,{},,5,0.004172800006926991,15.0
movielens_graph_signal,knn__k7,tikhonov,0.2,0,0.2008111031688098,0.58195062766478,5.315779941088699,4.190965781029488,"{""alpha"": 0.1}",,5,0.005684300005668774,15.0
movielens_graph_signal,knn__k7,tv,0.2,0,0.062212916343971005,0.36909603097839494,11.520560623574164,1.315424060875899,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.14907340001082048,15.0
movielens_graph_signal,knn__k7,trss,0.2,0,0.07439444183654008,0.4167384119698949,9.613980827946058,1.6924589241136248,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.020343600001069717,15.0
movielens_graph_signal,knn__k7,graph_time_tikhonov,0.2,0,0.30313820149308107,0.8627348282684586,1.4447202322824506,6.990565355451445,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.008021300003747456,15.0
movielens_graph_signal,knn__k7,temporal_laplacian,0.2,0,0.28020795085444866,0.846559867627196,1.5173333290057887,6.8154250273880885,"{""alpha"": 0.5, ""beta"": 0.5}",,5,1.2733804999879794,15.0
movielens_graph_signal,knn__k7,mean,0.2,1,0.06940334116210797,0.4640323875401803,10.688325579406248,2.3651078534613155,{},,5,0.002051000003120862,15.0
movielens_graph_signal,knn__k7,nearest,0.2,1,0.09444186373472921,1.0064223475308214,6.1843516058767944,4.234031875092573,{},,5,0.004190399995422922,15.0
movielens_graph_signal,knn__k7,tikhonov,0.2,1,0.20125786768998105,0.6301047344318584,4.836911785136912,4.739755250831377,"{""alpha"": 0.1}",,5,0.00571969999873545,15.0
movielens_graph_signal,knn__k7,tv,0.2,1,0.06946547529878581,0.4613635571314482,10.67434749933855,2.3643942721811086,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.15127709999796934,15.0
movielens_graph_signal,knn__k7,trss,0.2,1,0.08040372154741492,0.5085121990162337,8.779405407400525,2.7616890637391163,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.020200800005113706,15.0
