dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
bci_iv2a_real_s3,gaussian__sigma1.0,mean,1ch,0,1.5213924905528188e-07,9.634367334108467e-07,20.80444265838224,6.0714668511714805e-06,{},,1,0.003063800002564676
bci_iv2a_real_s3,gaussian__sigma1.0,nearest,1ch,0,1.2147903442382812e-07,7.86728919240364e-07,22.34231652264538,5.212482156770121e-06,{},,1,0.0030984999903012067
bci_iv2a_real_s3,gaussian__sigma1.0,tikhonov,1ch,0,2.4227949664415914e-06,3.154587221776041e-06,9.772866303137524,2.43921107350885e-05,"{""alpha"": 0.1}",,1,0.014193599999998696
bci_iv2a_real_s3,gaussian__sigma1.0,tv,1ch,0,1.5213924901945543e-07,9.634367331831814e-07,20.80444266099748,6.0714668496958136e-06,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.7720727000123588
bci_iv2a_real_s3,gaussian__sigma1.0,trss,1ch,0,1.0862004644632368e-07,6.871310517587106e-07,23.843141287363377,4.603068680982682e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.13543349999235943
bci_iv2a_real_s3,gaussian__sigma1.0,graph_time_tikhonov,1ch,0,3.201202373440847e-06,4.133428034617209e-06,7.3396128536910075,3.0070354813920336e-05,"{""alpha"": 0.5, ""beta"": 0.1}",,1,0.016856700007338077
bci_iv2a_real_s3,gaussian__sigma1.0,temporal_laplacian,1ch,0,6.435662487993083e-06,8.058470159192606e-06,0.8087396141259683,6.057045044096607e-05,"{""alpha"": 0.5, ""beta"": 0.5}",,1,33.11252780001087
bci_iv2a_real_s3,gaussian__sigma1.0,mean,1ch,1,1.48726477139238e-07,9.794680173966135e-07,20.570824163341168,6.124477362490311e-06,{},,1,0.0030685000092489645
bci_iv2a_real_s3,gaussian__sigma1.0,nearest,1ch,1,1.2335459391276042e-07,8.438188530650022e-07,22.313671391457333,5.291790641084287e-06,{},,1,0.0030541000014636666
bci_iv2a_real_s3,gaussian__sigma1.0,tikhonov,1ch,1,2.4197025900708236e-06,3.1571656137368485e-06,9.77090080140176,2.4329305644768494e-05,"{""alpha"": 0.1}",,1,0.009369399995193817
bci_iv2a_real_s3,gaussian__sigma1.0,tv,1ch,1,1.487264771063599e-07,9.79468017179155e-07,20.57082416579064,6.124477361586583e-06,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.2872298000002047
bci_iv2a_real_s3,gaussian__sigma1.0,trss,1ch,1,1.0668390699356546e-07,7.045419205105314e-07,23.534560773346062,4.942737798294347e-06,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.020905700002913363
bci_iv2a_real_s3,gaussian__sigma1.0,graph_time_tikhonov,1ch,1,3.1981945463114617e-06,4.133584825853429e-06,7.3434065831583295,3.0057109633048283e-05,"{""alpha"": 0.5, ""beta"": 0.1}",,1,0.015797199986991473
bci_iv2a_real_s3,gaussian__sigma1.0,temporal_laplacian,1ch,1,6.435277469527055e-06,8.05589284347523e-06,0.8112589764405654,6.095120015908498e-05,"{""alpha"": 0.5, ""beta"": 0.5}",,1,40.092272299996694
