dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,snr_initial_db
iris_graph_signal,knn__k7,mean,0.2,0,0.12975654619200944,0.3748188170502903,10.325559742159209,2.1477736014426316,{},,1,0.0014754000003449619,25.0
iris_graph_signal,knn__k7,nearest,0.2,0,0.1660708441416663,0.5048945755460821,8.902511824654193,2.7050223189198173,{},,1,0.0009215999889420345,25.0
iris_graph_signal,knn__k7,tikhonov,0.2,0,0.2665271345954588,0.4273659331840864,9.087302724065818,2.542884496719207,"{""alpha"": 0.1}",,1,0.002285199996549636,25.0
iris_graph_signal,knn__k7,tv,0.2,0,0.12730681654642778,0.3703039740842327,10.544559254989775,2.0997711292009122,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.05160520000208635,25.0
iris_graph_signal,knn__k7,trss,0.2,0,0.10212441043624686,0.3041339880699321,12.000658484443324,1.704316660206382,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.002586699993116781,25.0
iris_graph_signal,knn__k7,graph_time_tikhonov,0.2,0,0.4234139512799984,0.5795133738925142,6.4283597187229,3.5031993747366434,"{""alpha"": 0.5, ""beta"": 0.1}",,1,0.0024699000059626997,25.0
iris_graph_signal,knn__k7,temporal_laplacian,0.2,0,0.661120165916147,0.7909075696667341,2.043260006420589,5.2188009333259675,"{""alpha"": 0.5, ""beta"": 0.5}",,1,0.017205500000272878,25.0
iris_graph_signal,knn__k7,mean,0.2,1,0.13990403481973201,0.4194750107464581,9.793467357773,2.4734279006501114,{},,1,0.0009550000104354694,25.0
iris_graph_signal,knn__k7,nearest,0.2,1,0.15333691571288607,0.4656852571206576,8.636638373677496,2.9006847075735323,{},,1,0.0009338999952888116,25.0
iris_graph_signal,knn__k7,tikhonov,0.2,1,0.272243324381866,0.46387125637403887,8.770485745731886,2.762388356344596,"{""alpha"": 0.1}",,1,0.002246400006697513,25.0
iris_graph_signal,knn__k7,tv,0.2,1,0.13762543330546304,0.4159537743939275,9.993410780892583,2.4344468168316498,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.05206069999258034,25.0
iris_graph_signal,knn__k7,trss,0.2,1,0.11111139041951797,0.3339318711627317,11.311134879503223,2.022395792876144,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.002492800005711615,25.0
iris_graph_signal,knn__k7,graph_time_tikhonov,0.2,1,0.4228638562378194,0.5963063920267552,6.486568189063104,3.524195017734011,"{""alpha"": 0.5, ""beta"": 0.1}",,1,0.0024679999914951622,25.0
iris_graph_signal,knn__k7,temporal_laplacian,0.2,1,0.6646747790236718,0.7956495781080062,1.9939324370212284,5.352502674894983,"{""alpha"": 0.5, ""beta"": 0.5}",,1,0.021519200003240258,25.0
iris_graph_signal,knn__k7,mean,0.2,0,0.13348450583625368,0.38124131877876183,10.130903052850595,2.210959211397838,{},,1,0.0009265000117011368,15.0
iris_graph_signal,knn__k7,nearest,0.2,0,0.17300725018954274,0.5136164434561248,8.344462198876808,2.5972292308733596,{},,1,0.0009232000011252239,15.0
iris_graph_signal,knn__k7,tikhonov,0.2,0,0.27229979495835654,0.43376711354660025,8.89338034281152,2.5976228874569536,"{""alpha"": 0.1}",,1,0.002343000000109896,15.0
iris_graph_signal,knn__k7,tv,0.2,0,0.13202895990981886,0.37869811143439286,10.260562991195766,2.1838562422559633,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.05266640000627376,15.0
iris_graph_signal,knn__k7,trss,0.2,0,0.10754474035677822,0.31303718539756137,11.598602595685362,1.771487973937257,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.002575899998191744,15.0
iris_graph_signal,knn__k7,graph_time_tikhonov,0.2,0,0.4315804450980918,0.5864010882344626,6.202837566975558,3.40586050454376,"{""alpha"": 0.5, ""beta"": 0.1}",,1,0.002475500004948117,15.0
iris_graph_signal,knn__k7,temporal_laplacian,0.2,0,0.6612133547414274,0.7905302758417198,2.0477626504337985,5.163476070433403,"{""alpha"": 0.5, ""beta"": 0.5}",,1,0.018663199996808544,15.0
iris_graph_signal,knn__k7,mean,0.2,1,0.1421160640592866,0.4256160451583446,9.483785354060327,2.463584439903366,{},,1,0.0009340999968117103,15.0
iris_graph_signal,knn__k7,nearest,0.2,1,0.1558185081108503,0.46420671771687205,8.227453286321248,2.82610176425367,{},,1,0.0009629999985918403,15.0
iris_graph_signal,knn__k7,tikhonov,0.2,1,0.2775137792033206,0.47042509107533986,8.48459980725714,2.76366237761395,"{""alpha"": 0.1}",,1,0.0023901999957161024,15.0
iris_graph_signal,knn__k7,tv,0.2,1,0.1407077791839261,0.42336283811751446,9.618988415978285,2.4389905878850797,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.052122299995971844,15.0
iris_graph_signal,knn__k7,trss,0.2,1,0.1146926687763305,0.34376420073757635,10.83665002002314,2.049549443253275,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.002658900004462339,15.0
iris_graph_signal,knn__k7,graph_time_tikhonov,0.2,1,0.4327345250008011,0.6050352906296115,6.211980975389993,3.5497676886205554,"{""alpha"": 0.5, ""beta"": 0.1}",,1,0.002481699993950315,15.0
iris_graph_signal,knn__k7,temporal_laplacian,0.2,1,0.6650708675988124,0.7971829495148071,1.9772817886108878,5.404815482846015,"{""alpha"": 0.5, ""beta"": 0.5}",,1,0.017101400007959455,15.0
iris_graph_signal,knn__k7,mean,0.2,0,0.14771813206833004,0.4192610860735905,8.624745790913533,2.516023674233643,{},,1,0.0009220999927492812,5.0
iris_graph_signal,knn__k7,nearest,0.2,0,0.19431800206229935,0.5594812894555968,6.1919665217199125,2.950612554522972,{},,1,0.0009236000041710213,5.0
iris_graph_signal,knn__k7,tikhonov,0.2,0,0.3009267259204064,0.47330921341536636,7.4733990998443405,2.903106009954519,"{""alpha"": 0.1}",,1,0.0023041000094963238,5.0
iris_graph_signal,knn__k7,tv,0.2,0,0.14742626967642453,0.4185359866571634,8.669248927348166,2.511182867452668,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.05218559999775607,5.0
iris_graph_signal,knn__k7,trss,0.2,0,0.13176359957038225,0.3716576552522251,9.297361750181986,2.237769013938791,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.0026676999987103045,5.0
iris_graph_signal,knn__k7,graph_time_tikhonov,0.2,0,0.48395354209533376,0.6361463830240772,4.735869330192407,3.9503378811726115,"{""alpha"": 0.5, ""beta"": 0.1}",,1,0.0026257999998051673,5.0
iris_graph_signal,knn__k7,temporal_laplacian,0.2,0,0.6480060786483949,0.7883604672287648,2.069584462844543,5.221834204543275,"{""alpha"": 0.5, ""beta"": 0.5}",,1,0.10459639999317005,5.0
iris_graph_signal,knn__k7,mean,0.2,1,0.15747159737552385,0.449252294124114,7.9718605247238035,2.584480400427918,{},,1,0.001010599997243844,5.0
iris_graph_signal,knn__k7,nearest,0.2,1,0.17068746092651849,0.4885189204457509,6.575066032331479,2.8809646554901374,{},,1,0.001168400005553849,5.0
iris_graph_signal,knn__k7,tikhonov,0.2,1,0.30585888877058265,0.4977221934591303,7.02238995209693,3.008136955965383,"{""alpha"": 0.1}",,1,0.002285199996549636,5.0
iris_graph_signal,knn__k7,tv,0.2,1,0.1567612659498359,0.4484645735180679,8.028400975950303,2.5804496714300624,"{""lam"": 0.2, ""n_iter"": 30}",,1,0.05353109999850858,5.0
iris_graph_signal,knn__k7,trss,0.2,1,0.13874849659975436,0.39348689922387686,8.685766282394013,2.407548283308477,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,1,0.0025603999965824187,5.0
iris_graph_signal,knn__k7,graph_time_tikhonov,0.2,1,0.486613860205189,0.649062114880953,4.6646581982723445,4.188192287804653,"{""alpha"": 0.5, ""beta"": 0.1}",,1,0.0025683999992907047,5.0
iris_graph_signal,knn__k7,temporal_laplacian,0.2,1,0.6555028897028683,0.7983642683412925,1.9612620152913323,5.79921764961456,"{""alpha"": 0.5, ""beta"": 0.5}",,1,0.056106200005160645,5.0
