dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,snr_initial_db
bci_iv2a_real_s3,gaussian__sigma0.6,mean,0.2,0,0.06596444537650481,0.22084726150046893,14.483696891419754,1.5878866708998443,{},,5,0.001986499992199242,25.0
bci_iv2a_real_s3,gaussian__sigma0.6,nearest,0.2,0,0.0619581306656498,0.215091456162706,15.218181174683247,1.3691722776021116,{},,5,0.004114299998036586,25.0
bci_iv2a_real_s3,gaussian__sigma0.6,tikhonov,0.2,0,0.2999696751489118,0.41053499314219677,9.168532284183373,2.973743103454055,"{""alpha"": 0.1}",,5,0.005696399995940737,25.0
bci_iv2a_real_s3,gaussian__sigma0.6,tv,0.2,0,0.06596444536453303,0.22084726146657999,14.483696893182506,1.587886670671135,"{""lam"": 0.2, ""n_iter"": 30}",,5,0.18718590000935365,25.0
bci_iv2a_real_s3,gaussian__sigma0.6,trss,0.2,0,0.04865048463219511,0.1631221744974899,17.12582905812538,1.2207473909474784,"{""alpha"": 0.7, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.02163740000105463,25.0
bci_iv2a_real_s3,gaussian__sigma0.6,graph_time_tikhonov,0.2,0,0.3810024684352988,0.5126067605798831,7.15869034106075,3.50966821859766,"{""alpha"": 0.5, ""beta"": 0.1}",,5,0.00798499998927582,25.0
bci_iv2a_real_s3,gaussian__sigma0.6,temporal_laplacian,0.2,0,0.7354414156118039,0.9170683119603608,0.706571814059617,6.883523523770439,"{""alpha"": 0.5, ""beta"": 0.5}",,5,1.237909799994668,25.0
bci_iv2a_real_s3,gaussian__sigma0.6,mean,0.2,1,0.06881935819239914,0.23177262059312612,14.157812407074667,1.4796873324152753,{},,5,0.0019985999970231205,25.0
bci_iv2a_real_s3,gaussian__sigma0.6,nearest,0.2,1,0.060295134353062885,0.21282540341042458,15.274624895791566,1.3897694713856563,{},,5,0.004170100000919774,25.0
bci_iv2a_real_s3,gaussian__sigma0.6,tikhonov,0.2,1,0.3017935229612158,0.4141479460481135,9.13698970649907,2.9370203736810883,"{""alpha"": 0.1}",,5,0.005739500003983267,25.0
