dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error
bci_competition_iv_2a_proxy,knn__k3,directed_tv,0.1,1,3.811299528858488e-07,9.8808075888884e-07,13.220223335441778,,{},
bci_competition_iv_2a_proxy,knn__k3,tv,0.1,1,3.7894385799992456e-07,1.2559521107160542e-06,13.24520542397644,,{},
bci_competition_iv_2a_proxy,knn__k3,trss,0.1,1,3.7575700435548645e-07,1.1380503982994111e-06,13.28188329847775,,{},
bci_competition_iv_2a_proxy,knn__k3,heat_diffusion_temporal,0.1,1,3.7345966501757404e-07,1.483641845044239e-06,13.308517113852037,,{},
bci_competition_iv_2a_proxy,knn__k3,graph_time_tikhonov,0.1,1,3.729494811184192e-07,1.6295383332467954e-06,13.314454074494506,,{},
bci_competition_iv_2a_proxy,knn__k3,temporal_laplacian,0.1,1,3.1705238441136935e-07,8.078131560074345e-07,14.019643908703754,,{},
bci_competition_iv_2a_proxy,knn__k3,wavelet_temporal,0.1,1,3.750414282256426e-07,1.2584865253811598e-06,13.290161708355113,,{},
bci_competition_iv_2a_proxy,knn__k3,linear,0.1,1,4.796789000709015e-07,1.9887740993501847e-06,12.221447996056195,,{},
bci_competition_iv_2a_proxy,knn__k3,nearest,0.1,1,5.94973772076253e-07,2.656881944148927e-06,11.285975936855479,,{},
bci_competition_iv_2a_proxy,knn__k3,mean,0.1,1,4.887560976428197e-07,2.144455468138153e-06,12.140032263020295,,{},
bci_competition_iv_2a_proxy,knn__k3,idw,0.1,1,5.293563577516042e-07,1.4069374086553324e-06,11.793472815098836,,{},
bci_competition_iv_2a_proxy,knn__k3,gsmooth,0.1,1,4.6901091704571334e-07,2.005658289920275e-06,12.319124631052699,,{},
bci_competition_iv_2a_proxy,knn__k3,tikhonov,0.1,1,4.5319738096553093e-07,1.952747731418213e-06,12.468080234681167,,{},
bci_competition_iv_2a_proxy,knn__k3,spherical_spline,0.1,1,5.123568468591328e-07,2.26116816474983e-06,11.935228707035863,,{},
bci_competition_iv_2a_proxy,knn__k3,rbfi_tps,0.1,1,4.811660918063066e-07,1.7453199265177695e-06,12.208004002813265,,{},
bci_competition_iv_2a_proxy,knn__k3,rbfi_mq,0.1,1,4.834666799977622e-07,1.5896608380889379e-06,12.187288665773826,,{},
bci_competition_iv_2a_proxy,knn__k3,spline_surface,0.1,1,5.72751619656801e-07,1.5563453036744237e-06,11.451290890487414,,{},
bci_competition_iv_2a_proxy,knn__k3,puy,0.1,1,4.5035395428837713e-07,1.5034707323230156e-06,12.495414344912719,,{},
bci_competition_iv_2a_proxy,knn__k3,bgsrp,0.1,1,4.6093759684017956e-07,1.1665781336915357e-06,12.394532816483617,,{},
bci_competition_iv_2a_proxy,knn__k3,sobolev,0.1,1,4.4053924712042465e-07,1.2611511885957482e-06,12.591108095970636,,{},
bci_competition_iv_2a_proxy,knn__k3,directed_tv,0.2,1,3.4379204421572954e-07,1.2745109837869808e-06,13.667995922866607,,{},
bci_competition_iv_2a_proxy,knn__k3,tv,0.2,1,4.530348235501167e-07,1.916105099814551e-06,12.46963828544978,,{},
bci_competition_iv_2a_proxy,knn__k3,trss,0.2,1,4.169910358179858e-07,1.5916954009875915e-06,12.829686958911354,,{},
bci_competition_iv_2a_proxy,knn__k3,heat_diffusion_temporal,0.2,1,3.702042999647733e-07,9.465753377561893e-07,13.346539558748706,,{},
bci_competition_iv_2a_proxy,knn__k3,graph_time_tikhonov,0.2,1,4.5152038074855384e-07,1.511502763704743e-06,12.48418056572479,,{},
bci_competition_iv_2a_proxy,knn__k3,temporal_laplacian,0.2,1,3.6293027385883637e-07,1.5268381390226752e-06,13.432722182599942,,{},
bci_competition_iv_2a_proxy,knn__k3,wavelet_temporal,0.2,1,3.8998408546316127e-07,1.5646486045588352e-06,13.120485301230516,,{},
bci_competition_iv_2a_proxy,knn__k3,linear,0.2,1,6.505507447964459e-07,1.7964424919168462e-06,10.898142366892397,,{},
bci_competition_iv_2a_proxy,knn__k3,nearest,0.2,1,5.370990142055745e-07,2.344051159647512e-06,11.730410597223575,,{},
bci_competition_iv_2a_proxy,knn__k3,mean,0.2,1,4.984298926758703e-07,1.576228626704146e-06,12.054913342706396,,{},
bci_competition_iv_2a_proxy,knn__k3,idw,0.2,1,5.436344183244525e-07,2.3661334823703027e-06,11.677884702227805,,{},
bci_competition_iv_2a_proxy,knn__k3,gsmooth,0.2,1,5.841623367862743e-07,2.4963565915550032e-06,11.365618621554194,,{},
bci_competition_iv_2a_proxy,knn__k3,tikhonov,0.2,1,5.436811422424044e-07,1.9618600320081456e-06,11.677511453826735,,{},
bci_competition_iv_2a_proxy,knn__k3,spherical_spline,0.2,1,5.40729987899308e-07,2.0798672807947105e-06,11.70114959572799,,{},
bci_competition_iv_2a_proxy,knn__k3,rbfi_tps,0.2,1,6.47580165393145e-07,1.8978359636991994e-06,10.918018767386396,,{},
bci_competition_iv_2a_proxy,knn__k3,rbfi_mq,0.2,1,6.271020409960976e-07,2.4534577930092267e-06,11.057572008318928,,{},
bci_competition_iv_2a_proxy,knn__k3,spline_surface,0.2,1,6.394955355366781e-07,1.9651261521923155e-06,10.972578981787219,,{},
bci_competition_iv_2a_proxy,knn__k3,puy,0.2,1,6.158999715997831e-07,2.296319811102143e-06,11.135852310107385,,{},
bci_competition_iv_2a_proxy,knn__k3,bgsrp,0.2,1,6.32796217179817e-07,2.7482435715951537e-06,11.018315407805812,,{},
bci_competition_iv_2a_proxy,knn__k3,sobolev,0.2,1,6.002051835487298e-07,1.6047427330507032e-06,11.247956732600915,,{},
bci_competition_iv_2a_proxy,knn__k3,directed_tv,0.3,1,5.201911700704265e-07,1.9055829906967087e-06,11.869324389341056,,{},
bci_competition_iv_2a_proxy,knn__k3,tv,0.3,1,5.250158211264013e-07,1.8082358258966824e-06,11.829230240963307,,{},
bci_competition_iv_2a_proxy,knn__k3,trss,0.3,1,3.923934988792791e-07,1.267044663634974e-06,13.093736113164443,,{},
bci_competition_iv_2a_proxy,knn__k3,heat_diffusion_temporal,0.3,1,4.744617828852269e-07,1.7077252499529658e-06,12.268941784395293,,{},
bci_competition_iv_2a_proxy,knn__k3,graph_time_tikhonov,0.3,1,4.840708992991803e-07,1.6906106353645176e-06,12.18186439807077,,{},
bci_competition_iv_2a_proxy,knn__k3,temporal_laplacian,0.3,1,4.530961457110007e-07,1.3967590341643665e-06,12.469050470288677,,{},
bci_competition_iv_2a_proxy,knn__k3,wavelet_temporal,0.3,1,5.551540585036033e-07,1.923426552577068e-06,11.586818959019816,,{},
bci_competition_iv_2a_proxy,knn__k3,linear,0.3,1,5.866076473533467e-07,2.0375314452798673e-06,11.347476946536485,,{},
bci_competition_iv_2a_proxy,knn__k3,nearest,0.3,1,7.451744313167413e-07,2.375447589586129e-06,10.308374703556584,,{},
bci_competition_iv_2a_proxy,knn__k3,mean,0.3,1,7.077160903757582e-07,1.7758635061525339e-06,10.532363454691387,,{},
bci_competition_iv_2a_proxy,knn__k3,idw,0.3,1,7.317045101014747e-07,2.450438933532066e-06,10.387596832056392,,{},
bci_competition_iv_2a_proxy,knn__k3,gsmooth,0.3,1,7.172757347801157e-07,2.884354990287657e-06,10.474092761208983,,{},
bci_competition_iv_2a_proxy,knn__k3,tikhonov,0.3,1,6.383595419845392e-07,1.7776913829217978e-06,10.980300606393921,,{},
bci_competition_iv_2a_proxy,knn__k3,spherical_spline,0.3,1,6.726513563050667e-07,2.6110632912532127e-06,10.753053928985164,,{},
bci_competition_iv_2a_proxy,knn__k3,rbfi_tps,0.3,1,6.71291606431902e-07,1.7187623436336618e-06,10.761841981512037,,{},
bci_competition_iv_2a_proxy,knn__k3,rbfi_mq,0.3,1,6.780310357394788e-07,2.1935870083678896e-06,10.718458416992092,,{},
bci_competition_iv_2a_proxy,knn__k3,spline_surface,0.3,1,6.510039514734314e-07,2.7024779079885865e-06,10.895117904420657,,{},
bci_competition_iv_2a_proxy,knn__k3,puy,0.3,1,6.680408852430674e-07,1.8656477919600521e-06,10.782923722660271,,{},
bci_competition_iv_2a_proxy,knn__k3,bgsrp,0.3,1,7.776718862501846e-07,3.311013077900745e-06,10.122990162077043,,{},
bci_competition_iv_2a_proxy,knn__k3,sobolev,0.3,1,7.105672602333853e-07,2.555751494771871e-06,10.514902218863567,,{},
bci_competition_iv_2a_proxy,knn__k3,directed_tv,0.4,1,4.95830381367897e-07,1.274192868965999e-06,12.077622808562797,,{},
bci_competition_iv_2a_proxy,knn__k3,tv,0.4,1,4.90557644811932e-07,1.6314283483933135e-06,12.124053668177325,,{},
