dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec,lambda
physionet_eegmmidb_real,knn__k3,tv,0.2,0,3.867712682897776e-06,1.2011660583560955e-05,13.04504771903423,8.196129346186802e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.13894949999667006,0.05
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,0,6.658061826251669e-06,1.1325286157821677e-05,13.856466472557992,8.16625641840268e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.00783479999518022,0.05
physionet_eegmmidb_real,knn__k3,trss,0.2,0,1.4248277476455446e-06,5.013572738566391e-06,21.559335936977835,3.573231723861333e-05,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.01714680000441149,0.05
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,0,1.3703660322919406e-05,1.8498331806119213e-05,9.657578880985042,0.00013061471431002932,"{""alpha"": 0.05, ""beta"": 0.5}",,5,1.4118262999982107,0.05
physionet_eegmmidb_real,knn__k3,tv,0.2,1,3.8094147277226157e-06,1.185634125153507e-05,13.225796278604554,7.75252999033343e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.13743170000088867,0.05
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,1,6.59166085671668e-06,1.1232348957330768e-05,13.915760205544066,7.960304063704163e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.0077740000051562674,0.05
physionet_eegmmidb_real,knn__k3,trss,0.2,1,1.391535000213363e-06,4.860130528335975e-06,21.115831187893658,3.372186699488034e-05,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.0161286000002292,0.05
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,1,1.3716022711203451e-05,1.851983363375601e-05,9.641653625492664,0.0001301430131945609,"{""alpha"": 0.05, ""beta"": 0.5}",,5,1.392426800004614,0.05
physionet_eegmmidb_real,knn__k3,tv,0.2,2,3.8070409336349053e-06,1.175728918108642e-05,13.192714480027016,7.897494178127881e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.13977059999888297,0.05
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,2,6.586294707012029e-06,1.1064637935886131e-05,13.930990634403917,8.063265517941727e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.007774899997457396,0.05
physionet_eegmmidb_real,knn__k3,trss,0.2,2,1.3251891997949677e-06,4.477812834935873e-06,21.793511864321474,3.298963414268363e-05,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.016168999994988553,0.05
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,2,1.3671899843915274e-05,1.8404993932840192e-05,9.727105612520225,0.0001289063892145602,"{""alpha"": 0.05, ""beta"": 0.5}",,5,1.4020281000048271,0.05
physionet_eegmmidb_real,knn__k3,tv,0.2,3,4.024605082766718e-06,1.2359372352100677e-05,13.03179918404762,8.181811602510781e-05,"{""lam"": 0.05, ""n_iter"": 30}",,5,0.1374163000000408,0.05
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,3,6.635533946763474e-06,1.1277778966998414e-05,13.97277618618529,8.069940499335288e-05,"{""alpha"": 0.05, ""beta"": 0.1}",,5,0.007674200001929421,0.05
physionet_eegmmidb_real,knn__k3,trss,0.2,3,1.4399826417659787e-06,4.877870491212979e-06,21.648548026201116,3.7875491180879165e-05,"{""alpha"": 0.05, ""beta"": 0.2, ""n_iter"": 60, ""lr"": 0.03}",,5,0.016942700000072364,0.05
physionet_eegmmidb_real,knn__k3,temporal_laplacian,0.2,3,1.3755515356169367e-05,1.8543226329507014e-05,9.70720181811249,0.00013166253646135215,"{""alpha"": 0.05, ""beta"": 0.5}",,5,1.3172350000022561,0.05
physionet_eegmmidb_real,knn__k3,tv,0.2,0,3.9656753924098815e-06,1.2305566730253035e-05,12.86149897068079,8.33205718094344e-05,"{""lam"": 0.1, ""n_iter"": 30}",,5,0.13923310000245692,0.1
physionet_eegmmidb_real,knn__k3,graph_time_tikhonov,0.2,0,8.090337409630255e-06,1.2356136274105928e-05,13.257463126670338,9.020993698537472e-05,"{""alpha"": 0.1, ""beta"": 0.1}",,5,0.007705500000156462,0.1
