method,mae_mean,mae_std,mae_median
graph_time_tikhonov,0.22854973686675883,0.23292997682632413,0.21226721113147998
mean,0.26312764088894297,0.268045364891966,0.24714733493706068
temporal_laplacian,0.24552195245631633,0.2503648637660906,0.2266868259011668
tikhonov,0.29172158206741144,0.29724328126466526,0.2706270572046862
trss,0.22485772271410281,0.22919108748601374,0.20935428524720348
tv,0.2266581657368841,0.23095607763938555,0.21488984618053633
