dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error
mne_sample_proxy,knn__k3,directed_tv,0.1,0,1.301194004458668e-07,3.699304518735833e-07,13.627936764539681,,{},
mne_sample_proxy,knn__k3,tv,0.1,0,1.6232583892578643e-07,4.2289162174776773e-07,12.66748074104823,,{},
mne_sample_proxy,knn__k3,trss,0.1,0,1.264634551468656e-07,3.8109605468172713e-07,13.751706867987401,,{},
mne_sample_proxy,knn__k3,heat_diffusion_temporal,0.1,0,1.491252974175075e-07,6.666333538824901e-07,13.035844072453672,,{},
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.1,0,1.523393950218501e-07,6.090686534939099e-07,12.943235035379484,,{},
mne_sample_proxy,knn__k3,temporal_laplacian,0.1,0,1.547338146810882e-07,4.33290287622708e-07,12.87550497708403,,{},
mne_sample_proxy,knn__k3,wavelet_temporal,0.1,0,1.6723067207956437e-07,5.219588253218435e-07,12.538197950380944,,{},
mne_sample_proxy,knn__k3,linear,0.1,0,2.1426612846792166e-07,5.924989756057175e-07,11.46182207851204,,{},
mne_sample_proxy,knn__k3,nearest,0.1,0,2.4983981882658504e-07,1.0786802689701426e-06,10.794740741496042,,{},
mne_sample_proxy,knn__k3,mean,0.1,0,2.350348619142338e-07,6.916982685883491e-07,11.060034459475101,,{},
mne_sample_proxy,knn__k3,idw,0.1,0,1.881082493448518e-07,7.88711519715557e-07,12.027278886447837,,{},
mne_sample_proxy,knn__k3,gsmooth,0.1,0,2.0001255388404273e-07,8.707191447854682e-07,11.760784750884127,,{},
mne_sample_proxy,knn__k3,tikhonov,0.1,0,2.163981500993016e-07,8.275101344183502e-07,11.418821865173749,,{},
mne_sample_proxy,knn__k3,spherical_spline,0.1,0,2.0543119992007682e-07,7.529602891439829e-07,11.64469327462305,,{},
mne_sample_proxy,knn__k3,rbfi_tps,0.1,0,2.032561727488e-07,5.591794779918589e-07,11.690919866319254,,{},
mne_sample_proxy,knn__k3,rbfi_mq,0.1,0,2.222412494894462e-07,8.246689059815259e-07,11.303110602748445,,{},
mne_sample_proxy,knn__k3,spline_surface,0.1,0,2.3657846606738252e-07,1.0028636306333652e-06,11.031605188324225,,{},
mne_sample_proxy,knn__k3,puy,0.1,0,2.451704653029697e-07,9.917197592293572e-07,10.876675791367658,,{},
mne_sample_proxy,knn__k3,bgsrp,0.1,0,2.0960337433918593e-07,6.853091370323843e-07,11.557374604004691,,{},
mne_sample_proxy,knn__k3,sobolev,0.1,0,2.3516473096245868e-07,9.092117811247191e-07,11.057635418164526,,{},
mne_sample_proxy,knn__k3,directed_tv,0.2,0,1.4492201530211482e-07,4.2184273665439134e-07,13.160013653088562,,{},
mne_sample_proxy,knn__k3,tv,0.2,0,1.543155522227454e-07,4.6912136562717394e-07,12.887260328018325,,{},
mne_sample_proxy,knn__k3,trss,0.2,0,1.5360757189484567e-07,6.653323316630828e-07,12.907231058816171,,{},
mne_sample_proxy,knn__k3,heat_diffusion_temporal,0.2,0,1.851961857941372e-07,8.089350689784634e-07,12.095036923264477,,{},
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.2,0,1.5986895272990613e-07,6.940804387980451e-07,12.733716001540426,,{},
mne_sample_proxy,knn__k3,temporal_laplacian,0.2,0,1.4851043538243796e-07,5.026258363567155e-07,13.053787587889484,,{},
mne_sample_proxy,knn__k3,wavelet_temporal,0.2,0,2.0581497837498188e-07,7.235071035171876e-07,11.636587525698143,,{},
mne_sample_proxy,knn__k3,linear,0.2,0,2.505142883572306e-07,7.970362264403778e-07,10.78303229069164,,{},
mne_sample_proxy,knn__k3,nearest,0.2,0,2.9799716988968825e-07,1.1120615427111362e-06,10.029235909682036,,{},
mne_sample_proxy,knn__k3,mean,0.2,0,2.6530193777137656e-07,9.079734570113508e-07,10.533953083793431,,{},
mne_sample_proxy,knn__k3,idw,0.2,0,2.7756156701244765e-07,1.1808549750275138e-06,10.337763997966116,,{},
mne_sample_proxy,knn__k3,gsmooth,0.2,0,2.2531197463692895e-07,7.311562823715035e-07,11.243514566326382,,{},
mne_sample_proxy,knn__k3,tikhonov,0.2,0,2.496990105484817e-07,1.079918219442133e-06,10.797189090098263,,{},
mne_sample_proxy,knn__k3,spherical_spline,0.2,0,2.3147451863497724e-07,5.892413139234771e-07,11.126325407691489,,{},
mne_sample_proxy,knn__k3,rbfi_tps,0.2,0,2.371675264721906e-07,6.535301629747501e-07,11.02080506256646,,{},
mne_sample_proxy,knn__k3,rbfi_mq,0.2,0,2.4176811368262026e-07,7.778295005243462e-07,10.937367083591669,,{},
mne_sample_proxy,knn__k3,spline_surface,0.2,0,2.4833238498843686e-07,8.513433679489175e-07,10.82102370911481,,{},
mne_sample_proxy,knn__k3,puy,0.2,0,2.5514197688726655e-07,8.971795866061348e-07,10.703538142524067,,{},
mne_sample_proxy,knn__k3,bgsrp,0.2,0,2.2488814112532885e-07,9.053412966627399e-07,11.251691757003307,,{},
mne_sample_proxy,knn__k3,sobolev,0.2,0,2.7314978622971613e-07,1.1171232230819423e-06,10.407348655174346,,{},
mne_sample_proxy,knn__k3,directed_tv,0.3,0,2.0143282296834947e-07,6.203933881773091e-07,11.730054911444789,,{},
mne_sample_proxy,knn__k3,tv,0.3,0,1.6910667102536483e-07,7.370886859660486e-07,12.4897498993555,,{},
mne_sample_proxy,knn__k3,trss,0.3,0,1.7717395231103937e-07,4.631902163651737e-07,12.28735856913409,,{},
mne_sample_proxy,knn__k3,heat_diffusion_temporal,0.3,0,1.7498517275987208e-07,5.459370910809748e-07,12.341344795952654,,{},
mne_sample_proxy,knn__k3,graph_time_tikhonov,0.3,0,1.9622914605902796e-07,6.924602856369232e-07,11.843722163841512,,{},
mne_sample_proxy,knn__k3,temporal_laplacian,0.3,0,2.1578106571838435e-07,7.670116488628488e-07,11.431223966591183,,{},
