method,mae_mean,mae_std,mae_median,time_mean_sec
trss,2.6710959180129807e-06,5.081525446899339e-08,2.6661464320938776e-06,0.018241633331247915
tv,4.0072406639017514e-06,9.272030675819924e-08,3.973016384151699e-06,0.14527604999845303
mean,4.080258246527778e-06,9.309809163956536e-08,4.050709635416666e-06,0.0020619999971434786
nearest,4.659288194444445e-06,5.43031924948536e-08,4.653841145833334e-06,0.004362683335784823
tikhonov,7.557012326423829e-06,4.4900892221781685e-08,7.547367079930188e-06,0.006000000001222361
graph_time_tikhonov,1.3191177247731454e-05,3.2976694541971047e-08,1.3178422408044362e-05,0.008104916669253726
temporal_laplacian,2.5315919924936764e-05,3.747578743948018e-08,2.531197524579934e-05,1.3830404000012397
