method,mae_mean,mae_std,mae_median
graph_time_tikhonov,0.24055923669728926,0.24374082999930566,0.218222915936017
mean,0.2738602480106713,0.2775114273580833,0.24570608388438842
nearest,0.34150726191049596,0.3461466706914975,0.3100135658571025
temporal_laplacian,0.25801306628181914,0.2612889703978474,0.23439366147241286
tikhonov,0.2998478621927594,0.3036853796913036,0.2764217420645166
trss,0.23651307398920415,0.23965577063315346,0.21208934802039223
tv,0.23904915793324596,0.24241791297451026,0.21694700771661568
