method,mae_mean,mae_std,mae_median,time_mean_sec
trss,16.741043943371245,25.49031102362519,0.14297072921739748,0.02502005627082819
mean,17.618123079567603,25.952128598678094,0.15923557560464777,0.0033304885208439807
tv,18.88965295116912,28.336017041590875,0.1580641142080555,0.22607458500000158
nearest,26.131921470915568,38.03624330992892,0.19678681042435456,0.0057711358333267055
tikhonov,41.872924004336966,61.41051869606941,0.3123604367163896,0.010003197791667398
graph_time_tikhonov,71.41700462746498,105.38914182072381,0.49728455332228644,0.013275183104169011
temporal_laplacian,83.13815457685901,121.44846758721815,0.6893667977342113,4.89790534345833
